scenario_id,route_id,lot_id,dong,path_order,route_lat,route_lon,approval,drone_t,time_saving,co2_saving,hub_rank
S031,R006946,206-2-000020,수내1동,1,37.38545,127.11199,True,0.6,24.4,1098.0,1
S031,R006946,206-2-000020,수내1동,2,37.38083,127.11545,True,0.6,24.4,1098.0,1
S031,R006947,206-2-000020,백현동,1,37.38545,127.11199,True,0.33,24.67,1110.2,1
S031,R006947,206-2-000020,백현동,2,37.38822,127.11345,True,0.33,24.67,1110.2,1
S031,R006948,206-2-000020,서현1동,1,37.38545,127.11199,True,0.81,24.19,1088.5,1
S031,R006948,206-2-000020,서현1동,2,37.38582,127.12111,True,0.81,24.19,1088.5,1
S031,R006949,206-2-000020,백현동,1,37.38545,127.11199,True,1.13,23.87,1074.2,1
S031,R006949,206-2-000020,백현동,2,37.39561,127.11145,True,1.13,23.87,1074.2,1
S031,R006950,206-2-000020,백현동,1,37.38545,127.11199,True,0.56,24.44,1099.8,1
S031,R006950,206-2-000020,백현동,2,37.3893,127.11616,True,0.56,24.44,1099.8,1
S031,R006951,206-2-000020,백현동,1,37.38545,127.11199,True,0.79,24.21,1089.5,1
S031,R006951,206-2-000020,백현동,2,37.39062,127.10579,True,0.79,24.21,1089.5,1
S031,R006952,206-2-000020,서현1동,1,37.38545,127.11199,True,1.11,23.89,1075.0,1
S031,R006952,206-2-000020,서현1동,2,37.38125,127.12334,True,1.11,23.89,1075.0,1
S031,R006953,206-2-000020,서현1동,1,37.38545,127.11199,True,1.04,23.96,1078.2,1
S031,R006953,206-2-000020,서현1동,2,37.38407,127.12358,True,1.04,23.96,1078.2,1
S031,R006954,206-2-000020,수내1동,1,37.38545,127.11199,True,0.33,24.67,1110.2,1
S031,R006954,206-2-000020,수내1동,2,37.38257,127.11297,True,0.33,24.67,1110.2,1
S031,R006955,206-2-000020,수내1동,1,37.38545,127.11199,True,1.14,23.86,1073.7,1
S031,R006955,206-2-000020,수내1동,2,37.37626,127.11768,True,1.14,23.86,1073.7,1
S031,R006956,206-2-000020,판교동,1,37.38545,127.11199,True,0.98,24.02,1080.9,1
S031,R006956,206-2-000020,판교동,2,37.38106,127.10237,True,0.98,24.02,1080.9,1
S031,R006957,206-2-000020,서현1동,1,37.38545,127.11199,True,0.9,24.1,1084.5,1
S031,R006957,206-2-000020,서현1동,2,37.38864,127.12135,True,0.9,24.1,1084.5,1
S031,R006958,206-2-000020,백현동,1,37.38545,127.11199,True,0.45,24.55,1104.8,1
S031,R006958,206-2-000020,백현동,2,37.38323,127.10779,True,0.45,24.55,1104.8,1
S031,R006959,206-2-000020,백현동,1,37.38545,127.11199,True,0.63,24.37,1096.7,1
S031,R006959,206-2-000020,백현동,2,37.38779,127.10556,True,0.63,24.37,1096.7,1
S031,R006960,206-2-000020,백현동,1,37.38545,127.11199,True,0.5,24.5,1102.5,1
S031,R006960,206-2-000020,백현동,2,37.38888,127.10827,True,0.5,24.5,1102.5,1
S031,R006961,206-2-000020,수내1동,1,37.38545,127.11199,True,0.77,24.23,1090.3,1
S031,R006961,206-2-000020,수내1동,2,37.37866,127.11003,True,0.77,24.23,1090.3,1
S031,R006962,206-2-000009,정자3동,1,37.35086,127.10686,False,1.01,23.99,1079.5,2
S031,R006962,206-2-000009,정자3동,2,37.35823,127.11354,False,1.01,23.99,1079.5,2
S031,R006963,206-2-000009,구미동,1,37.35086,127.10686,False,0.99,24.01,1080.5,2
S031,R006963,206-2-000009,구미동,2,37.34195,127.10694,False,0.99,24.01,1080.5,2
S031,R006964,206-2-000009,구미동,1,37.35086,127.10686,False,0.9,24.1,1084.5,2
S031,R006964,206-2-000009,구미동,2,37.34303,127.10965,False,0.9,24.1,1084.5,2
S031,R006965,206-2-000009,금곡동,1,37.35086,127.10686,False,0.39,24.61,1107.5,2
S031,R006965,206-2-000009,금곡동,2,37.35108,127.10247,False,0.39,24.61,1107.5,2
S031,R006966,206-2-000009,구미1동,1,37.35086,127.10686,False,0.24,24.76,1114.2,2
S031,R006966,206-2-000009,구미1동,2,37.34934,127.10494,False,0.24,24.76,1114.2,2
S031,R006967,206-2-000009,금곡동,1,37.35086,127.10686,False,0.51,24.49,1102.0,2
S031,R006967,206-2-000009,금곡동,2,37.35432,127.1106,False,0.51,24.49,1102.0,2
S031,R006968,206-2-000009,정자동,1,37.35086,127.10686,False,0.78,24.22,1089.9,2
S031,R006968,206-2-000009,정자동,2,37.35715,127.11083,False,0.78,24.22,1089.9,2
S031,R006969,206-2-000009,금곡동,1,37.35086,127.10686,False,0.9,24.1,1084.5,2
S031,R006969,206-2-000009,금곡동,2,37.34892,127.09705,False,0.9,24.1,1084.5,2
S031,R006970,206-2-000009,금곡동,1,37.35086,127.10686,False,1.08,23.92,1076.4,2
S031,R006970,206-2-000009,금곡동,2,37.35739,127.09776,False,1.08,23.92,1076.4,2
S031,R006971,206-2-000009,정자3동,1,37.35086,127.10686,False,1.02,23.98,1079.1,2
S031,R006971,206-2-000009,정자3동,2,37.35649,127.11602,False,1.02,23.98,1079.1,2
S031,R006972,206-2-000009,금곡동,1,37.35086,127.10686,False,0.21,24.79,1115.5,2
S031,R006972,206-2-000009,금곡동,2,37.35216,127.10518,False,0.21,24.79,1115.5,2
S031,R006973,206-2-000009,구미1동,1,37.35086,127.10686,False,1.02,23.98,1079.1,2
S031,R006973,206-2-000009,구미1동,2,37.35192,127.11825,False,1.02,23.98,1079.1,2
S031,R006974,206-2-000009,금곡동,1,37.35086,127.10686,False,0.09,24.91,1121.0,2
S031,R006974,206-2-000009,금곡동,2,37.35042,127.10765,False,0.09,24.91,1121.0,2
S031,R006975,206-2-000009,금곡동,1,37.35086,127.10686,False,0.77,24.23,1090.3,2
S031,R006975,206-2-000009,금곡동,2,37.34717,127.09952,False,0.77,24.23,1090.3,2
S031,R006976,206-2-000009,금곡동,1,37.35086,127.10686,False,0.79,24.21,1089.5,2
S031,R006976,206-2-000009,금곡동,2,37.35565,127.10023,False,0.79,24.21,1089.5,2
S031,R006977,206-2-000009,구미동,1,37.35086,127.10686,False,0.89,24.11,1085.0,2
S031,R006977,206-2-000009,구미동,2,37.34411,127.11235,False,0.89,24.11,1085.0,2
S031,R006978,206-2-000009,구미1동,1,37.35086,127.10686,False,0.81,24.19,1088.5,2
S031,R006978,206-2-000009,구미1동,2,37.34801,127.1153,False,0.81,24.19,1088.5,2
S031,R006979,206-2-000009,구미1동,1,37.35086,127.10686,False,0.37,24.63,1108.3,2
S031,R006979,206-2-000009,구미1동,2,37.34759,127.10741,False,0.37,24.63,1108.3,2
S031,R006980,206-2-000009,구미1동,1,37.35086,127.10686,False,0.67,24.33,1094.8,2
S031,R006980,206-2-000009,구미1동,2,37.34693,127.11259,False,0.67,24.33,1094.8,2
S031,R006981,206-2-000009,금곡동,1,37.35086,127.10686,False,0.28,24.72,1112.4,2
S031,R006981,206-2-000009,금곡동,2,37.35324,127.10789,False,0.28,24.72,1112.4,2
S031,R006982,206-2-000009,구미1동,1,37.35086,127.10686,False,0.99,24.01,1080.5,2
S031,R006982,206-2-000009,구미1동,2,37.34435,127.09928,False,0.99,24.01,1080.5,2
S031,R006983,206-2-000009,구미동,1,37.35086,127.10686,False,1.13,23.87,1074.2,2
S031,R006983,206-2-000009,구미동,2,37.34087,127.10423,False,1.13,23.87,1074.2,2
S031,R006984,206-2-000009,구미1동,1,37.35086,127.10686,False,0.74,24.26,1091.7,2
S031,R006984,206-2-000009,구미1동,2,37.34543,127.10199,False,0.74,24.26,1091.7,2
S031,R006985,206-2-000009,정자3동,1,37.35086,127.10686,False,1.12,23.88,1074.6,2
S031,R006985,206-2-000009,정자3동,2,37.35474,127.11849,False,1.12,23.88,1074.6,2
S031,R006986,206-2-000009,구미1동,1,37.35086,127.10686,False,0.52,24.48,1101.6,2
S031,R006986,206-2-000009,구미1동,2,37.34651,127.1047,False,0.52,24.48,1101.6,2
S031,R006987,206-2-000009,구미1동,1,37.35086,127.10686,False,0.38,24.62,1107.9,2
S031,R006987,206-2-000009,구미1동,2,37.34868,127.11012,False,0.38,24.62,1107.9,2
S031,R006988,206-2-000009,금곡동,1,37.35086,127.10686,False,1.02,23.98,1079.1,2
S031,R006988,206-2-000009,금곡동,2,37.35955,127.10318,False,1.02,23.98,1079.1,2
S031,R006989,206-2-000009,금곡동,1,37.35086,127.10686,False,1.02,23.98,1079.1,2
S031,R006989,206-2-000009,금곡동,2,37.35847,127.10047,False,1.02,23.98,1079.1,2
S031,R006990,206-2-000009,금곡동,1,37.35086,127.10686,False,0.5,24.5,1102.5,2
S031,R006990,206-2-000009,금곡동,2,37.3539,127.10271,False,0.5,24.5,1102.5,2
S031,R006991,206-2-000009,금곡동,1,37.35086,127.10686,False,0.76,24.24,1090.8,2
S031,R006991,206-2-000009,금곡동,2,37.35541,127.11331,False,0.76,24.24,1090.8,2
S031,R006992,206-2-000009,금곡동,1,37.35086,127.10686,False,0.5,24.5,1102.5,2
S031,R006992,206-2-000009,금곡동,2,37.34826,127.10223,False,0.5,24.5,1102.5,2
S031,R006993,206-2-000009,금곡동,1,37.35086,127.10686,False,0.32,24.68,1110.6,2
S031,R006993,206-2-000009,금곡동,2,37.3515,127.11036,False,0.32,24.68,1110.6,2
S031,R006994,206-2-000009,금곡동,1,37.35086,127.10686,False,0.58,24.42,1098.9,2
S031,R006994,206-2-000009,금곡동,2,37.35258,127.11307,False,0.58,24.42,1098.9,2
S031,R006995,206-2-000009,금곡동,1,37.35086,127.10686,False,0.85,24.15,1086.8,2
S031,R006995,206-2-000009,금곡동,2,37.35366,127.11578,False,0.85,24.15,1086.8,2
S031,R006996,206-2-000009,정자3동,1,37.35086,127.10686,False,1.08,23.92,1076.4,2
S031,R006996,206-2-000009,정자3동,2,37.35997,127.11107,False,1.08,23.92,1076.4,2
S031,R006997,206-2-000009,정자1동,1,37.35086,127.10686,False,0.78,24.22,1089.9,2
S031,R006997,206-2-000009,정자1동,2,37.35781,127.10565,False,0.78,24.22,1089.9,2
S031,R006998,206-2-000009,구미1동,1,37.35086,127.10686,False,0.68,24.32,1094.4,2
S031,R006998,206-2-000009,구미1동,2,37.34477,127.10717,False,0.68,24.32,1094.4,2
S031,R006999,206-2-000009,구미동,1,37.35086,127.10686,False,1.16,23.84,1072.8,2
S031,R006999,206-2-000009,구미동,2,37.34129,127.11212,False,1.16,23.84,1072.8,2
S031,R007000,206-2-000009,구미동,1,37.35086,127.10686,False,0.96,24.04,1081.8,2
S031,R007000,206-2-000009,구미동,2,37.34519,127.11506,False,0.96,24.04,1081.8,2
S031,R007001,206-2-000009,구미1동,1,37.35086,127.10686,False,1.01,23.99,1079.5,2
S031,R007001,206-2-000009,구미1동,2,37.3491,127.11801,False,1.01,23.99,1079.5,2
S031,R007002,206-2-000009,금곡동,1,37.35086,127.10686,False,0.64,24.36,1096.2,2
S031,R007002,206-2-000009,금곡동,2,37.35,127.09976,False,0.64,24.36,1096.2,2
S031,R007003,206-2-000009,금곡동,1,37.35086,127.10686,False,0.65,24.35,1095.8,2
S031,R007003,206-2-000009,금곡동,2,37.35282,127.1,False,0.65,24.35,1095.8,2
S031,R007004,206-2-000009,정자1동,1,37.35086,127.10686,False,1.09,23.91,1076.0,2
S031,R007004,206-2-000009,정자1동,2,37.36063,127.10589,False,1.09,23.91,1076.0,2
S031,R007005,206-2-000009,구미1동,1,37.35086,127.10686,False,0.54,24.46,1100.7,2
S031,R007005,206-2-000009,구미1동,2,37.34976,127.11283,False,0.54,24.46,1100.7,2
S031,R007006,206-2-000009,금곡동,1,37.35086,127.10686,False,0.48,24.52,1103.4,2
S031,R007006,206-2-000009,금곡동,2,37.35499,127.10541,False,0.48,24.52,1103.4,2
S031,R007007,206-2-000009,금곡동,1,37.35086,127.10686,False,0.92,24.08,1083.6,2
S031,R007007,206-2-000009,금곡동,2,37.35456,127.09752,False,0.92,24.08,1083.6,2
S031,R007008,206-2-000009,정자1동,1,37.35086,127.10686,False,0.9,24.1,1084.5,2
S031,R007008,206-2-000009,정자1동,2,37.35889,127.10836,False,0.9,24.1,1084.5,2
S031,R007009,206-2-000009,금곡동,1,37.35086,127.10686,False,0.59,24.41,1098.5,2
S031,R007009,206-2-000009,금곡동,2,37.35607,127.10812,False,0.59,24.41,1098.5,2
S031,R007010,206-2-000009,금곡동,1,37.35086,127.10686,False,1.11,23.89,1075.0,2
S031,R007010,206-2-000009,금곡동,2,37.35348,127.09482,False,1.11,23.89,1075.0,2
S031,R007011,206-2-000009,금곡동,1,37.35086,127.10686,False,0.74,24.26,1091.7,2
S031,R007011,206-2-000009,금곡동,2,37.35673,127.10294,False,0.74,24.26,1091.7,2
S031,R007012,206-2-000009,구미1동,1,37.35086,127.10686,False,0.82,24.18,1088.1,2
S031,R007012,206-2-000009,구미1동,2,37.34369,127.10446,False,0.82,24.18,1088.1,2
S031,R007013,206-2-000009,구미1동,1,37.35086,127.10686,False,0.62,24.38,1097.1,2
S031,R007013,206-2-000009,구미1동,2,37.34585,127.10988,False,0.62,24.38,1097.1,2
S031,R007014,206-2-000009,금곡동,1,37.35086,127.10686,False,0.85,24.15,1086.8,2
S031,R007014,206-2-000009,금곡동,2,37.35174,127.09729,False,0.85,24.15,1086.8,2
S031,R007015,206-2-000009,구미1동,1,37.35086,127.10686,False,1.04,23.96,1078.2,2
S031,R007015,206-2-000009,구미1동,2,37.34609,127.09681,False,1.04,23.96,1078.2,2
S031,R007016,206-2-000009,구미1동,1,37.35086,127.10686,False,0.77,24.23,1090.3,2
S031,R007016,206-2-000009,구미1동,2,37.35084,127.11554,False,0.77,24.23,1090.3,2
S031,R007017,206-2-000009,금곡동,1,37.35086,127.10686,False,1.09,23.91,1076.0,2
S031,R007017,206-2-000009,금곡동,2,37.35066,127.09458,False,1.09,23.91,1076.0,2
S031,R007018,206-2-000009,구미동,1,37.35086,127.10686,False,1.09,23.91,1076.0,2
S031,R007018,206-2-000009,구미동,2,37.34627,127.11777,False,1.09,23.91,1076.0,2
S031,R007019,204-2-000034,신흥2동,1,37.44339,127.14236,True,0.46,24.54,1104.3,3
S031,R007019,204-2-000034,신흥2동,2,37.44708,127.14465,True,0.46,24.54,1104.3,3
S031,R007020,204-2-000034,중앙동,1,37.44339,127.14236,True,0.88,24.12,1085.4,3
S031,R007020,204-2-000034,중앙동,2,37.44185,127.15207,True,0.88,24.12,1085.4,3
S031,R007021,204-2-000034,중앙동,1,37.44339,127.14236,True,0.97,24.03,1081.4,3
S031,R007021,204-2-000034,중앙동,2,37.43903,127.15183,True,0.97,24.03,1081.4,3
S031,R007022,204-2-000034,하대원동,1,37.44339,127.14236,True,1.14,23.86,1073.7,3
S031,R007022,204-2-000034,하대원동,2,37.4362,127.15159,True,1.14,23.86,1073.7,3
S031,R007023,204-2-000034,신흥2동,1,37.44339,127.14236,True,0.96,24.04,1081.8,3
S031,R007023,204-2-000034,신흥2동,2,37.45099,127.1476,True,0.96,24.04,1081.8,3
S031,R007024,204-2-000034,신흥3동,1,37.44339,127.14236,True,0.47,24.53,1103.9,3
S031,R007024,204-2-000034,신흥3동,2,37.44534,127.14712,True,0.47,24.53,1103.9,3
S031,R007025,204-2-000034,성남동,1,37.44339,127.14236,True,0.97,24.03,1081.4,3
S031,R007025,204-2-000034,성남동,2,37.43469,127.14097,True,0.97,24.03,1081.4,3
S031,R007026,204-2-000034,수진1동,1,37.44339,127.14236,True,1.06,23.94,1077.3,3
S031,R007026,204-2-000034,수진1동,2,37.43535,127.13578,True,1.06,23.94,1077.3,3
S031,R007027,204-2-000034,태평3동,1,37.44339,127.14236,True,0.76,24.24,1090.8,3
S031,R007027,204-2-000034,태평3동,2,37.44275,127.13379,True,0.76,24.24,1090.8,3
S031,R007028,204-2-000034,성남동,1,37.44339,127.14236,True,0.55,24.45,1100.2,3
S031,R007028,204-2-000034,성남동,2,37.4386,127.14393,True,0.55,24.45,1100.2,3
S031,R007029,204-2-000034,신흥2동,1,37.44339,127.14236,True,1.01,23.99,1079.5,3
S031,R007029,204-2-000034,신흥2동,2,37.44751,127.15255,True,1.01,23.99,1079.5,3
S031,R007030,204-2-000034,수진1동,1,37.44339,127.14236,True,0.87,24.13,1085.8,3
S031,R007030,204-2-000034,수진1동,2,37.43992,127.13355,True,0.87,24.13,1085.8,3
S031,R007031,204-2-000034,성남동,1,37.44339,127.14236,True,0.85,24.15,1086.8,3
S031,R007031,204-2-000034,성남동,2,37.43578,127.14369,True,0.85,24.15,1086.8,3
S031,R007032,204-2-000034,신흥2동,1,37.44339,127.14236,True,0.76,24.24,1090.8,3
S031,R007032,204-2-000034,신흥2동,2,37.44991,127.14489,True,0.76,24.24,1090.8,3
S031,R007033,204-2-000034,성남동,1,37.44339,127.14236,True,1.09,23.91,1076.0,3
S031,R007033,204-2-000034,성남동,2,37.43403,127.14616,True,1.09,23.91,1076.0,3
S031,R007034,204-2-000034,수진1동,1,37.44339,127.14236,True,0.6,24.4,1098.0,3
S031,R007034,204-2-000034,수진1동,2,37.441,127.13626,True,0.6,24.4,1098.0,3
S031,R007035,204-2-000034,신흥3동,1,37.44339,127.14236,True,0.41,24.59,1106.5,3
S031,R007035,204-2-000034,신흥3동,2,37.44251,127.14688,True,0.41,24.59,1106.5,3
S031,R007036,204-2-000034,태평4동,1,37.44339,127.14236,True,0.6,24.4,1098.0,3
S031,R007036,204-2-000034,태평4동,2,37.44882,127.14217,True,0.6,24.4,1098.0,3
S031,R007037,204-2-000034,중앙동,1,37.44339,127.14236,True,0.85,24.15,1086.8,3
S031,R007037,204-2-000034,중앙동,2,37.43794,127.14912,True,0.85,24.15,1086.8,3
S031,R007038,204-2-000034,태평4동,1,37.44339,127.14236,True,0.55,24.45,1100.2,3
S031,R007038,204-2-000034,태평4동,2,37.44774,127.13945,True,0.55,24.45,1100.2,3
S031,R007039,204-2-000034,태평2동,1,37.44339,127.14236,True,0.61,24.39,1097.5,3
S031,R007039,204-2-000034,태평2동,2,37.44666,127.13674,True,0.61,24.39,1097.5,3
S031,R007040,204-2-000034,태평3동,1,37.44339,127.14236,True,0.98,24.02,1080.9,3
S031,R007040,204-2-000034,태평3동,2,37.44449,127.13131,True,0.98,24.02,1080.9,3
S031,R007041,204-2-000034,신흥1동,1,37.44339,127.14236,True,0.35,24.65,1109.2,3
S031,R007041,204-2-000034,신흥1동,2,37.44035,127.14145,True,0.35,24.65,1109.2,3
S031,R007042,204-2-000034,성남동,1,37.44339,127.14236,True,1.14,23.86,1073.7,3
S031,R007042,204-2-000034,성남동,2,37.43361,127.13826,True,1.14,23.86,1073.7,3
S031,R007043,204-2-000034,성남동,1,37.44339,127.14236,True,1.16,23.84,1072.8,3
S031,R007043,204-2-000034,성남동,2,37.43295,127.14345,True,1.16,23.84,1072.8,3
S031,R007044,204-2-000034,수진1동,1,37.44339,127.14236,True,0.84,24.16,1087.2,3
S031,R007044,204-2-000034,수진1동,2,37.43644,127.1385,True,0.84,24.16,1087.2,3
S031,R007045,204-2-000034,신흥1동,1,37.44339,127.14236,True,0.06,24.94,1122.3,3
S031,R007045,204-2-000034,신흥1동,2,37.44317,127.14169,True,0.06,24.94,1122.3,3
S031,R007046,204-2-000034,태평4동,1,37.44339,127.14236,True,0.29,24.71,1112.0,3
S031,R007046,204-2-000034,태평4동,2,37.446,127.14193,True,0.29,24.71,1112.0,3
S031,R007047,204-2-000034,신흥1동,1,37.44339,127.14236,True,0.56,24.44,1099.8,3
S031,R007047,204-2-000034,신흥1동,2,37.43926,127.13874,True,0.56,24.44,1099.8,3
S031,R007048,204-2-000034,신흥3동,1,37.44339,127.14236,True,0.21,24.79,1115.5,3
S031,R007048,204-2-000034,신흥3동,2,37.44425,127.14441,True,0.21,24.79,1115.5,3
S031,R007049,204-2-000034,태평2동,1,37.44339,127.14236,True,0.52,24.48,1101.6,3
S031,R007049,204-2-000034,태평2동,2,37.44383,127.1365,True,0.52,24.48,1101.6,3
S031,R007050,204-2-000034,태평4동,1,37.44339,127.14236,True,1.13,23.87,1074.2,3
S031,R007050,204-2-000034,태평4동,2,37.45339,127.13993,True,1.13,23.87,1074.2,3
S031,R007051,204-2-000034,태평2동,1,37.44339,127.14236,True,1.09,23.91,1076.0,3
S031,R007051,204-2-000034,태평2동,2,37.45231,127.13722,True,1.09,23.91,1076.0,3
S031,R007052,204-2-000034,태평2동,1,37.44339,127.14236,True,1.11,23.89,1075.0,3
S031,R007052,204-2-000034,태평2동,2,37.45122,127.1345,True,1.11,23.89,1075.0,3
S031,R007053,204-2-000034,태평3동,1,37.44339,127.14236,True,0.78,24.22,1089.9,3
S031,R007053,204-2-000034,태평3동,2,37.44557,127.13402,True,0.78,24.22,1089.9,3
S031,R007054,204-2-000034,태평4동,1,37.44339,127.14236,True,0.83,24.17,1087.7,3
S031,R007054,204-2-000034,태평4동,2,37.45057,127.13969,True,0.83,24.17,1087.7,3
S031,R007055,204-2-000034,성남동,1,37.44339,127.14236,True,0.81,24.19,1088.5,3
S031,R007055,204-2-000034,성남동,2,37.43686,127.1464,True,0.81,24.19,1088.5,3
S031,R007056,204-2-000034,신흥1동,1,37.44339,127.14236,True,0.33,24.67,1110.2,3
S031,R007056,204-2-000034,신흥1동,2,37.44209,127.13898,True,0.33,24.67,1110.2,3
S031,R007057,204-2-000034,신흥2동,1,37.44339,127.14236,True,0.69,24.31,1094.0,3
S031,R007057,204-2-000034,신흥2동,2,37.44816,127.14736,True,0.69,24.31,1094.0,3
S031,R007058,204-2-000034,신흥2동,1,37.44339,127.14236,True,1.06,23.94,1077.3,3
S031,R007058,204-2-000034,신흥2동,2,37.45273,127.14513,True,1.06,23.94,1077.3,3
S031,R007059,204-2-000034,수진1동,1,37.44339,127.14236,True,0.81,24.19,1088.5,3
S031,R007059,204-2-000034,수진1동,2,37.43818,127.13602,True,0.81,24.19,1088.5,3
S031,R007060,204-2-000034,중앙동,1,37.44339,127.14236,True,1.1,23.9,1075.5,3
S031,R007060,204-2-000034,중앙동,2,37.44294,127.15479,True,1.1,23.9,1075.5,3
S031,R007061,204-2-000034,태평1동,1,37.44339,127.14236,True,1.02,23.98,1079.1,3
S031,R007061,204-2-000034,태평1동,2,37.44166,127.13107,True,1.02,23.98,1079.1,3
S031,R007062,204-2-000034,태평3동,1,37.44339,127.14236,True,1.05,23.95,1077.8,3
S031,R007062,204-2-000034,태평3동,2,37.44731,127.13155,True,1.05,23.95,1077.8,3
S031,R007063,204-2-000034,중앙동,1,37.44339,127.14236,True,0.56,24.44,1099.8,3
S031,R007063,204-2-000034,중앙동,2,37.43969,127.14664,True,0.56,24.44,1099.8,3
S031,R007064,204-2-000034,성남동,1,37.44339,127.14236,True,0.66,24.34,1095.3,3
S031,R007064,204-2-000034,성남동,2,37.43752,127.14121,True,0.66,24.34,1095.3,3
S031,R007065,204-2-000034,신흥2동,1,37.44339,127.14236,True,0.74,24.26,1091.7,3
S031,R007065,204-2-000034,신흥2동,2,37.44642,127.14984,True,0.74,24.26,1091.7,3
S031,R007066,204-2-000034,수진2동,1,37.44339,127.14236,True,1.06,23.94,1077.3,3
S031,R007066,204-2-000034,수진2동,2,37.43709,127.13331,True,1.06,23.94,1077.3,3
S031,R007067,204-2-000034,신흥3동,1,37.44339,127.14236,True,0.64,24.36,1096.2,3
S031,R007067,204-2-000034,신흥3동,2,37.4436,127.1496,True,0.64,24.36,1096.2,3
S031,R007068,204-2-000034,신흥2동,1,37.44339,127.14236,True,0.89,24.11,1085.0,3
S031,R007068,204-2-000034,신흥2동,2,37.44468,127.15231,True,0.89,24.11,1085.0,3
S031,R007069,204-2-000034,신흥3동,1,37.44339,127.14236,True,0.27,24.73,1112.8,3
S031,R007069,204-2-000034,신흥3동,2,37.44143,127.14417,True,0.27,24.73,1112.8,3
S031,R007070,204-2-000034,신흥2동,1,37.44339,127.14236,True,0.92,24.08,1083.6,3
S031,R007070,204-2-000034,신흥2동,2,37.45165,127.14241,True,0.92,24.08,1083.6,3
S031,R007071,204-2-000034,중앙동,1,37.44339,127.14236,True,1.08,23.92,1076.4,3
S031,R007071,204-2-000034,중앙동,2,37.43512,127.14888,True,1.08,23.92,1076.4,3
S031,R007072,204-2-000034,태평2동,1,37.44339,127.14236,True,0.33,24.67,1110.2,3
S031,R007072,204-2-000034,태평2동,2,37.44491,127.13922,True,0.33,24.67,1110.2,3
S031,R007073,204-2-000034,중앙동,1,37.44339,127.14236,True,1.14,23.86,1073.7,3
S031,R007073,204-2-000034,중앙동,2,37.44011,127.15455,True,1.14,23.86,1073.7,3
S031,R007074,204-2-000034,태평2동,1,37.44339,127.14236,True,0.91,24.09,1084.0,3
S031,R007074,204-2-000034,태평2동,2,37.4484,127.13426,True,0.91,24.09,1084.0,3
S031,R007075,204-2-000034,태평2동,1,37.44339,127.14236,True,0.83,24.17,1087.7,3
S031,R007075,204-2-000034,태평2동,2,37.44948,127.13698,True,0.83,24.17,1087.7,3
S031,R007076,204-2-000034,중앙동,1,37.44339,127.14236,True,0.68,24.32,1094.4,3
S031,R007076,204-2-000034,중앙동,2,37.44077,127.14936,True,0.68,24.32,1094.4,3
S031,R007077,204-2-000034,신흥2동,1,37.44339,127.14236,True,0.94,24.06,1082.7,3
S031,R007077,204-2-000034,신흥2동,2,37.44925,127.15008,True,0.94,24.06,1082.7,3
S031,R007078,206-2-000004,야탑3동,1,37.41166,127.13178,True,1.1,23.9,1075.5,4
S031,R007078,206-2-000004,야탑3동,2,37.41143,127.14425,True,1.1,23.9,1075.5,4
S031,R007079,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.76,24.24,1090.8,4
S031,R007079,206-2-000004,야탑1동,2,37.41124,127.12325,True,0.76,24.24,1090.8,4
S031,R007080,206-2-000004,야탑2동,1,37.41166,127.13178,True,0.32,24.68,1110.6,4
S031,R007080,206-2-000004,야탑2동,2,37.40884,127.13092,True,0.32,24.68,1110.6,4
S031,R007081,206-2-000004,도촌동,1,37.41166,127.13178,True,0.92,24.08,1083.6,4
S031,R007081,206-2-000004,도촌동,2,37.41689,127.12373,True,0.92,24.08,1083.6,4
S031,R007082,206-2-000004,야탑1동,1,37.41166,127.13178,True,1.01,23.99,1079.5,4
S031,R007082,206-2-000004,야탑1동,2,37.41016,127.12054,True,1.01,23.99,1079.5,4
S031,R007083,206-2-000004,도촌동,1,37.41166,127.13178,True,1.09,23.91,1076.0,4
S031,R007083,206-2-000004,도촌동,2,37.42122,127.13459,True,1.09,23.91,1076.0,4
S031,R007084,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.25,24.75,1113.8,4
S031,R007084,206-2-000004,야탑1동,2,37.40992,127.13363,True,0.25,24.75,1113.8,4
S031,R007085,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.06,24.94,1122.3,4
S031,R007085,206-2-000004,야탑1동,2,37.41166,127.13116,True,0.06,24.94,1122.3,4
S031,R007086,206-2-000004,야탑3동,1,37.41166,127.13178,True,0.96,24.04,1081.8,4
S031,R007086,206-2-000004,야탑3동,2,37.40752,127.14129,True,0.96,24.04,1081.8,4
S031,R007087,206-2-000004,야탑2동,1,37.41166,127.13178,True,0.78,24.22,1089.9,4
S031,R007087,206-2-000004,야탑2동,2,37.40667,127.12549,True,0.78,24.22,1089.9,4
S031,R007088,206-2-000004,도촌동,1,37.41166,127.13178,True,1.11,23.89,1075.0,4
S031,R007088,206-2-000004,도촌동,2,37.4208,127.12668,True,1.11,23.89,1075.0,4
S031,R007089,206-2-000004,이매1동,1,37.41166,127.13178,True,1.07,23.93,1076.8,4
S031,R007089,206-2-000004,이매1동,2,37.40253,127.13563,True,1.07,23.93,1076.8,4
S031,R007090,206-2-000004,야탑1동,1,37.41166,127.13178,True,0.63,24.37,1096.7,4
S031,R007090,206-2-000004,야탑1동,2,37.41515,127.12621,True,0.63,24.37,1096.7,4
