name,type,facility_weight,lat,lon,h3_index,ADM_NM,GU_NM,zone,composite_v3,Ds_v3,Ra,dist_to_grid_m,vtp_score,dist_to_hub_m,near_hub
nan,공영주차장,1.0,37.355652,127.098267,8930e024dd3ffff,금곡동,분당구,Hybrid,0.3155,0.3242,0.526,138.0,0.7595,894.0,True
nan,공영주차장,1.0,37.344888,127.109611,8930e024d7bffff,구미1동,분당구,Hybrid,0.3284,0.2718,0.6563,110.0,0.7529,752.0,True
nan,공영주차장,1.0,37.345419,127.109582,8930e024d7bffff,구미1동,분당구,Hybrid,0.3284,0.2718,0.6563,55.0,0.7529,722.0,True
nan,공영주차장,1.0,37.352936,127.102129,8930e024dc7ffff,금곡동,분당구,Hybrid,0.2688,0.3242,0.461,119.0,0.7455,521.0,True
nan,공영주차장,1.0,37.353549,127.101355,8930e024dc7ffff,금곡동,분당구,Hybrid,0.2688,0.3242,0.461,126.0,0.7455,594.0,True
nan,공영주차장,1.0,37.336513,127.118127,8930e024953ffff,구미동,분당구,Hybrid,0.2054,0.3798,0.6424,134.0,0.7376,1918.0,False
nan,공영주차장,1.0,37.343906,127.116749,8930e0249d7ffff,구미동,분당구,Hybrid,0.2023,0.3798,0.7436,86.0,0.7366,1372.0,True
nan,공영주차장,1.0,37.344211,127.116625,8930e0249d7ffff,구미동,분당구,Hybrid,0.2023,0.3798,0.7436,117.0,0.7366,1350.0,True
nan,공영주차장,1.0,37.334889,127.117282,8930e024827ffff,구미동,분당구,Hybrid,0.1913,0.3798,0.5058,42.0,0.7334,1995.0,False
주차장,공영주차장,1.0,37.357602,127.119624,8930e1532cbffff,정자3동,분당구,Hybrid,0.3331,0.1556,0.4982,79.0,0.7311,1006.0,True
nan,공영주차장,1.0,37.359255,127.110875,8930e024da3ffff,정자3동,분당구,Hybrid,0.3304,0.1556,0.6127,82.0,0.7302,226.0,True
nan,공영주차장,1.0,37.340041,127.123096,8930e02491bffff,구미동,분당구,Hybrid,0.1797,0.3798,0.5191,55.0,0.7299,1484.0,True
nan,공영주차장,1.0,37.336559,127.117228,8930e0249cbffff,구미동,분당구,Hybrid,0.1726,0.3798,0.6263,139.0,0.7277,1857.0,False
nan,공영주차장,1.0,37.347924,127.12471,8930e024987ffff,구미동,분당구,Hybrid,0.1715,0.3798,0.6452,146.0,0.7274,718.0,True
이마트24 분당미켈란점,대형마트,0.8,37.359571,127.107187,8930e024dbbffff,정자1동,분당구,Hybrid,0.2973,0.5904,0.7831,128.0,0.7273,128.0,True
nan,공영주차장,1.0,37.34835,127.124992,8930e0249b3ffff,구미동,분당구,Hybrid,0.1584,0.3798,0.4706,153.0,0.7235,671.0,True
nan,공영주차장,1.0,37.344124,127.109664,8930e0248b7ffff,구미동,분당구,Hybrid,0.1572,0.3798,0.524,122.0,0.7231,802.0,True
nan,공영주차장,1.0,37.34438,127.109651,8930e0248b7ffff,구미동,분당구,Hybrid,0.1572,0.3798,0.524,150.0,0.7231,785.0,True
대농식자재마트,대형마트,0.8,37.366724,127.068299,8930e026a97ffff,운중동,분당구,Hybrid,0.4483,0.247,0.6138,105.0,0.7039,1627.0,False
정자3동 행정복지센터,주민센터,0.9,37.360785,127.119555,8930e1532c3ffff,정자3동,분당구,Hybrid,0.3527,0.1556,0.5927,68.0,0.6969,1011.0,True
그랜드빌 주민회관,주민센터,0.9,37.343331,127.116812,8930e0249d7ffff,구미동,분당구,Hybrid,0.2023,0.3798,0.7436,65.0,0.6966,1400.0,True
구미동 행정복지센터,주민센터,0.9,37.340209,127.122616,8930e02491bffff,구미동,분당구,Hybrid,0.1797,0.3798,0.5191,30.0,0.6899,1490.0,True
하얀마을복지회관,주민센터,0.9,37.344518,127.112275,8930e024d6bffff,구미동,분당구,Hybrid,0.1602,0.3798,0.6442,46.0,0.684,980.0,True
상가,대형마트,0.8,37.349094,127.115664,8930e024d67ffff,구미1동,분당구,Hybrid,0.3551,0.2718,0.6773,124.0,0.6809,1191.0,True
gs더프레시,대형마트,0.8,37.345681,127.112657,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,139.0,0.6771,965.0,True
이마트24,대형마트,0.8,37.347573,127.111754,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,103.0,0.6771,845.0,True
킴스클럽,대형마트,0.8,37.349243,127.10648,8930e024d57ffff,구미1동,분당구,Hybrid,0.3327,0.2718,0.5261,137.0,0.6742,391.0,True
이마트 분당점,대형마트,0.8,37.358764,127.119706,8930e1532cfffff,정자3동,분당구,Hybrid,0.4025,0.1556,0.6014,153.0,0.6719,1003.0,True
nan,공원,0.7,37.364478,127.073434,8930e026aa3ffff,운중동,분당구,Hybrid,0.4733,0.247,0.5289,122.0,0.6714,1110.0,True
nan,공영주차장,1.0,37.383007,127.149683,8930e153173ffff,서현1동,분당구,로봇전용,0.1059,0.68,0.7063,65.0,0.6678,65.0,True
nan,공영주차장,1.0,37.388004,127.121183,8930e153093ffff,서현1동,분당구,로봇전용,0.1049,0.68,0.6993,72.0,0.6675,439.0,True
nan,공영주차장,1.0,37.387746,127.121475,8930e153093ffff,서현1동,분당구,로봇전용,0.1049,0.68,0.6993,100.0,0.6675,432.0,True
대원 상가,대형마트,0.8,37.351661,127.113305,8930e024d3bffff,금곡동,분당구,Hybrid,0.2754,0.3242,0.5922,104.0,0.6674,915.0,True
nan,공영주차장,1.0,37.384007,127.136368,8930e153037ffff,서현1동,분당구,로봇전용,0.0958,0.68,0.639,33.0,0.6648,1183.0,True
nan,공원,0.7,37.366126,127.066994,8930e026a97ffff,운중동,분당구,Hybrid,0.4483,0.247,0.6138,97.0,0.6639,1706.0,False
nan,공원,0.7,37.368011,127.067625,8930e026a97ffff,운중동,분당구,Hybrid,0.4483,0.247,0.6138,121.0,0.6639,1745.0,False
nan,공원,0.7,37.367644,127.067266,8930e026a97ffff,운중동,분당구,Hybrid,0.4483,0.247,0.6138,73.0,0.6639,1754.0,False
nan,공원,0.7,37.364698,127.072018,8930e026abbffff,운중동,분당구,Hybrid,0.4477,0.247,0.6378,132.0,0.6637,1235.0,True
nan,공영주차장,1.0,37.386744,127.122758,8930e153083ffff,서현1동,분당구,로봇전용,0.0875,0.68,0.5834,95.0,0.6623,445.0,True
nan,공영주차장,1.0,37.40044,127.113607,8930e1534a3ffff,삼평동,분당구,로봇전용,0.1074,0.6423,0.716,124.0,0.6607,570.0,True
nan,공영주차장,1.0,37.400006,127.114091,8930e1534a3ffff,삼평동,분당구,로봇전용,0.1074,0.6423,0.716,61.0,0.6607,542.0,True
506동 앞 주차장,공영주차장,1.0,37.400453,127.114259,8930e1534a3ffff,삼평동,분당구,로봇전용,0.1074,0.6423,0.716,105.0,0.6607,593.0,True
봇들마을 5단지 상가 전용 주차장,공영주차장,1.0,37.400027,127.114085,8930e1534a3ffff,삼평동,분당구,로봇전용,0.1074,0.6423,0.716,63.0,0.6607,544.0,True
501동 앞 주차장,공영주차장,1.0,37.400438,127.113615,8930e1534a3ffff,삼평동,분당구,로봇전용,0.1074,0.6423,0.716,124.0,0.6607,570.0,True
nan,공영주차장,1.0,37.400463,127.114271,8930e1534a3ffff,삼평동,분당구,로봇전용,0.1074,0.6423,0.716,106.0,0.6607,594.0,True
nan,공영주차장,1.0,37.397921,127.11452,8930e1534abffff,삼평동,분당구,로봇전용,0.0926,0.6423,0.6171,140.0,0.6562,373.0,True
nan,공영주차장,1.0,37.428005,127.119092,8930e1c9977ffff,성남동,중원구,로봇전용,0.0998,0.6301,0.6655,101.0,0.656,1900.0,False
nan,공영주차장,1.0,37.428074,127.120446,8930e1c9977ffff,성남동,중원구,로봇전용,0.0998,0.6301,0.6655,120.0,0.656,1888.0,False
대원천공영주차장,공영주차장,1.0,37.430248,127.119489,8930e1c9977ffff,성남동,중원구,로봇전용,0.0998,0.6301,0.6655,155.0,0.656,2140.0,False
nan,공영주차장,1.0,37.401081,127.114273,8930e1534b7ffff,삼평동,분당구,로봇전용,0.09,0.6423,0.6001,144.0,0.6555,657.0,True
504동 앞 주차장,공영주차장,1.0,37.401067,127.114253,8930e1534b7ffff,삼평동,분당구,로봇전용,0.09,0.6423,0.6001,146.0,0.6555,655.0,True
nan,공원,0.7,37.36374,127.07,8930e026a8fffff,운중동,분당구,Hybrid,0.4183,0.247,0.5745,156.0,0.6549,1369.0,True
nan,공영주차장,1.0,37.400408,127.102084,8930e1c9a67ffff,삼평동,분당구,로봇전용,0.0875,0.6423,0.5835,99.0,0.6547,985.0,True
nan,공영주차장,1.0,37.399352,127.10186,8930e1c9a67ffff,삼평동,분당구,로봇전용,0.0875,0.6423,0.5835,65.0,0.6547,944.0,True
nan,공영주차장,1.0,37.42968,127.12511,8930e1c992fffff,성남동,중원구,로봇전용,0.0948,0.6301,0.6322,150.0,0.6545,2057.0,False
503동 앞 주차장,공영주차장,1.0,37.401029,127.113615,8930e1534b3ffff,삼평동,분당구,로봇전용,0.0845,0.6423,0.5636,151.0,0.6538,632.0,True
nan,공영주차장,1.0,37.401045,127.113605,8930e1534b3ffff,삼평동,분당구,로봇전용,0.0845,0.6423,0.5636,150.0,0.6538,634.0,True
nan,공영주차장,1.0,37.400527,127.111466,8930e1534b3ffff,삼평동,분당구,로봇전용,0.0845,0.6423,0.5636,91.0,0.6538,547.0,True
Daewon Apt. playground,공원,0.7,37.351027,127.114423,8930e024d2bffff,구미1동,분당구,Hybrid,0.3945,0.2718,0.5775,101.0,0.6527,1026.0,True
nan,공원,0.7,37.351567,127.114905,8930e024d2bffff,구미1동,분당구,Hybrid,0.3945,0.2718,0.5775,99.0,0.6527,999.0,True
nan,공원,0.7,37.351421,127.115938,8930e024d2bffff,구미1동,분당구,Hybrid,0.3945,0.2718,0.5775,74.0,0.6527,1067.0,True
홈플러스익스프레스,대형마트,0.8,37.355805,127.105588,8930e024d13ffff,금곡동,분당구,Hybrid,0.2257,0.3242,0.5033,92.0,0.6525,422.0,True
nan,공원,0.7,37.369273,127.067435,8930e02685bffff,운중동,분당구,Hybrid,0.4094,0.247,0.4944,60.0,0.6522,1831.0,False
nan,공원,0.7,37.368733,127.067959,8930e02685bffff,운중동,분당구,Hybrid,0.4094,0.247,0.4944,130.0,0.6522,1760.0,False
nan,공영주차장,1.0,37.429288,127.126691,8930e152697ffff,성남동,중원구,로봇전용,0.0831,0.6301,0.5538,63.0,0.651,2030.0,False
모란공영주차장,공영주차장,1.0,37.429076,127.12726,8930e152697ffff,성남동,중원구,로봇전용,0.0831,0.6301,0.5538,25.0,0.651,2015.0,False
nan,공원,0.7,37.364436,127.070853,8930e026a87ffff,운중동,분당구,Hybrid,0.4033,0.247,0.6533,141.0,0.6504,1321.0,True
nan,공원,0.7,37.366391,127.069472,8930e026a87ffff,운중동,분당구,Hybrid,0.4033,0.247,0.6533,128.0,0.6504,1517.0,False
nan,공원,0.7,37.368636,127.068834,8930e02684bffff,운중동,분당구,Hybrid,0.4023,0.247,0.5992,110.0,0.6501,1689.0,False
nan,공영주차장,1.0,37.377839,127.107549,8930e15368fffff,정자1동,분당구,로봇전용,0.1041,0.5904,0.6937,36.0,0.6493,1227.0,True
nan,공영주차장,1.0,37.377545,127.105673,8930e15368fffff,정자1동,분당구,로봇전용,0.1041,0.5904,0.6937,145.0,0.6493,1379.0,True
nan,대형마트,0.8,37.337587,127.11636,8930e0249cbffff,구미동,분당구,Hybrid,0.1726,0.3798,0.6263,66.0,0.6477,1723.0,False
nan,대형마트,0.8,37.337821,127.115638,8930e0249cbffff,구미동,분당구,Hybrid,0.1726,0.3798,0.6263,126.0,0.6477,1659.0,False
상가동,대형마트,0.8,37.34676,127.117125,8930e02499bffff,구미동,분당구,Hybrid,0.1613,0.3798,0.5753,79.0,0.6444,1327.0,True
nan,대형마트,0.8,37.340531,127.10513,8930e024887ffff,구미동,분당구,Hybrid,0.1579,0.3798,0.5049,88.0,0.6433,896.0,True
nan,공원,0.7,37.347488,127.114563,8930e024d67ffff,구미1동,분당구,Hybrid,0.3551,0.2718,0.6773,88.0,0.6409,1093.0,True
벌말공원,공원,0.7,37.348108,127.115295,8930e024d67ffff,구미1동,분당구,Hybrid,0.3551,0.2718,0.6773,10.0,0.6409,1155.0,True
nan,공원,0.7,37.348249,127.113822,8930e024d67ffff,구미1동,분당구,Hybrid,0.3551,0.2718,0.6773,133.0,0.6409,1025.0,True
nan,공원,0.7,37.348186,127.115138,8930e024d67ffff,구미1동,분당구,Hybrid,0.3551,0.2718,0.6773,24.0,0.6409,1141.0,True
nan,공원,0.7,37.347948,127.115444,8930e024d67ffff,구미1동,분당구,Hybrid,0.3551,0.2718,0.6773,15.0,0.6409,1169.0,True
하얀마을6단지 상가,대형마트,0.8,37.345717,127.113657,8930e024d6fffff,구미동,분당구,Hybrid,0.1469,0.3798,0.6246,137.0,0.64,1049.0,True
상가동,대형마트,0.8,37.345264,127.113616,8930e024d6fffff,구미동,분당구,Hybrid,0.1469,0.3798,0.6246,128.0,0.64,1060.0,True
까치마을어린이공원,공원,0.7,37.351175,127.118162,8930e024d2fffff,구미1동,분당구,Hybrid,0.3503,0.2718,0.701,83.0,0.6395,1165.0,True
이우학교,학교,0.6,37.352448,127.090732,8930e024ca3ffff,구미1동,분당구,Hybrid,0.4792,0.2718,0.5398,122.0,0.6381,1027.0,True
선경아파트 놀이터,공원,0.7,37.346045,127.112261,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,103.0,0.6371,920.0,True
까치마을 근린공원,공원,0.7,37.347655,127.113375,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,106.0,0.6371,987.0,True
nan,공원,0.7,37.346647,127.112152,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,50.0,0.6371,895.0,True
하얀마을 놀이터,공원,0.7,37.345618,127.112398,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,147.0,0.6371,945.0,True
nan,공원,0.7,37.347297,127.112211,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,53.0,0.6371,889.0,True
nan,공원,0.7,37.346524,127.114212,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,150.0,0.6371,1076.0,True
nan,공원,0.7,37.347509,127.112612,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,64.0,0.6371,921.0,True
nan,공원,0.7,37.347451,127.11381,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,122.0,0.6371,1027.0,True
선경아파트 놀이터,공원,0.7,37.348202,127.112263,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,144.0,0.6371,887.0,True
nan,공원,0.7,37.347428,127.113108,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,71.0,0.6371,966.0,True
nan,공원,0.7,37.348164,127.112304,8930e024d63ffff,구미1동,분당구,Hybrid,0.3423,0.2718,0.7464,139.0,0.6371,891.0,True
머내과학공원,공원,0.7,37.346615,127.106011,8930e024d43ffff,구미1동,분당구,Hybrid,0.3307,0.2718,0.4854,116.0,0.6336,381.0,True
앞구미어린이공원,공원,0.7,37.35355,127.113406,8930e024d3bffff,금곡동,분당구,Hybrid,0.2754,0.3242,0.5922,112.0,0.6274,743.0,True
nan,공원,0.7,37.340538,127.120598,8930e0249c7ffff,구미동,분당구,Hybrid,0.2352,0.3798,0.7773,140.0,0.6265,1560.0,False
nan,공영주차장,1.0,37.383581,127.118712,8930e15346fffff,수내1동,분당구,로봇전용,0.1153,0.4597,0.7687,131.0,0.6265,131.0,True
구미공원,공원,0.7,37.341609,127.11899,8930e0249c7ffff,구미동,분당구,Hybrid,0.2352,0.3798,0.7773,91.0,0.6265,1563.0,False
nan,공영주차장,1.0,37.385728,127.119036,8930e15346fffff,수내1동,분당구,로봇전용,0.1153,0.4597,0.7687,124.0,0.6265,124.0,True
nan,공영주차장,1.0,37.467315,127.153275,8930e1cd603ffff,위례동,수정구,로봇전용,0.1078,0.4708,0.7187,85.0,0.6265,844.0,True
위례 더제이 주차빌딩,공영주차장,1.0,37.472688,127.149745,8930e1cd683ffff,위례동,수정구,로봇전용,0.0987,0.4708,0.6582,104.0,0.6238,691.0,True
nan,공영주차장,1.0,37.466934,127.143294,8930e1cd6dbffff,위례동,수정구,로봇전용,0.0972,0.4708,0.648,131.0,0.6233,192.0,True
nan,공원,0.7,37.344239,127.11907,8930e02498bffff,구미동,분당구,Hybrid,0.2222,0.3798,0.7111,109.0,0.6226,1363.0,True
nan,공영주차장,1.0,37.460281,127.146655,8930e1c8b27ffff,위례동,수정구,로봇전용,0.092,0.4708,0.6134,126.0,0.6218,958.0,True
nan,공영주차장,1.0,37.469338,127.147806,8930e1cd6d7ffff,위례동,수정구,로봇전용,0.0902,0.4708,0.6011,116.0,0.6212,359.0,True
nan,공영주차장,1.0,37.46349,127.142313,8930e1c8b37ffff,위례동,수정구,로봇전용,0.0886,0.4708,0.5903,111.0,0.6207,585.0,True
봇들7단지 생활지원센터,주민센터,0.9,37.397261,127.116551,8930e1534afffff,삼평동,분당구,로봇전용,0.1073,0.6423,0.7156,64.0,0.6207,486.0,True
nan,공원,0.7,37.338548,127.122127,8930e024957ffff,구미동,분당구,Hybrid,0.2127,0.3798,0.5753,157.0,0.6198,1671.0,False
nan,공원,0.7,37.337993,127.120994,8930e024957ffff,구미동,분당구,Hybrid,0.2127,0.3798,0.5753,146.0,0.6198,1775.0,False
nan,공원,0.7,37.339464,127.11661,8930e0249c3ffff,구미동,분당구,Hybrid,0.2129,0.3798,0.6594,143.0,0.6198,1604.0,False
nan,공원,0.7,37.340148,127.11662,8930e0249c3ffff,구미동,분당구,Hybrid,0.2129,0.3798,0.6594,80.0,0.6198,1559.0,False
nan,공원,0.7,37.3393,127.117601,8930e0249c3ffff,구미동,분당구,Hybrid,0.2129,0.3798,0.6594,150.0,0.6198,1685.0,False
청구 5단지 테니스장,공원,0.7,37.340062,127.117842,8930e0249c3ffff,구미동,분당구,Hybrid,0.2129,0.3798,0.6594,79.0,0.6198,1654.0,False
nan,공원,0.7,37.340176,127.11845,8930e0249c3ffff,구미동,분당구,Hybrid,0.2129,0.3798,0.6594,113.0,0.6198,1692.0,False
nan,공원,0.7,37.339781,127.117994,8930e0249c3ffff,구미동,분당구,Hybrid,0.2129,0.3798,0.6594,112.0,0.6198,1682.0,False
nan,공원,0.7,37.339156,127.115774,8930e0249dbffff,구미동,분당구,Hybrid,0.2063,0.3798,0.6446,113.0,0.6179,1568.0,False
신한아파트 소공원,공원,0.7,37.338846,127.114546,8930e0249dbffff,구미동,분당구,Hybrid,0.2063,0.3798,0.6446,77.0,0.6179,1510.0,False
탄천 무지개공원,공원,0.7,37.339728,127.114258,8930e0249dbffff,구미동,분당구,Hybrid,0.2063,0.3798,0.6446,36.0,0.6179,1425.0,True
건영 3단지 공원,공원,0.7,37.33969,127.115345,8930e0249dbffff,구미동,분당구,Hybrid,0.2063,0.3798,0.6446,69.0,0.6179,1500.0,True
nan,공원,0.7,37.338924,127.113657,8930e0249dbffff,구미동,분당구,Hybrid,0.2063,0.3798,0.6446,107.0,0.6179,1448.0,True
nan,공원,0.7,37.3386,127.115293,8930e0249dbffff,구미동,분당구,Hybrid,0.2063,0.3798,0.6446,122.0,0.6179,1577.0,False
3단지 테니스장 공터,공원,0.7,37.339131,127.113986,8930e0249dbffff,구미동,분당구,Hybrid,0.2063,0.3798,0.6446,70.0,0.6179,1452.0,True
3단지 건영아파트놀이터,공원,0.7,37.340049,127.115845,8930e0249dbffff,구미동,분당구,Hybrid,0.2063,0.3798,0.6446,125.0,0.6179,1510.0,False
3단지 관리사무소 앞 공원,공원,0.7,37.339366,127.114379,8930e0249dbffff,구미동,분당구,Hybrid,0.2063,0.3798,0.6446,27.0,0.6179,1460.0,True
주공 소공원,공원,0.7,37.335267,127.120344,8930e024953ffff,구미동,분당구,Hybrid,0.2054,0.3798,0.6424,113.0,0.6176,2067.0,False
12단지 주공공원,공원,0.7,37.334682,127.120288,8930e024953ffff,구미동,분당구,Hybrid,0.2054,0.3798,0.6424,167.0,0.6176,2127.0,False
새터어린이공원,공원,0.7,37.334075,127.119753,8930e024953ffff,구미동,분당구,Hybrid,0.2054,0.3798,0.6424,221.0,0.6176,2209.0,False
nan,공원,0.7,37.336817,127.118659,8930e024953ffff,구미동,분당구,Hybrid,0.2054,0.3798,0.6424,114.0,0.6176,1931.0,False
nan,공원,0.7,37.343652,127.118157,8930e0249d7ffff,구미동,분당구,Hybrid,0.2023,0.3798,0.7436,59.0,0.6166,1467.0,True
nan,공원,0.7,37.34433,127.116586,8930e0249d7ffff,구미동,분당구,Hybrid,0.2023,0.3798,0.7436,129.0,0.6166,1342.0,True
놀이터,공원,0.7,37.342769,127.117308,8930e0249d7ffff,구미동,분당구,Hybrid,0.2023,0.3798,0.7436,78.0,0.6166,1466.0,True
nan,공원,0.7,37.344173,127.118532,8930e0249d7ffff,구미동,분당구,Hybrid,0.2023,0.3798,0.7436,119.0,0.6166,1405.0,True
nan,공원,0.7,37.33636,127.113986,8930e024837ffff,구미동,분당구,Hybrid,0.1984,0.3798,0.6638,51.0,0.6155,1682.0,False
nan,공원,0.7,37.336881,127.113474,8930e024837ffff,구미동,분당구,Hybrid,0.1984,0.3798,0.6638,80.0,0.6155,1609.0,False
진고개공원,공원,0.7,37.336139,127.11347,8930e024837ffff,구미동,분당구,Hybrid,0.1984,0.3798,0.6638,101.0,0.6155,1674.0,False
nan,공원,0.7,37.335888,127.114511,8930e024837ffff,구미동,분당구,Hybrid,0.1984,0.3798,0.6638,93.0,0.6155,1752.0,False
nan,공원,0.7,37.33684,127.114634,8930e024837ffff,구미동,분당구,Hybrid,0.1984,0.3798,0.6638,29.0,0.6155,1677.0,False
GS 2단지 놀이터,공원,0.7,37.335493,127.115026,8930e024837ffff,구미동,분당구,Hybrid,0.1984,0.3798,0.6638,149.0,0.6155,1815.0,False
테니스장,공원,0.7,37.336347,127.115374,8930e024837ffff,구미동,분당구,Hybrid,0.1984,0.3798,0.6638,99.0,0.6155,1762.0,False
2단지 놀이터,공원,0.7,37.337746,127.113454,8930e024837ffff,구미동,분당구,Hybrid,0.1984,0.3798,0.6638,139.0,0.6155,1533.0,False
탄천공원,공원,0.7,37.336575,127.111952,8930e024833ffff,구미동,분당구,Hybrid,0.1974,0.3798,0.657,108.0,0.6152,1557.0,False
삼평동 행정복지센터,주민센터,0.9,37.406066,127.11635,8930e1c9b63ffff,삼평동,분당구,로봇전용,0.0878,0.6423,0.5855,112.0,0.6148,838.0,True
nan,공영주차장,1.0,37.411853,127.125031,8930e15265bffff,야탑1동,분당구,로봇전용,0.092,0.4302,0.6133,98.0,0.6136,171.0,True
nan,공영주차장,1.0,37.412566,127.124492,8930e15265bffff,야탑1동,분당구,로봇전용,0.092,0.4302,0.6133,133.0,0.6136,183.0,True
nan,공영주차장,1.0,37.410981,127.125581,8930e15265bffff,야탑1동,분당구,로봇전용,0.092,0.4302,0.6133,153.0,0.6136,207.0,True
nan,공원,0.7,37.334741,127.116011,8930e024827ffff,구미동,분당구,Hybrid,0.1913,0.3798,0.5058,76.0,0.6134,1935.0,False
nan,공원,0.7,37.335649,127.115611,8930e024827ffff,구미동,분당구,Hybrid,0.1913,0.3798,0.5058,131.0,0.6134,1834.0,False
nan,공원,0.7,37.334351,127.116456,8930e024827ffff,구미동,분당구,Hybrid,0.1913,0.3798,0.5058,77.0,0.6134,1993.0,False
nan,공원,0.7,37.335406,127.116431,8930e024827ffff,구미동,분당구,Hybrid,0.1913,0.3798,0.5058,59.0,0.6134,1902.0,False
nan,공원,0.7,37.335205,127.115452,8930e024827ffff,구미동,분당구,Hybrid,0.1913,0.3798,0.5058,124.0,0.6134,1863.0,False
nan,공원,0.7,37.334577,127.116894,8930e024827ffff,구미동,분당구,Hybrid,0.1913,0.3798,0.5058,45.0,0.6134,1998.0,False
nan,공원,0.7,37.334778,127.117596,8930e024827ffff,구미동,분당구,Hybrid,0.1913,0.3798,0.5058,72.0,0.6134,2023.0,False
nan,공원,0.7,37.338628,127.11959,8930e0249cfffff,구미동,분당구,Hybrid,0.1879,0.3798,0.5896,32.0,0.6123,1784.0,False
nan,공원,0.7,37.339953,127.119166,8930e0249cfffff,구미동,분당구,Hybrid,0.1879,0.3798,0.5896,131.0,0.6123,1690.0,False
nan,공원,0.7,37.339418,127.120727,8930e0249cfffff,구미동,분당구,Hybrid,0.1879,0.3798,0.5896,104.0,0.6123,1654.0,False
nan,공원,0.7,37.339031,127.119918,8930e0249cfffff,구미동,분당구,Hybrid,0.1879,0.3798,0.5896,21.0,0.6123,1730.0,False
nan,공원,0.7,37.339448,127.119078,8930e0249cfffff,구미동,분당구,Hybrid,0.1879,0.3798,0.5896,88.0,0.6123,1738.0,False
nan,공원,0.7,37.338032,127.119574,8930e0249cfffff,구미동,분당구,Hybrid,0.1879,0.3798,0.5896,96.0,0.6123,1839.0,False
nan,공원,0.7,37.354209,127.111072,8930e024d07ffff,금곡동,분당구,Hybrid,0.2225,0.3242,0.5174,44.0,0.6116,573.0,True
nan,공영주차장,1.0,37.350451,127.10673,8930e024d0bffff,금곡동,분당구,로봇전용,0.1549,0.3242,0.5661,81.0,0.6113,467.0,True
공영주차장,공영주차장,1.0,37.350788,127.106844,8930e024d0bffff,금곡동,분당구,로봇전용,0.1549,0.3242,0.5661,82.0,0.6113,496.0,True
nan,공영주차장,1.0,37.410625,127.119243,8930e1c9b2bffff,야탑1동,분당구,로봇전용,0.0833,0.4302,0.5556,126.0,0.611,361.0,True
판교대장초등학교,학교,0.6,37.369032,127.069364,8930e02684bffff,운중동,분당구,Hybrid,0.4023,0.247,0.5992,115.0,0.6101,1674.0,False
nan,학교,0.6,37.368372,127.069633,8930e02684bffff,운중동,분당구,Hybrid,0.4023,0.247,0.5992,39.0,0.6101,1614.0,False
판교대장중학교,학교,0.6,37.368506,127.06966,8930e02684bffff,운중동,분당구,Hybrid,0.4023,0.247,0.5992,51.0,0.6101,1620.0,False
구미공원,공원,0.7,37.340841,127.122019,8930e02491bffff,구미동,분당구,Hybrid,0.1797,0.3798,0.5191,106.0,0.6099,1459.0,True
nan,공원,0.7,37.340222,127.123635,8930e02491bffff,구미동,분당구,Hybrid,0.1797,0.3798,0.5191,106.0,0.6099,1444.0,True
무지개어린이공원,공원,0.7,37.339772,127.122767,8930e02491bffff,구미동,분당구,Hybrid,0.1797,0.3798,0.5191,33.0,0.6099,1525.0,False
nan,공원,0.7,37.34028,127.12125,8930e02491bffff,구미동,분당구,Hybrid,0.1797,0.3798,0.5191,114.0,0.6099,1549.0,False
분당정자청소년수련관,주민센터,0.9,37.372787,127.106423,8930e15361bffff,정자1동,분당구,로봇전용,0.1056,0.5904,0.7039,102.0,0.6097,1555.0,False
정자1동행정복지센터,주민센터,0.9,37.364526,127.105678,8930e15364bffff,정자1동,분당구,로봇전용,0.1036,0.5904,0.6905,125.0,0.6091,670.0,True
nan,공원,0.7,37.337195,127.117324,8930e0249cbffff,구미동,분당구,Hybrid,0.1726,0.3798,0.6263,71.0,0.6077,1815.0,False
구미 어린이공원,공원,0.7,37.3375,127.117338,8930e0249cbffff,구미동,분당구,Hybrid,0.1726,0.3798,0.6263,41.0,0.6077,1793.0,False
nan,공원,0.7,37.338936,127.117252,8930e0249cbffff,구미동,분당구,Hybrid,0.1726,0.3798,0.6263,128.0,0.6077,1684.0,False
nan,공원,0.7,37.338344,127.118092,8930e0249cbffff,구미동,분당구,Hybrid,0.1726,0.3798,0.6263,110.0,0.6077,1783.0,False
가로공원,공원,0.7,37.336955,127.118324,8930e0249cbffff,구미동,분당구,Hybrid,0.1726,0.3798,0.6263,146.0,0.6077,1898.0,False
