h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3
8930e1c9ac3ffff,37.40454959135837,127.08600649902452,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.3,0.8782996229002399,1.0,0.8,0.0,8,79,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e152e53ffff,37.41810619878284,127.18154443270322,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,0.9125,0.9691463832704832,1.0,0.8,0.0,1,19,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e026eb7ffff,37.3795992602757,127.05773909589668,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e153337ffff,37.37162931757328,127.15398027549512,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,1.0,0.9897154610901612,1.0,0.8,0.0,0,6,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.055171376044073406,0.08449082956027934,0.12955629910525632
8930e0269d3ffff,37.38652217139506,127.08187694959722,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,0.9125,0.9948577305450804,1.0,0.8,0.0,1,4,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c8a8bffff,37.45559319498574,127.11126470876708,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.038031211720599235,0.014695725577469112,0.028008143735992967
8930e1cd67bffff,37.4598957360078,127.15623200305042,41131590,단대동,수정구,0.0417256679489965,0.0842084357904579,0.0587187750855811,0.0,0.4750000000000001,0.6434693177922521,1.0,0.8,0.0,6,214,,Unknown,0.2040339901017835,0.0763800928065665,0.0417256679489965,0.0417256679489965,0.0990817708092251,0.016356809422715248,0.09003530043741846,0.09140630662671428
8930e026847ffff,37.37197918062967,127.07280618816282,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9485773054508057,1.0,0.8,0.0,0,30,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026d2bffff,37.39499402712522,127.08258660941684,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.8851559821734658,1.0,0.8,0.0,0,67,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9937ffff,37.43558488436057,127.12268868934602,41131580,수진2동,수정구,0.1151188757261671,0.1505235251019628,0.1292807354764854,0.0,0.5625,0.861158724717175,1.0,0.8,0.0,5,86,,Unknown,0.3193575497245308,0.1365929046010378,0.1151188757261671,0.1151188757261671,0.1817589851443938,0.06804456258252005,0.1993515463126391,0.17369338795997355
8930e1c9e1bffff,37.4160764037692,127.07387566908042,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e152383ffff,37.42183331487206,127.1634924260352,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.8954405210833047,1.0,0.8,0.0,0,61,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e15322fffff,37.35949018599968,127.1372263573986,41135540,수내3동,분당구,0.0702526849612489,0.0896260720985284,0.0780020398161607,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.1250350172751891,0.0845000198186431,0.0702526849612489,0.0702526849612489,0.0902492183697795,0.021708184862145475,0.09636635714833858,0.08100588581945554
8930e1c8e67ffff,37.45907481526597,127.106313145567,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,0.7051765512512853,1.0,0.8,0.0,0,172,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.038031211720599235,0.014695725577469112,0.028008143735992967
8930e1534c3ffff,37.39236064518479,127.10331968068996,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.7375,0.9674322934521769,1.0,0.8,0.0,3,22,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.19878041033338673,0.4757117642544701,0.294606904444346
8930e026c23ffff,37.39023557948802,127.0638610331136,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,0.9125,0.9468632156324992,1.0,0.8,0.0,1,32,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c934bffff,37.40001910594189,127.05420652163282,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c982fffff,37.42343229074192,127.10593400571068,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.8114501199862871,1.0,0.8,0.0,0,110,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1c9d13ffff,37.44626124189131,127.09474791689024,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.038031211720599235,0.014695725577469112,0.028008143735992967
8930e15227bffff,37.40054682704466,127.1511908993929,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.26880613857527175,0.07553142506331056,0.2481629427903718
8930e152617ffff,37.42296601823715,127.1321114382776,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9554336647240316,1.0,0.8,0.0,0,26,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e152c43ffff,37.43614985064127,127.18571066475364,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,0.9862872814535482,1.0,0.8,0.0,0,8,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e152133ffff,37.437471334898376,127.17532240074176,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.3,0.7651696948920121,1.0,0.8,0.0,14,151,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e153127ffff,37.38966470113118,127.15813399260634,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,0.825,0.9588618443606444,1.0,0.8,0.0,2,26,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e024dc3ffff,37.35282183368199,127.09999607892983,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,1.0,1.0,0.9382927665409668,1.0,0.8,0.7506342132327735,0,36,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e15360bffff,37.37018815636264,127.10931247089498,41135545,정자동,분당구,0.143609808465298,0.2071475318499021,0.1690248978191396,0.0,0.3875,0.7943092218032224,1.0,0.8,0.0,7,127,,Unknown,0.2173872443738911,0.2080913249989688,0.143609808465298,0.143609808465298,0.1818634183712936,0.08688979074333712,0.3520834932085028,0.19487751991626898
8930e026153ffff,37.37723664181577,127.03137995812038,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026b1bffff,37.364355273323696,127.08787400674892,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,0.9760027425437092,1.0,0.8,0.0,0,14,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e15041bffff,37.39465462076608,127.16380347272184,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e1c9c0bffff,37.43410574060258,127.0780042743338,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,0.9125,0.9862872814535482,1.0,0.8,0.0,1,9,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e1c9bcbffff,37.40930822371831,127.1047453569287,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.9777168323620158,1.0,0.8,0.0,0,13,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e152173ffff,37.430734937471264,127.17212321220616,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.3,0.9434350359958862,1.0,0.8,0.0,11,44,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e152657ffff,37.4162318952248,127.1289198735912,41135620,야탑1동,분당구,0.5540292177394195,0.3964888625358763,0.4910130756580022,0.0,0.9125,0.7805965032567705,1.0,0.8,0.0,1,129,,Unknown,0.2595947334018115,0.3922237079971283,0.5540292177394195,0.5540292177394195,0.4252474950025643,0.46486199300757924,0.5537564269818126,0.43018513114655016
8930e024cbbffff,37.35131869547394,127.08939874269164,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,1.0,0.957147754542338,1.0,0.8,0.7657182036338704,0,25,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.35778522681970787,0.27309876448469034,0.27181536761477243
8930e1c9203ffff,37.40198620775469,127.03866695496846,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e153503ffff,37.40036300317136,127.13020003390989,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,0.825,0.8508741858073362,1.0,0.8,0.0,2,89,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.26880613857527175,0.07553142506331056,0.2481629427903718
8930e1c913bffff,37.42868418099234,127.06445293176225,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9914295509084676,1.0,0.8,0.0,0,5,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e026a13ffff,37.359603224775775,127.06915486989818,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.9725745629070964,1.0,0.8,0.7780596503256771,0,16,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026113ffff,37.38396527251904,127.03455402725976,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9b03ffff,37.41255794771652,127.11288112835828,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.8920123414466917,1.0,0.8,0.0,0,63,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e15206bffff,37.418584749211234,127.15534545536624,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,0.9125,0.9588618443606444,1.0,0.8,0.0,1,25,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e15254fffff,37.439027347391416,127.1518345442472,41133525,중앙동,중원구,0.0453211759139985,0.0955786315011052,0.0654241581488412,0.0,0.9125,0.7754542338018511,1.0,0.8,0.0,1,132,,Unknown,0.240638715099449,0.0873911700377771,0.0453211759139985,0.0453211759139985,0.1144339362005783,0.01649838515388126,0.11204051876294989,0.10680790281043612
8930e1c8b4fffff,37.4512233314443,127.13450262090994,41131550,태평2동,수정구,0.0570476301948968,0.0822662879035789,0.0671350932783697,0.0,0.825,0.7103188207062048,1.0,0.8,0.0,2,171,,Unknown,0.3503595106919414,0.0759621570956016,0.0570476301948968,0.0570476301948968,0.1497698260691863,0.04306250422770247,0.1592356687898089,0.14668968629509688
8930e02690bffff,37.38238124932336,127.09200426253108,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,0.8782996229002399,1.0,0.8,0.0,0,71,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.13691195423810673
8930e1535cbffff,37.39711499823056,127.12206231486456,41135610,이매2동,분당구,0.045012592996755,0.0377561187544173,0.0421100032998199,0.0,0.9125,0.8628728145354816,1.0,0.8,0.0,1,81,,Unknown,0.0347371369875805,0.0328418162192514,0.045012592996755,0.045012592996755,0.0388872619996267,0.04823679221924583,0.055061008364668866,0.0421616757886459
8930e1c9033ffff,37.42391729666545,127.0457254078974,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e024d83ffff,37.3595515990232,127.1031799639176,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,1.0,0.5625,0.8851559821734658,1.0,0.8,0.3983201919780596,5,72,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e152447ffff,37.434268471563975,127.13306765423644,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,0.65,0.5526225574220086,1.0,0.8,0.0,4,265,,Unknown,1.0,0.3908118957979841,0.4585561216747951,0.4585561216747951,0.6040532287031538,0.30136571545851154,1.0,0.6301467465862582
8930e152c03ffff,37.44288700656567,127.18891229308257,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e1c8a47ffff,37.44646017122623,127.11573950776832,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.038031211720599235,0.014695725577469112,0.028008143735992967
8930e026803ffff,37.37762625956872,127.07327831860732,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,0,1,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9dd7ffff,37.44691714002239,127.08956058034482,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.038031211720599235,0.014695725577469112,0.028008143735992967
8930e15223bffff,37.40728090677228,127.1543852783197,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,0.9125,0.9040109701748372,1.0,0.8,0.0,1,57,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.26880613857527175,0.07553142506331056,0.2481629427903718
8930e0249a3ffff,37.34777216233461,127.12837645972594,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.65,0.9914295509084676,1.0,0.8,0.5155433664724032,4,9,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242
8930e1536cfffff,37.370848239577896,127.10412983356436,41135550,정자1동,분당구,0.5303897174782778,0.5484965438631837,0.5376324480322402,0.0,0.3,0.9297223174494345,1.0,0.8,0.0,11,52,,Unknown,0.5654122700532263,0.5316036957519632,0.5303897174782778,0.5303897174782778,0.5411999778191837,0.6184404979551392,0.7528585680300821,0.5903686349548949
8930e1c9307ffff,37.41065716879838,127.0603293785716,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1c9ccfffff,37.434761359415496,127.0728193228213,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9725745629070964,1.0,0.8,0.0,0,16,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e152237ffff,37.41118943350117,127.15734032834756,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,0.9125,0.9742886527254028,1.0,0.8,0.0,1,16,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e1535c7ffff,37.40102275308455,127.12501325189544,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,0.0,0.7375,0.8782996229002399,1.0,0.8,0.0,3,74,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.11272169362423047,0.12464507712378176,0.140974677071365
8930e1cd29bffff,37.460321055600566,127.16414356238984,41131610,양지동,수정구,0.0413673771528296,0.0497798714423575,0.0447323748686408,0.0,0.4750000000000001,0.703462461432979,1.0,0.8,0.0,6,179,,Unknown,0.1411896535624241,0.0466749071445191,0.0413673771528296,0.0413673771528296,0.0726409425736303,0.0028229364954274177,0.06031770393676617,0.06251811313967617
8930e02610fffff,37.380486422996576,127.03949720761209,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026ad7ffff,37.36026179394901,127.06397649675432,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.9811450119986288,1.0,0.8,0.784916009598903,0,11,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9bc7ffff,37.41321628145031,127.1076948751234,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.9760027425437092,1.0,0.8,0.0,0,14,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e15212fffff,37.43398389773788,127.18027501052282,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.3875,0.7188892697977373,1.0,0.8,0.0,7,171,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935205,0.653576087790653,0.5001906371894749
8930e1c930bffff,37.40674974552408,127.05738533750927,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e152613ffff,37.42188272957539,127.1293975902716,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.97086047308879,1.0,0.8,0.0,0,17,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e1cd677ffff,37.46380641731004,127.15918960697888,41131590,단대동,수정구,0.0417256679489965,0.0842084357904579,0.0587187750855811,0.0,1.0,0.9314364072677408,1.0,0.8,0.0,0,40,,Unknown,0.2040339901017835,0.0763800928065665,0.0417256679489965,0.0417256679489965,0.0990817708092251,0.016356809422715248,0.09003530043741846,0.09140630662671428
8930e0269cfffff,37.383039917696685,127.08682215447548,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,0.9588618443606444,1.0,0.8,0.0,0,24,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.13691195423810673
8930e1c8943ffff,37.47274731728243,127.13370089488902,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.9125,0.7771683236201575,1.0,0.8,0.0,1,131,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.35901726129390776,0.6522715064077967,0.4708221278639154
8930e026eb3ffff,37.3785162621374,127.0550319493536,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e152027ffff,37.42922922721216,127.16149769304202,41133580,상대원2동,중원구,0.0128347587660495,0.0644618818460887,0.0334856079980652,0.0,0.825,0.9588618443606444,1.0,0.8,0.0,2,26,,Unknown,0.0521057054813708,0.0607397707953989,0.0128347587660495,0.0128347587660495,0.0365922957879832,0.10666328946402799,0.11770009976210574,0.06672900513975384
8930e15250bffff,37.44467982301729,127.15231457963928,41131520,신흥2동,수정구,0.0739779873982822,0.2306599076290831,0.1366507554906026,0.0,0.3,0.9194377785395954,1.0,0.8,0.0,9,56,,Unknown,0.2115977215426277,0.2118454682152606,0.0739779873982822,0.0739779873982822,0.1497307778458304,0.07032495109417741,0.12280331517151408,0.1425496090029281
8930e152ed3ffff,37.42442086667069,127.17683406671962,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.871443263627014,1.0,0.8,0.0,0,75,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e1533b7ffff,37.37794229426432,127.14927297208312,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,0.9862872814535482,1.0,0.8,0.0,0,8,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e1536d3ffff,37.37433217776605,127.09918486789591,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,0.9314364072677408,1.0,0.8,0.0,0,40,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e1c8b0bffff,37.45687526562338,127.13498111462242,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,0.5625,0.9828591018169353,1.0,0.8,0.0,5,15,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.20376448742136508,0.21293454071061316,0.22896135271694207
8930e0268c7ffff,37.37828421372463,127.06809818538493,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026dabffff,37.40129952158588,127.07787705314166,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.993143640726774,1.0,0.8,0.0,0,4,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
