h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Ds,demand_grade,score_airspace,score_obstacle,score_noise_proxy,score_terrain,score_robot,score_weather,constraint_score,constraint_grade,n_highrise,n_buildings_total,n_lowrise,Ra,Ra_grade,n_crossings,weather_risk,weather_source,airspace_data_status,airspace_proxy_flag,terrain_method,hard_exclusion_flag,constraint_note,airspace_score,obstacle_score,noise_sensitive_score,robot_access_score,weather_score,noise_method,hard_exclusion_reasons
8930e152c8bffff,37.44637478457658,127.18395870952814,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.8512135058438748,0.6,0.3492259805370886,0.944093,0.6226564972761927,B,1,45,45,0.3492259805370886,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8512135058438748,0.3492259805370886,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1cd28bffff,37.45857819659732,127.16662053680363,41133560,은행2동,중원구,0.2844044762250496,C,0.0,0.65625,0.24758101674089988,0.6,0.3548261280363172,0.944093,0.4405500289554434,D,11,1149,1032,0.3548261280363172,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.65625,0.24758101674089988,0.3548261280363172,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9bb7ffff,37.42211644287043,127.116308223825,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.9181184166225771,1.0,0.4481195468122612,0.944093,0.6558161926869677,A,1,128,128,0.4481195468122612,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.9181184166225771,0.4481195468122612,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1522c3ffff,37.40751917614114,127.14129286142416,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.71875,0.8938098215574046,1.0,0.385331205724528,0.944093,0.5883968054563865,A,9,198,166,0.385331205724528,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.71875,0.8938098215574046,0.385331205724528,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152603ffff,37.42014050624792,127.1318724606212,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.65625,0.8611851281804626,1.0,0.3162882793328909,0.944093,0.5555632815026706,B,11,249,217,0.3162882793328909,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.65625,0.8611851281804626,0.3162882793328909,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1534afffff,37.39777449394175,127.11687650576935,41135655,삼평동,분당구,0.458371381575248,A,0.0,0.0,0.8758982251935934,1.0,0.8772697848574864,0.944093,0.5394522020102159,D,36,243,194,0.8772697848574864,A,12.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.0,0.8758982251935934,0.8772697848574864,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e1cd667ffff,37.46206379967292,127.16166661621372,41131610,양지동,수정구,0.2266696641990689,D,0.0,0.96875,0.749501226492232,0.6,0.2370803392144243,0.944093,0.5798849131413313,C,1,227,204,0.2370803392144243,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.749501226492232,0.2370803392144243,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026ea3ffff,37.37677605414826,127.05750376481689,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.8672060025972776,0.6,0.1518553322650852,0.944093,0.5863808669724726,C,1,20,20,0.1518553322650852,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8672060025972776,0.1518553322650852,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9aafffff,37.40996630356177,127.0995600769414,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8087297388293011,1.0,0.6090766799635939,0.944093,0.6661298837585791,A,1,299,299,0.6090766799635939,A,5.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8087297388293011,0.6090766799635939,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152017ffff,37.43054893178414,127.15111467526958,41133660,하대원동,중원구,0.2609272515073311,C,0.0,0.4375,0.7511567505170507,1.0,0.2767287520377536,0.944093,0.48189570051096087,D,18,434,389,0.2767287520377536,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.4375,0.7511567505170507,0.2767287520377536,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152ec3ffff,37.42267693645084,127.1793099452768,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.8307431099995191,0.6,0.2410147513637638,0.944093,0.5969201722726566,C,1,77,77,0.2410147513637638,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8307431099995191,0.2410147513637638,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9d5bffff,37.43670247222507,127.09132408726504,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8614487037660525,0.6,0.3295220511119808,0.944093,0.6207627509756067,B,1,29,29,0.3295220511119808,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8614487037660525,0.3295220511119808,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1533a7ffff,37.37619860170994,127.1517465872882,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.96875,0.8646472031167332,0.6,0.4208958047022229,0.944093,0.6396772015637912,A,1,24,24,0.4208958047022229,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8646472031167332,0.4208958047022229,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9877ffff,37.42126501158727,127.10050998862904,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.7562743494781394,1.0,0.31870156656893,0.944093,0.597563783209414,A,1,381,381,0.31870156656893,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7562743494781394,0.31870156656893,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1cd07bffff,37.46748387985503,127.17525702183192,41133560,은행2동,중원구,0.2844044762250496,C,0.0,0.96875,0.8556914049348276,0.6,0.3581184052879324,0.944093,0.625330562044552,B,1,38,38,0.3581184052879324,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8556914049348276,0.3581184052879324,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9393ffff,37.41761543806589,127.0504368570893,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8799999999999999,0.6,0.3424916806951381,0.944093,0.6270669361390275,B,1,1,0,0.3424916806951381,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3424916806951381,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026c6bffff,37.3806822578257,127.06044648886446,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.8768015006493195,0.6,0.3354605600036219,0.944093,0.6250210121305882,B,1,5,5,0.3354605600036219,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8768015006493195,0.3354605600036219,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e0268b7ffff,37.387180151016345,127.0766954080296,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.6875,0.8006772161031215,0.6,0.2284051158695298,0.944093,0.5321350663945302,D,10,143,124,0.2284051158695298,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.6875,0.8006772161031215,0.2284051158695298,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026d9bffff,37.40261344821721,127.06751271609832,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.879360300129864,0.6,0.3628335135372565,0.944093,0.6310073627334242,A,1,1,1,0.3628335135372565,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.879360300129864,0.3628335135372565,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15069bffff,37.38118759866821,127.15741377105071,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.96875,0.875522100909047,0.6,0.3081435938698342,0.944093,0.6193017389557762,B,1,7,7,0.3081435938698342,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.875522100909047,0.3081435938698342,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c99a7ffff,37.44015195516066,127.12045197995516,41131540,태평1동,수정구,0.327805441111458,B,0.0,0.84375,0.9424270116877493,1.0,0.0,0.944093,0.5460540023375499,B,5,100,90,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.84375,0.9424270116877493,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9e8bffff,37.42064059730464,127.07163826863874,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8768015006493195,0.6,0.3446284554074614,0.944093,0.6268545912113562,B,1,5,5,0.3446284554074614,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8768015006493195,0.3446284554074614,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c93bbffff,37.41522056324783,127.05809178755044,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8799999999999999,0.6,0.3487874854210068,0.944093,0.6283260970842013,B,1,1,0,0.3487874854210068,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3487874854210068,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026c93ffff,37.39785184445047,127.04879127628098,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.8768015006493195,0.6,0.0,0.944093,0.5579289001298638,C,1,5,5,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8768015006493195,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9d83ffff,37.45082655896538,127.09251007413468,41131630,신촌동,수정구,0.1743448314703758,D,0.0,0.96875,0.879360300129864,0.6,0.3366282292765934,0.944093,0.6257663058812916,B,1,1,1,0.3366282292765934,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.879360300129864,0.3366282292765934,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152cb3ffff,37.45136858279495,127.1896376753072,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.8799999999999999,0.6,0.3509505424658335,0.944093,0.6287587084931667,B,1,1,0,0.3509505424658335,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3509505424658335,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e153197ffff,37.39729962049764,127.14304900847635,41135600,이매1동,분당구,0.2805467112355271,C,0.0,0.96875,0.8799999999999999,0.6,0.3520764003574178,0.944093,0.6289838800714835,A,1,1,0,0.3520764003574178,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3520764003574178,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e153277ffff,37.35732738492269,127.13180341910272,41135570,정자3동,분당구,0.2978596732733048,C,1.0,0.96875,0.8799999999999999,0.6,0.3433898786679825,0.944093,0.8272465757335965,B,1,1,0,0.3433898786679825,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8799999999999999,0.3433898786679825,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e15367bffff,37.36562143291701,127.1115471763598,41135545,정자동,분당구,0.4300143748335851,B,0.0,0.0,0.9494637102592467,1.0,0.769819440268305,0.944093,0.5326752301055103,D,58,160,79,0.769819440268305,A,3.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.0,0.9494637102592467,0.769819440268305,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지|장애물밀집
8930e1cd34fffff,37.45419585247485,127.18987950513171,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.8799999999999999,0.6,0.3643499519420791,0.944093,0.6314385903884159,A,1,1,0,0.3643499519420791,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3643499519420791,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026b8bffff,37.368920566710365,127.08563873613696,41135662,금곡동,분당구,0.3352825633228366,B,0.0,0.96875,0.879360300129864,0.6,0.1667324233046259,0.944093,0.591787144686898,C,1,1,1,0.1667324233046259,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.879360300129864,0.1667324233046259,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15048bffff,37.39922439273631,127.16156928204498,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.96875,0.8620884036361887,0.6,0.2718382554227102,0.944093,0.6093539318117798,B,1,28,28,0.2718382554227102,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8620884036361887,0.2718382554227102,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9c7bffff,37.42954123062078,127.08024199906272,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8608090038959164,0.6,0.3352016365023944,0.944093,0.6217707280796622,B,1,30,30,0.3352016365023944,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8608090038959164,0.3352016365023944,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1523cbffff,37.4122720576981,127.16005561335854,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.53125,0.8416180077918329,0.6,0.3309136754635709,0.944093,0.5295749366510807,D,15,87,60,0.3309136754635709,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.53125,0.8416180077918329,0.3309136754635709,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1526c7ffff,37.42079943992487,127.126683989235,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.9558607089606079,1.0,0.4712589732352424,0.944093,0.6679925364391701,A,1,80,69,0.4712589732352424,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.9558607089606079,0.4712589732352424,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15308fffff,37.38515513062405,127.12629398360276,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.25,0.8995671203886297,1.0,0.7097947267368776,0.944093,0.5606909694251014,C,24,241,157,0.7097947267368776,A,2.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.25,0.8995671203886297,0.7097947267368776,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e024d2bffff,37.35083888215502,127.1155399052534,41135665,구미1동,분당구,0.3418592734528097,B,1.0,0.0,0.9321918137655716,1.0,0.488203882630838,0.944093,0.6728977392792819,D,43,170,106,0.488203882630838,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.0,0.9321918137655716,0.488203882630838,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e153573ffff,37.39579515154045,127.13243517793926,41135600,이매1동,분당구,0.2805467112355271,C,0.0,0.96875,0.6752960415564426,0.6,0.2853648079323015,0.944093,0.5747007698977489,C,1,323,320,0.2853648079323015,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.6752960415564426,0.2853648079323015,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1cd247ffff,37.44943846562286,127.17109246541946,41133540,금광2동,중원구,0.3735661281451737,B,0.0,0.59375,0.6509874464912702,0.6,0.3182048961449608,0.944093,0.5014070685272463,D,13,402,358,0.3182048961449608,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.59375,0.6509874464912702,0.3182048961449608,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026a83ffff,37.364167399989135,127.06691924360231,41135680,운중동,분당구,0.3436518582823575,B,1.0,0.96875,0.8396989081814246,0.6,0.376885868870592,0.944093,0.8258855554104032,B,1,63,63,0.376885868870592,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8396989081814246,0.376885868870592,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e1c9b73ffff,37.4079912091574,127.11511716254527,41135655,삼평동,분당구,0.458371381575248,A,0.0,0.6875,0.8419941320763791,1.0,0.411821252170685,0.944093,0.5770816768494128,B,10,284,247,0.411821252170685,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.6875,0.8419941320763791,0.411821252170685,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9e63ffff,37.41085521696538,127.08129631514085,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8403386080515607,0.6,0.0,0.944093,0.5506363216103122,D,1,62,62,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8403386080515607,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1520dbffff,37.4262158636577,127.14025435029046,41133660,하대원동,중원구,0.2609272515073311,C,0.0,0.9375,0.7514203261026404,0.6,0.3756448552430538,0.944093,0.6017316362691388,C,2,223,201,0.3756448552430538,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.9375,0.7514203261026404,0.3756448552430538,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
