h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Ds,demand_grade,score_airspace,score_obstacle,score_noise_proxy,score_terrain,score_robot,score_weather,constraint_score,constraint_grade,drone_score,robot_score,service_priority_score,delivery_zone,high_demand_flag,priority_zone,zone_reason,airspace_data_status,airspace_proxy_flag,airspace_proxy_caution_flag,hard_exclusion_flag
8930e15322fffff,37.35949018892547,127.13722638017305,41135540,수내3동,분당구,0.29484970399070237,C,1.0,0.96875,1.0,0.6,0.33430944760515147,0.944093,0.7603821464259659,B,0.90380145,0.33430944760515147,0.5158747638168464,드론우선,False,False,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e1c8e67ffff,37.45907481814987,127.1063131683732,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,0.7541724784762637,1.0,0.3290611635286933,0.944093,0.8133054328759294,A,0.6592186978476263,0.3290611635286933,0.37499395111407696,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1534c3ffff,37.39236064809988,127.10331970346677,41135657,백현동,분당구,0.45376362521388297,B,0.0,0.96875,0.9095281612236064,1.0,0.7014242504345148,0.944093,0.9122527021858976,A,0.6747542661223606,0.7014242504345148,0.5806424745759765,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026c23ffff,37.39023558240931,127.06386105587605,41135680,운중동,분당구,0.34365185828235756,B,0.0,0.96875,0.8355057476792842,0.6,0.5682074450855743,0.944093,0.7733953486434109,A,0.5873520247679285,0.5682074450855743,0.4738580339129507,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c934bffff,37.4000191088599,127.05420654439611,41135680,운중동,분당구,0.34365185828235756,B,0.0,0.96875,1.0,0.6,0.38266609963710707,0.944093,0.7694490186819576,A,0.60380145,0.38266609963710707,0.4425070636544823,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c982fffff,37.42343229364232,127.10593402850162,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.6938579192920014,1.0,0.25749450270576757,0.944093,0.7885777041245816,A,0.6531872419292001,0.25749450270576757,0.3832823065069731,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9d13ffff,37.44626124478266,127.09474793968704,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,0.9954307152133135,0.6,0.38594264123625144,0.944093,0.7692066293342934,A,0.6033445215213313,0.38594264123625144,0.3668142849413854,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15227bffff,37.400546829949654,127.15119092218954,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.96875,0.9972584291279881,0.6,0.259271758448685,0.944093,0.7457985351706262,B,0.6035272929127988,0.259271758448685,0.3935558481571885,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152617ffff,37.422966021134314,127.13211146107726,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.8875955942475109,1.0,0.31628827933289094,0.944093,0.8359273512963253,A,0.672561009424751,0.31628827933289094,0.4270812433268413,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152c43ffff,37.43614985352523,127.1857106875771,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.9945168582559761,0.6,0.23543434282853803,0.944093,0.7408149752033464,B,0.6032531358255976,0.23543434282853803,0.3601887323909567,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152133ffff,37.437471337783094,127.17532242356225,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.875,0.7349814823721802,1.0,0.27730866166733276,0.944093,0.7765660270074086,A,0.633862098237218,0.27730866166733276,0.3792767330027828,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e153127ffff,37.38966470404026,127.15813401540076,41135580,서현1동,분당구,0.46286517016966955,A,0.0,0.96875,0.9689288634505314,0.6,0.3210798134486877,0.944093,0.7520757519186035,B,0.6006943363450531,0.3210798134486877,0.4827483069868574,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e024dc3ffff,37.35282183661573,127.09999610168872,41135662,금곡동,분당구,0.3352825633228366,B,1.0,0.96875,0.9433408686450868,0.6,0.5830664368007299,0.944093,0.7964004947710907,A,0.8981355368645088,0.5830664368007299,0.5818378787580005,하이브리드,True,True,드론·로봇 모두 양호,official_vworld_wfs_관제권,False,False,False
8930e15360bffff,37.370188159287146,127.10931249366443,41135545,정자동,분당구,0.4300143748335851,B,0.0,0.46875,0.764224905006974,1.0,0.8639397468822663,0.944093,0.7904799972292326,A,0.5352239405006974,0.8639397468822663,0.5536227972268106,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026153ffff,37.3772366447473,127.03137998086619,41135680,운중동,분당구,0.34365185828235756,B,1.0,0.96875,1.0,0.6,0.0,0.944093,0.697699125,C,0.90380145,0.0,0.47097384372706086,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e026b1bffff,37.364355276253725,127.08787402950857,41135662,금곡동,분당구,0.3352825633228366,B,0.0,0.96875,0.9872060025972776,0.6,0.336339220126092,0.944093,0.7583638542606318,B,0.6025220502597277,0.336339220126092,0.42902771511139953,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15041bffff,37.39465462367208,127.1638034955203,41135580,서현1동,분당구,0.46286517016966955,A,0.0,0.96875,0.9981722860853254,0.6,0.3420237088431386,0.944093,0.761485874049087,B,0.6036186786085325,0.3420237088431386,0.48796060585796536,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9c0bffff,37.43410574350175,127.07800429711972,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,0.9844644317252658,0.6,0.3066424501852406,0.944093,0.7522816653582199,B,0.6022478931725266,0.3066424501852406,0.3832419207097719,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9bcbffff,37.40930822662541,127.10474537971326,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.9634457217065077,0.6,0.22893454449665201,0.944093,0.7337704249130924,C,0.6001460221706507,0.22893454449665201,0.3590058879496577,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152173ffff,37.430734940359535,127.17212323502274,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.8217978933192246,0.6,0.2555018495734135,0.944093,0.7121928267923696,C,0.5859812393319225,0.2555018495734135,0.3581570699671455,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152657ffff,37.416231898125496,127.1289198963869,41135620,야탑1동,분당구,0.7196853984687459,A,0.0,0.0,0.8355057476792843,1.0,0.7267047812461198,0.944093,0.6609260991735132,D,0.42516452476792843,0.7267047812461198,0.6180069692289346,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e024cbbffff,37.351318698409784,127.08939876544625,41135665,구미1동,분당구,0.34185927345280975,B,1.0,0.96875,0.9579625799624838,0.6,0.22340227880684768,0.944093,0.7317050360192496,C,0.8995977079962484,0.22340227880684768,0.5133763266138209,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e1c9203ffff,37.40198621067387,127.03866697772729,41135680,운중동,분당구,0.34365185828235756,B,0.0,0.96875,1.0,0.2,0.3551030387127199,0.944093,0.664280944758635,D,0.52380145,0.3551030387127199,0.4089944514696049,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e153503ffff,37.40036300607924,127.1302000566993,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.5625,0.7678803328363234,0.6,0.676559628162966,0.944093,0.6794691176873667,D,0.47902698328363236,0.676559628162966,0.43343831372983643,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c913bffff,37.42868418389582,127.06445295454121,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,0.9725842912798807,0.6,0.3270036275073107,0.944093,0.7538718597725984,B,0.6010598791279881,0.3270036275073107,0.3868983512585975,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026a13ffff,37.359603227710465,127.06915489264944,41135680,운중동,분당구,0.34365185828235756,B,1.0,0.96875,0.985378288682603,1.0,0.21982733035010965,0.944093,0.8361751785686335,A,0.9823392788682603,0.21982733035010965,0.542427549900974,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e026113ffff,37.38396527544704,127.03455405000952,41135680,운중동,분당구,0.34365185828235756,B,1.0,0.96875,1.0,0.6,0.0,0.944093,0.697699125,C,0.90380145,0.0,0.47097384372706086,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e1c9b03ffff,37.41255795062101,127.11288115114698,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.7139627723534221,1.0,0.2653289114134152,0.944093,0.793816315706282,A,0.6551977272353422,0.2653289114134152,0.3855528581056524,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15206bffff,37.41858475210733,127.15534547817194,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.6875,0.8885094512048483,0.6,0.40241486844426,0.944093,0.6819349349342078,D,0.5223398951204848,0.40241486844426,0.39172917114262196,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15254fffff,37.439027350278515,127.1518345670604,41133525,중앙동,중원구,0.30288367892621654,C,0.0,0.8125,0.02498722708539114,0.6,0.29414683295534283,0.944093,0.5309742612576376,D,0.4672376727085391,0.29414683295534283,0.3586602075558547,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c8b4fffff,37.45122333432811,127.1345026437224,41131550,태평2동,수정구,0.35002399644440313,B,0.0,0.96875,0.0033382352941175863,0.6,0.6990217654491403,0.944093,0.6418916251393608,D,0.5041352735294118,0.6990217654491403,0.47376249722510355,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e02690bffff,37.38238125224454,127.09200428529982,41135650,판교동,분당구,0.29816322204591883,C,0.0,0.96875,0.899475734692896,0.6,0.3985361943058175,0.944093,0.7535763616872587,B,0.5937490234692896,0.3985361943058175,0.42169284699607834,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1535cbffff,37.39711500114099,127.12206233764981,41135610,이매2동,분당구,0.21377598534055747,D,0.0,0.0,0.8748015968447886,1.0,0.4655288470266178,0.944093,0.6193235832258887,D,0.42909410968447886,0.4655288470266178,0.339487901198142,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9033ffff,37.42391729957358,127.04572543066797,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,1.0,0.6,0.3403749278549029,0.944093,0.7615194239727943,B,0.60380145,0.3403749278549029,0.3905321611333201,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e024d83ffff,37.35955160195345,127.10317998668046,41135662,금곡동,분당구,0.3352825633228366,B,1.0,0.78125,0.9049588764369199,1.0,0.34032632655350625,0.944093,0.7968151005607048,A,0.927422337643692,0.34032632655350625,0.5435402369812699,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e152447ffff,37.434268474455784,127.13306767704121,41133510,성남동,중원구,0.5129422940779669,A,0.0,0.90625,0.10792443470712243,1.0,0.4239617296733801,0.944093,0.6943027808213441,D,0.5789688934707122,0.4239617296733801,0.5182554909845104,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152c03ffff,37.44288700944608,127.18891231590997,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,1.0,0.6,0.37464097488586773,0.944093,0.7679443077911002,A,0.60380145,0.37464097488586773,0.38822196876346354,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c8a47ffff,37.446460174114705,127.11573953057237,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,0.9926891443413015,0.6,0.0,0.944093,0.696328339563994,C,0.6030703644341302,0.0,0.2895298017136147,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026803ffff,37.37762626249457,127.07327834136761,41135680,운중동,분당구,0.34365185828235756,B,0.0,0.96875,0.9753258621518927,0.6,0.254035752285142,0.944093,0.740704427706944,B,0.6013340362151892,0.254035752285142,0.4159173993594055,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9dd7ffff,37.44691714291412,127.08956060314016,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,1.0,0.6,0.36266472823973916,0.944093,0.7656987615449511,A,0.60380145,0.36266472823973916,0.36231862730961695,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15223bffff,37.40728090967371,127.15438530112027,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.9375,0.9095281612236064,0.6,0.381097819140919,0.944093,0.7443789963183485,B,0.5869417661223606,0.381097819140919,0.4121161259189819,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e0249a3ffff,37.34777216526697,127.1283764824924,41135670,구미동,분당구,0.3326673998045227,B,1.0,0.96875,0.9817228608532538,0.6,0.34464183463338,0.944093,0.7588925054037438,B,0.9019737360853254,0.34464183463338,0.5343195044685751,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e1536cfffff,37.37084824250281,127.10412985633234,41135550,정자1동,분당구,0.6610120434351695,A,0.0,0.53125,0.8729738829301139,1.0,0.20992318325195394,0.944093,0.7038673249091376,C,0.5617238382930114,0.20992318325195394,0.536043399598771,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9307ffff,37.41065717171073,127.06032940134153,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.9990861430426627,0.6,0.0,0.944093,0.6975277768204993,C,0.6037100643042663,0.0,0.3144663937970928,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9ccfffff,37.43476136231507,127.07281934560572,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,0.9095281612236064,0.6,0.0,0.944093,0.6807356552294261,D,0.5947542661223606,0.0,0.31929066120516575,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152237ffff,37.41118943640044,127.15734035115081,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.8125,0.9597902938771584,0.6,0.381097819140919,0.944093,0.7225531461908895,C,0.5607179793877158,0.381097819140919,0.4008980907754846,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1535c7ffff,37.4010227559928,127.1250132746834,41135600,이매1동,분당구,0.2805467112355271,C,0.0,0.0,0.8784570246741379,1.0,0.4655288470266178,0.944093,0.6200089759438917,D,0.4294596524674138,0.4655288470266178,0.3696626678249056,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1cd29bffff,37.460321058476204,127.16414358521627,41131610,양지동,수정구,0.22666966419906892,D,0.0,0.9375,0.3877158385840026,0.6,0.3548261280363172,0.944093,0.6416132437413099,D,0.5347605338584003,0.3548261280363172,0.3601327613472845,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e02610fffff,37.380486425925525,127.03949723036206,41135680,운중동,분당구,0.34365185828235756,B,1.0,0.96875,1.0,0.6,0.0,0.944093,0.697699125,C,0.90380145,0.0,0.47097384372706086,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e026ad7ffff,37.36026179688405,127.0639765195041,41135680,운중동,분당구,0.34365185828235756,B,1.0,0.96875,0.9789812899812419,0.6,0.0,0.944093,0.6937581168714828,D,0.9016995789981243,0.0,0.47023818887640434,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e1c9bc7ffff,37.413216284355215,127.10769489791058,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8811985955461498,0.6,0.22893454449665201,0.944093,0.7183490887580254,C,0.591921309554615,0.22893454449665201,0.3561272385340452,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15212fffff,37.433983900623524,127.1802750333436,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.7888990428550815,0.6,0.27730866166733276,0.944093,0.7101130695979526,C,0.5826913542855081,0.27730866166733276,0.36136697261968437,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c930bffff,37.40674974843858,127.05738536027651,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.9981722860853254,0.6,0.0,0.944093,0.6973564286409984,C,0.6036186786085325,0.0,0.3144344088035859,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152613ffff,37.4218827324734,127.12939761306987,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.9086143042662691,1.0,0.31628827933289094,0.944093,0.8398683594248425,A,0.6746628804266268,0.31628827933289094,0.4278168981774978,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1cd677ffff,37.4638064201847,127.1591896298051,41131590,단대동,수정구,0.28434893207380113,C,0.0,0.96875,0.9131835890529556,0.6,0.2370803392144243,0.944093,0.7258736115501336,C,0.5951198089052956,0.2370803392144243,0.3836650203929488,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e0269cfffff,37.38303992061827,127.08682217724274,41135650,판교동,분당구,0.29816322204591883,C,0.0,0.96875,0.9543071521331346,0.6,0.0,0.944093,0.6891317160249627,D,0.5992321652133135,0.0,0.3439047077453232,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c8943ffff,37.47274732015638,127.13370091771036,41131625,위례동,수정구,0.46287014847446417,A,0.0,0.96875,0.8674907411860902,1.0,0.35114060054655954,0.944093,0.8386925015748717,A,0.6705505241186089,0.35114060054655954,0.5132123703643339,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026eb3ffff,37.378516265065215,127.05503197210804,41135680,운중동,분당구,0.34365185828235756,B,0.0,0.96875,0.9963445721706508,0.6,0.15185533226508527,0.944093,0.7254866070817004,C,0.6034359072170651,0.15185533226508527,0.3962169702060508,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152027ffff,37.42922923010252,127.16149771585435,41133580,상대원2동,중원구,0.2348016477408622,D,0.0,0.96875,0.9396854408157376,0.6,0.0,0.944093,0.6863901451529507,D,0.5977699940815737,0.0,0.31488023941193877,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15250bffff,37.44467982590173,127.15231460245504,41131520,신흥2동,수정구,0.357112249558172,B,0.0,0.46875,0.498292530421817,1.0,0.28071298355969443,0.944093,0.6312626588715334,D,0.5086307030421817,0.28071298355969443,0.3948638550778799,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152ed3ffff,37.42442086956124,127.17683408953509,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.8894233081621855,0.6,0.24101475136376385,0.944093,0.7221562611611155,C,0.5927437808162186,0.24101475136376385,0.38409050772002956,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1533b7ffff,37.37794229718,127.14927299486949,41135580,서현1동,분당구,0.46286517016966955,A,0.0,0.96875,0.9689288634505314,1.0,0.42089580470222293,0.944093,0.8707912502786413,A,0.680694336345053,0.42089580470222293,0.5307115052375644,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1536d3ffff,37.37433218069002,127.09918489066372,41135662,금곡동,분당구,0.3352825633228366,B,0.0,0.96875,0.870232312058102,0.6,0.20992318325195394,0.944093,0.7127282803706354,C,0.5908246812058102,0.20992318325195394,0.39965042856770083,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c8b0bffff,37.45687526850448,127.13498113743745,41131620,복정동,수정구,0.2465699214638441,C,0.0,0.96875,0.9177528738396421,0.6,0.3466524684501591,0.944093,0.7472751266793377,B,0.5955767373839642,0.3466524684501591,0.3887388164331491,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e0268c7ffff,37.37828421665084,127.06809820814374,41135680,운중동,분당구,0.34365185828235756,B,0.0,0.96875,0.9917752873839643,0.6,0.3659503677556211,0.944093,0.7647726853386723,A,0.6029789787383965,0.3659503677556211,0.4388760523366239,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026dabffff,37.40129952450019,127.07787707591359,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.9652734356211823,0.6,0.33217260257000736,0.944093,0.753470257160848,B,0.6003287935621182,0.33217260257000736,0.37971746955134245,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e0249a7ffff,37.348853338657115,127.13108723397535,41135670,구미동,분당구,0.3326673998045227,B,1.0,0.96875,0.9981722860853254,0.6,0.34464183463338,0.944093,0.7619767726347572,B,0.9036186786085325,0.34464183463338,0.5348952343516976,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e1c99b7ffff,37.44189342410543,127.11797660603952,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,0.9698427204078688,1.0,0.0,0.944093,0.7920446350764754,A,0.6807857220407868,0.0,0.3167301768759445,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9e9bffff,37.4223805939038,127.0691645665264,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,0.9744120051945553,0.6,0.3446284554074614,0.944093,0.757519211362878,B,0.6012426505194555,0.3446284554074614,0.39048728682564127,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152403ffff,37.439919937199136,127.13354591354727,41131570,수진1동,수정구,0.3742992232065798,B,0.0,0.90625,0.03604500974189451,1.0,0.4170368543091858,0.944093,0.6795269745095776,D,0.5717809509741894,0.4170368543091858,0.45196535414576433,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152343ffff,37.40878490099058,127.16500575557166,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.84375,0.9716704343225434,0.6,0.3597615406085915,0.944093,0.7285926202995877,C,0.5697184934322543,0.3597615406085915,0.3997810149846076,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1532afffff,37.365801788446284,127.1325197965372,41135540,수내3동,분당구,0.29484970399070237,C,0.0,0.96875,0.8875955942475109,0.6,0.39740109327284306,0.944093,0.7511360039100663,B,0.5925610094247511,0.39740109327284306,0.41955893874904754,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c8a03ffff,37.452111095188805,127.11621622597534,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,0.9625318647491703,0.6,0.0,0.944093,0.6906738496404694,D,0.6000546364749171,0.0,0.2884742969278901,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026ca3ffff,37.396539348092624,127.05915168399845,41135680,운중동,분당구,0.34365185828235756,B,0.0,0.96875,0.9872060025972776,0.6,0.0,0.944093,0.6953002504869895,D,0.6025220502597277,0.0,0.3655260538179656,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c93cbffff,37.40632171934845,127.04949639895453,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,1.0,0.2,0.0,0.944093,0.597699125,D,0.52380145,0.0,0.2864983787905996,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c98afffff,37.42973945625122,127.10122264574001,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,0.536674522629984,1.0,0.24619717833465343,0.944093,0.7569875689308695,B,0.6374689022629983,0.24619717833465343,0.3834802195213196,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152cc3ffff,37.44246453699113,127.1809990764879,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.8125,0.8217978933192246,0.6,0.3268333286163939,0.944093,0.6865049791129284,D,0.5469187393319225,0.3268333286163939,0.35875149077574164,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1531a7ffff,37.39597769874813,127.15342546804227,41135580,서현1동,분당구,0.46286517016966955,A,0.0,0.96875,0.9972584291279881,0.6,0.3396681935998597,0.944093,0.7608728667614715,B,0.6035272929127988,0.3396681935998597,0.4874575178158028,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9ddbffff,37.44300791843628,127.08661164017435,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,1.0,0.6,0.36266472823973916,0.944093,0.7656987615449511,A,0.60380145,0.36266472823973916,0.39499012121028737,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15368bffff,37.376496800581464,127.10460491867937,41135550,정자1동,분당구,0.6610120434351695,A,0.0,0.96875,0.8793708816314751,1.0,0.4232187302500171,0.944093,0.8544346772277798,A,0.6717385381631474,0.4232187302500171,0.6172076539529313,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026b9bffff,37.37066194643601,127.08316669125064,41135662,금곡동,분당구,0.3352825633228366,B,0.0,0.96875,1.0,0.6,0.16673242330462598,0.944093,0.7289614543696173,C,0.60380145,0.16673242330462598,0.39555414565620167,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
