h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Od,Fp,Cc,Tp,Ds,urgency,legacy_urgency,demand_b2b,demand_b2c,demand_cv,Ec,h3_id,dong_nm,gu_nm,admi_cty_no,demand_score,demand_tier,demand_grade,demand_rank,demand_percentile,delivery_urgency,od_score,fp_score,cc_score,tp_score,Od_volume,Cc_volume,avg_monthly_del_cnt,delivery_cnt_per_km2,flow_pop_index,area_km2,delivery_demand_index
8930e152027ffff,37.42922923010252,127.16149771585435,41133580,상대원2동,중원구,0.1185325043522918,0.37310305243007613,0.05392942721265661,0.5770476753791791,0.2348016477408622,0.2348016477408622,0.175492500256994,0.4016346450602594,0.1185325043522918,0.0,0.4016346450602594,8930e152027ffff,상대원2동,중원구,41133580,0.2348016477408622,LOW,D,9,18.0,0.175492500256994,0.1185325043522918,0.37310305243007613,0.05392942721265661,0.5770476753791791,0.015183712414383628,0.012261683106300561,70457.58333333333,137124.46091561564,0.41085630407955626,0.5138221354736401,0.1548166588925034
8930e15250bffff,37.44467982590173,127.15231460245504,41131520,신흥2동,수정구,0.18924892475368468,0.7564630651168534,0.059687704416670616,0.5789162234066758,0.357112249558172,0.357112249558172,0.6763219510077064,0.0721885554780205,0.18924892475368468,0.022182593549106025,0.0721885554780205,8930e15250bffff,신흥2동,수정구,41131520,0.357112249558172,MEDIUM,B,32,64.0,0.6763219510077064,0.18924892475368468,0.7564630651168534,0.059687704416670616,0.5789162234066758,0.12687904791771593,0.05334593748151344,240958.91666666666,211315.05343320823,0.7177865854050255,1.1402827803880435,0.5981475078458276
8930e152ed3ffff,37.42442086956124,127.17683408953509,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e152ed3ffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e1533b7ffff,37.37794229718,127.14927299486949,41135580,서현1동,분당구,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,0.46286517016966955,0.46286517016966955,1.0,0.1579767405001072,0.24316358695664442,0.44758005471420387,0.1579767405001072,8930e1533b7ffff,서현1동,분당구,41135580,0.46286517016966955,HIGH,A,42,84.0,1.0,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,1.0,0.7882228166081148,2005009.9166666667,267878.4472181212,0.9351769011355311,7.484775044384509,0.881655226086415
8930e1536d3ffff,37.37433218069002,127.09918489066372,41135662,금곡동,분당구,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3352825633228366,0.3352825633228366,0.8674172044583928,0.0748960515231447,0.08891005603735207,0.6042192527838718,0.0748960515231447,8930e1536d3ffff,금곡동,분당구,41135662,0.3352825633228366,MEDIUM,B,28,56.00000000000001,0.8674172044583928,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3690844490655652,0.24343616505593058,610682.0,106046.71433522091,0.7610887846993277,5.7586131152502515,0.8165099788515986
8930e1c8b0bffff,37.45687526850448,127.13498113743745,41131620,복정동,수정구,0.09459990364592463,0.6054283979324323,0.02065799635014094,0.379589044114181,0.2465699214638441,0.2465699214638441,0.4153883616530645,0.1002456492700706,0.09459990364592463,0.3131435691616831,0.1002456492700706,8930e1c8b0bffff,복정동,수정구,41131620,0.2465699214638441,LOW,C,10,20.0,0.4153883616530645,0.09459990364592463,0.6054283979324323,0.02065799635014094,0.379589044114181,0.23007080997619367,0.07697050516589106,398479.6666666667,112016.09404956081,0.5968634026142088,3.5573429876099936,0.341178602879723
8930e0268c7ffff,37.37828421665084,127.06809820814374,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e0268c7ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e026dabffff,37.40129952450019,127.07787707591359,41131650,시흥동,수정구,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.2292619362013324,0.2292619362013324,0.4559927395584647,0.0257775567427015,0.011720701350201802,0.30802146441404593,0.0257775567427015,8930e026dabffff,시흥동,수정구,41131650,0.2292619362013324,LOW,D,8,16.0,0.4559927395584647,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.1814921260999907,0.12808109815141752,324325.0,25065.183768700685,0.6082055603357117,12.9392628034505,0.3861493162339475
8930e0249a7ffff,37.348853338657115,127.13108723397535,41135670,구미동,분당구,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.3326673998045227,0.3326673998045227,0.8408681666861282,0.1484251853421199,0.20340902187048646,0.4509435867356975,0.1484251853421199,8930e0249a7ffff,구미동,분당구,41135670,0.3326673998045227,MEDIUM,B,27,54.0,0.8408681666861282,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.5253918956605589,0.5075842756479702,849283.0833333334,226170.81096786828,0.7707901401050359,3.755051678414814,0.7756944353999815
8930e1c99b7ffff,37.44189342410543,127.11797660603952,41131630,신촌동,수정구,0.0,0.21084263076697843,0.0,0.8108944918575417,0.17434483147037586,0.17434483147037586,0.07930438007358265,8.232773197673476e-05,0.0,0.29818986059106567,8.232773197673476e-05,8930e1c99b7ffff,신촌동,수정구,41131630,0.17434483147037586,LOW,D,3,6.0,0.07930438007358265,0.0,0.21084263076697843,0.0,0.8108944918575417,0.0,0.005780878911658081,39817.0,7996.434078244574,0.28094542339066475,4.979344494107412,0.11697996858645057
8930e1c9e9bffff,37.4223805939038,127.0691645665264,41131640,고등동,수정구,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.24694815124964348,0.24694815124964348,0.3957673708183554,0.0083493668405293,0.004734422289132929,0.31715375423536823,0.0083493668405293,8930e1c9e9bffff,고등동,수정구,41131640,0.24694815124964348,LOW,C,11,22.0,0.3957673708183554,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.1120858643261128,0.0886782186036037,218377.33333333334,17735.681227537825,0.5631398843293168,12.312881052139309,0.33827617654198167
8930e152403ffff,37.439919937199136,127.13354591354727,41131570,수진1동,수정구,0.44288282387021527,0.3917671042439353,0.18803027260063487,0.4956059376057463,0.3742992232065798,0.3742992232065798,0.2670718114146274,0.2104318660565858,0.44288282387021527,0.014535823935675523,0.2104318660565858,8930e152403ffff,수진1동,수정구,41131570,0.3742992232065798,MEDIUM,B,35,70.0,0.2670718114146274,0.44288282387021527,0.3917671042439353,0.18803027260063487,0.4956059376057463,0.07322356140630978,0.04719127546658513,159054.58333333334,477409.5354671444,0.4257993406100288,0.3331617228334133,0.2633359049552259
8930e152343ffff,37.40878490099058,127.16500575557166,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e152343ffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e1532afffff,37.365801788446284,127.1325197965372,41135540,수내3동,분당구,0.18820498970894187,0.48102929786902615,0.05691020228031077,0.6299538837015899,0.29484970399070237,0.29484970399070237,0.31679296637850074,0.0181022156255727,0.18820498970894187,0.3025648721988847,0.0181022156255727,8930e1532afffff,수내3동,분당구,41135540,0.29484970399070237,MEDIUM,C,20,40.0,0.31679296637850074,0.18820498970894187,0.48102929786902615,0.05691020228031077,0.6299538837015899,0.11349438280853007,0.05347350658754546,220527.41666666666,210219.8317141261,0.4972655063404188,1.0490324098753805,0.2800188300424025
8930e1c8a03ffff,37.452111095188805,127.11621622597534,41131630,신촌동,수정구,0.0,0.21084263076697843,0.0,0.8108944918575417,0.17434483147037586,0.17434483147037586,0.07930438007358265,8.232773197673476e-05,0.0,0.29818986059106567,8.232773197673476e-05,8930e1c8a03ffff,신촌동,수정구,41131630,0.17434483147037586,LOW,D,3,6.0,0.07930438007358265,0.0,0.21084263076697843,0.0,0.8108944918575417,0.0,0.005780878911658081,39817.0,7996.434078244574,0.28094542339066475,4.979344494107412,0.11697996858645057
8930e026ca3ffff,37.396539348092624,127.05915168399845,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026ca3ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e1c93cbffff,37.40632171934845,127.04949639895453,41131650,시흥동,수정구,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.2292619362013324,0.2292619362013324,0.4559927395584647,0.0257775567427015,0.011720701350201802,0.30802146441404593,0.0257775567427015,8930e1c93cbffff,시흥동,수정구,41131650,0.2292619362013324,LOW,D,8,16.0,0.4559927395584647,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.1814921260999907,0.12808109815141752,324325.0,25065.183768700685,0.6082055603357117,12.9392628034505,0.3861493162339475
8930e1c98afffff,37.42973945625122,127.10122264574001,41131640,고등동,수정구,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.24694815124964348,0.24694815124964348,0.3957673708183554,0.0083493668405293,0.004734422289132929,0.31715375423536823,0.0083493668405293,8930e1c98afffff,고등동,수정구,41131640,0.24694815124964348,LOW,C,11,22.0,0.3957673708183554,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.1120858643261128,0.0886782186036037,218377.33333333334,17735.681227537825,0.5631398843293168,12.312881052139309,0.33827617654198167
8930e152cc3ffff,37.44246453699113,127.1809990764879,41133570,상대원1동,중원구,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.2265850361917555,0.2265850361917555,0.6812628042837149,0.3141489290422145,0.05360575689155347,0.4072210006783376,0.3141489290422145,8930e152cc3ffff,상대원1동,중원구,41133570,0.2265850361917555,LOW,D,6,12.0,0.6812628042837149,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.275795607541582,0.10758972511757692,468277.9166666667,69007.97768568392,0.6649128994782841,6.785851902508563,0.6397888896736036
8930e1531a7ffff,37.39597769874813,127.15342546804227,41135580,서현1동,분당구,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,0.46286517016966955,0.46286517016966955,1.0,0.1579767405001072,0.24316358695664442,0.44758005471420387,0.1579767405001072,8930e1531a7ffff,서현1동,분당구,41135580,0.46286517016966955,HIGH,A,42,84.0,1.0,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,1.0,0.7882228166081148,2005009.9166666667,267878.4472181212,0.9351769011355311,7.484775044384509,0.881655226086415
8930e1c9ddbffff,37.44300791843628,127.08661164017435,41131640,고등동,수정구,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.24694815124964348,0.24694815124964348,0.3957673708183554,0.0083493668405293,0.004734422289132929,0.31715375423536823,0.0083493668405293,8930e1c9ddbffff,고등동,수정구,41131640,0.24694815124964348,LOW,C,11,22.0,0.3957673708183554,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.1120858643261128,0.0886782186036037,218377.33333333334,17735.681227537825,0.5631398843293168,12.312881052139309,0.33827617654198167
8930e15368bffff,37.376496800581464,127.10460491867937,41135550,정자1동,분당구,0.7036987105425986,0.9664276557420641,0.39122880896468587,0.5020225237904835,0.6610120434351695,0.6610120434351695,0.9922171643922557,0.8869778705706505,0.7036987105425986,1.0,0.8869778705706505,8930e15368bffff,정자1동,분당구,41135550,0.6610120434351695,VERY_HIGH,A,47,94.0,0.9922171643922557,0.7036987105425986,0.9664276557420641,0.39122880896468587,0.5020225237904835,0.6852749844229633,0.48240526380225934,1093342.3333333333,751038.8433477264,0.8858909487613493,1.455773350496497,0.894769215569581
8930e026b9bffff,37.37066194643601,127.08316669125064,41135662,금곡동,분당구,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3352825633228366,0.3352825633228366,0.8674172044583928,0.0748960515231447,0.08891005603735207,0.6042192527838718,0.0748960515231447,8930e026b9bffff,금곡동,분당구,41135662,0.3352825633228366,MEDIUM,B,28,56.00000000000001,0.8674172044583928,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3690844490655652,0.24343616505593058,610682.0,106046.71433522091,0.7610887846993277,5.7586131152502515,0.8165099788515986
8930e15049bffff,37.40096806487086,127.15909464226081,41135640,야탑3동,분당구,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.2899265421066042,0.2899265421066042,0.6758681513097939,0.1049912300940475,0.03464015578038646,0.3069935648138179,0.1049912300940475,8930e15049bffff,야탑3동,분당구,41135640,0.2899265421066042,MEDIUM,C,19,38.0,0.6758681513097939,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.13325436691363296,0.08725403201558322,250690.75,49110.63028174097,0.7082174516206173,5.104612760248066,0.6039398243505666
8930e1c9c8bffff,37.440409943654096,127.07329192449016,41131640,고등동,수정구,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.24694815124964348,0.24694815124964348,0.3957673708183554,0.0083493668405293,0.004734422289132929,0.31715375423536823,0.0083493668405293,8930e1c9c8bffff,고등동,수정구,41131640,0.24694815124964348,LOW,C,11,22.0,0.3957673708183554,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.1120858643261128,0.0886782186036037,218377.33333333334,17735.681227537825,0.5631398843293168,12.312881052139309,0.33827617654198167
8930e1526d7ffff,37.42254146375092,127.12420921719587,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e1526d7ffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e026807ffff,37.3787090013291,127.07598666107624,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026807ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e024d3bffff,37.35258166663652,127.1130679558278,41135662,금곡동,분당구,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3352825633228366,0.3352825633228366,0.8674172044583928,0.0748960515231447,0.08891005603735207,0.6042192527838718,0.0748960515231447,8930e024d3bffff,금곡동,분당구,41135662,0.3352825633228366,MEDIUM,B,28,56.00000000000001,0.8674172044583928,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3690844490655652,0.24343616505593058,610682.0,106046.71433522091,0.7610887846993277,5.7586131152502515,0.8165099788515986
8930e1c8a4bffff,37.44255067667324,127.11278762230678,41131630,신촌동,수정구,0.0,0.21084263076697843,0.0,0.8108944918575417,0.17434483147037586,0.17434483147037586,0.07930438007358265,8.232773197673476e-05,0.0,0.29818986059106567,8.232773197673476e-05,8930e1c8a4bffff,신촌동,수정구,41131630,0.17434483147037586,LOW,D,3,6.0,0.07930438007358265,0.0,0.21084263076697843,0.0,0.8108944918575417,0.0,0.005780878911658081,39817.0,7996.434078244574,0.28094542339066475,4.979344494107412,0.11697996858645057
8930e153583ffff,37.40667303985834,127.12549051482546,41135630,야탑2동,분당구,0.38019553105327497,0.3908446623772692,0.14881582613194844,0.5974498309352706,0.3576010326362412,0.3576010326362412,0.5189831945338882,0.2811313949753711,0.38019553105327497,0.6813261594367964,0.2811313949753711,8930e153583ffff,야탑2동,분당구,41135630,0.3576010326362412,MEDIUM,B,33,66.0,0.5189831945338882,0.38019553105327497,0.3908446623772692,0.14881582613194844,0.5974498309352706,0.13696283050144303,0.08232978407242936,256351.66666666666,411642.5273095734,0.42506080416315756,0.6227531162587554,0.589740090564089
8930e1cd257ffff,37.451181646151866,127.16861576903598,41133540,금광2동,중원구,0.2861491491090046,0.6837851247944691,0.09951592592028224,0.5172577551888955,0.37356612814517376,0.37356612814517376,0.694238261030594,0.0704763692597366,0.2861491491090046,0.6131421703357008,0.0704763692597366,8930e1cd257ffff,금광2동,중원구,41133540,0.37356612814517376,MEDIUM,B,34,68.0,0.694238261030594,0.2861491491090046,0.6837851247944691,0.09951592592028224,0.5172577551888955,0.1933170539291818,0.09307906072394821,342375.5833333333,312975.81368101115,0.6595983030305386,1.0939362352206767,0.6601190271676689
8930e026a93ffff,37.365908169060454,127.06444773821823,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026a93ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e1c9b83ffff,37.41886602786727,127.10817059864611,41131650,시흥동,수정구,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.2292619362013324,0.2292619362013324,0.4559927395584647,0.0257775567427015,0.011720701350201802,0.30802146441404593,0.0257775567427015,8930e1c9b83ffff,시흥동,수정구,41131650,0.2292619362013324,LOW,D,8,16.0,0.4559927395584647,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.1814921260999907,0.12808109815141752,324325.0,25065.183768700685,0.6082055603357117,12.9392628034505,0.3861493162339475
8930e1525cfffff,37.44533866103502,127.14712246232378,41131530,신흥3동,수정구,0.9612032659288843,0.5267766241162426,0.4127336526000749,0.44454867329075964,0.6379810132478028,0.6379810132478028,0.6198673734749133,0.2183908337780689,0.9612032659288843,0.805024364524276,0.2183908337780689,8930e1525cfffff,신흥3동,수정구,41131530,0.6379810132478028,HIGH,A,46,92.0,0.6198673734749133,0.9612032659288843,0.5267766241162426,0.4127336526000749,0.44454867329075964,0.1838768519969495,0.11359377069797738,327965.25,1021194.1401182553,0.5338922781743881,0.3211585702616951,0.6477052721893249
8930e024c33ffff,37.34783471238557,127.09434163829121,41135665,구미1동,분당구,0.13578248843264104,0.7309825560957123,0.08591696635447886,0.6007368125922509,0.34185927345280975,0.34185927345280975,0.5658715412534705,0.1835650040541521,0.13578248843264104,0.49514692937605675,0.1835650040541521,8930e024c33ffff,구미1동,분당구,41135665,0.34185927345280975,MEDIUM,B,29,57.99999999999999,0.5658715412534705,0.13578248843264104,0.7309825560957123,0.08591696635447886,0.6007368125922509,0.32941773857092327,0.33392487646154834,550131.3333333334,155221.90607157748,0.6973860753274006,3.5441604040067083,0.4688519830972249
8930e15347bffff,37.38539288759811,127.11321257336397,41135657,백현동,분당구,0.2712591632191613,0.8669433147201264,0.16961904229886637,0.6645488588828556,0.45376362521388297,0.45376362521388297,0.8362052012324722,0.1566804533532173,0.2712591632191613,0.3436105976163718,0.1566804533532173,8930e15347bffff,백현동,분당구,41135657,0.45376362521388297,HIGH,B,39,78.0,0.8362052012324722,0.2712591632191613,0.8669433147201264,0.16961904229886637,0.6645488588828556,0.34522703605397376,0.26669776825015884,574264.0,297354.30923443846,0.8062406050456876,1.9312449228615076,0.7460280532280422
8930e1c8bcfffff,37.45753268574245,127.12978952575547,41131620,복정동,수정구,0.09459990364592463,0.6054283979324323,0.02065799635014094,0.379589044114181,0.2465699214638441,0.2465699214638441,0.4153883616530645,0.1002456492700706,0.09459990364592463,0.3131435691616831,0.1002456492700706,8930e1c8bcfffff,복정동,수정구,41131620,0.2465699214638441,LOW,C,10,20.0,0.4153883616530645,0.09459990364592463,0.6054283979324323,0.02065799635014094,0.379589044114181,0.23007080997619367,0.07697050516589106,398479.6666666667,112016.09404956081,0.5968634026142088,3.5573429876099936,0.341178602879723
8930e1cd633ffff,37.46945983553093,127.15967053652568,41131625,위례동,수정구,0.2782908015070536,0.9256580434689438,0.13553819609994108,0.6677953870318278,0.46287014847446417,0.46287014847446417,0.9392078901998647,0.1940006705962391,0.2782908015070536,0.5027392772583122,0.1940006705962391,8930e1cd633ffff,위례동,수정구,41131625,0.46287014847446417,HIGH,A,43,86.0,0.9392078901998647,0.2782908015070536,0.9256580434689438,0.13553819609994108,0.6677953870318278,0.6006154408531564,0.3928670471392361,964110.75,304731.39942066406,0.8532494938615052,3.163805081566606,0.847949126410178
8930e152e13ffff,37.424842265967655,127.18474454553531,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e152e13ffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e02698bffff,37.38868793922184,127.0872957019792,41135650,판교동,분당구,0.044483850950420734,0.7025860476182239,0.024109402725505377,0.6728000775155952,0.29816322204591883,0.29816322204591883,0.47169696616095774,0.027195350286769,0.044483850950420734,0.4812610578343346,0.027195350286769,8930e02698bffff,판교동,분당구,41135650,0.29816322204591883,MEDIUM,C,22,44.0,0.47169696616095774,0.044483850950420734,0.7025860476182239,0.024109402725505377,0.6728000775155952,0.14708651956207597,0.129053390349233,271805.3333333333,59437.92870949089,0.6746509228669958,4.572927409059128,0.3621698430651707
8930e026e6fffff,37.36200252278752,127.06150521661965,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026e6fffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e1c9a7bffff,37.39758520450357,127.09589987109568,41135650,판교동,분당구,0.044483850950420734,0.7025860476182239,0.024109402725505377,0.6728000775155952,0.29816322204591883,0.29816322204591883,0.47169696616095774,0.027195350286769,0.044483850950420734,0.4812610578343346,0.027195350286769,8930e1c9a7bffff,판교동,분당구,41135650,0.29816322204591883,MEDIUM,C,22,44.0,0.47169696616095774,0.044483850950420734,0.7025860476182239,0.024109402725505377,0.6728000775155952,0.14708651956207597,0.129053390349233,271805.3333333333,59437.92870949089,0.6746509228669958,4.572927409059128,0.3621698430651707
8930e15244bffff,37.43035927942506,127.13011434859062,41133510,성남동,중원구,0.47507418024040465,0.9034330070857294,0.226919234680114,0.427188470349096,0.5129422940779669,0.5129422940779669,0.9310519831566262,0.2732904698035837,0.47507418024040465,0.8809653921214009,0.2732904698035837,8930e15244bffff,성남동,중원구,41133510,0.5129422940779669,HIGH,A,45,90.0,0.9310519831566262,0.47507418024040465,0.9034330070857294,0.226919234680114,0.427188470349096,0.6385227179084034,0.3934223899244911,1021975.6666666666,511182.3959922267,0.8354554192480366,1.9992387740250102,0.8492600902926786
8930e1524c7ffff,37.44057805442408,127.12835575170033,41131540,태평1동,수정구,0.19502309138222979,0.6285420871564925,0.06005856093669984,0.5826479806958633,0.327805441111458,0.327805441111458,0.4072566236514669,0.0582858826087038,0.19502309138222979,0.31211266324049425,0.0582858826087038,8930e1524c7ffff,태평1동,수정구,41131540,0.327805441111458,MEDIUM,B,26,52.0,0.4072566236514669,0.19502309138222979,0.6285420871564925,0.06005856093669984,0.5826479806958633,0.15999727478614637,0.06452853716002917,291513.4166666667,217372.89461119063,0.6153689611003168,1.3410752853435997,0.31832108020174643
8930e152e8fffff,37.42766910379683,127.1849860485746,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e152e8fffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e153373ffff,37.36381575091155,127.14807498774118,41135510,분당동,분당구,0.02561739245901823,0.6211531610107133,0.005240784280864048,0.5994267973238342,0.25547859328212585,0.25547859328212585,0.32127364854558504,0.0069146662616129,0.02561739245901823,0.30240863416132596,0.0069146662616129,8930e153373ffff,분당동,분당구,41135510,0.25547859328212585,MEDIUM,C,12,24.0,0.32127364854558504,0.02561739245901823,0.6211531610107133,0.005240784280864048,0.5994267973238342,0.05691142047759652,0.026247045918342194,134154.33333333334,39644.59462610806,0.6094531506204426,3.3839249612350843,0.21102397599713923
8930e1cd047ffff,37.469226910424815,127.17277957152099,41131610,양지동,수정구,0.10664683936417271,0.317967222448791,0.03291926908748543,0.6774776502502624,0.22666966419906892,0.22666966419906892,0.2142394478151662,0.0,0.10664683936417271,0.025677651875187196,0.0,8930e1cd047ffff,양지동,수정구,41131610,0.22666966419906892,LOW,D,7,14.000000000000002,0.2142394478151662,0.10664683936417271,0.317967222448791,0.03291926908748543,0.6774776502502624,0.07186794220723278,0.027981650508904304,156985.25,124654.87431990054,0.3667127960264724,1.259359097319615,0.2343747547011696
8930e1c8ac7ffff,37.45276779517918,127.11102659338239,41131630,신촌동,수정구,0.0,0.21084263076697843,0.0,0.8108944918575417,0.17434483147037586,0.17434483147037586,0.07930438007358265,8.232773197673476e-05,0.0,0.29818986059106567,8.232773197673476e-05,8930e1c8ac7ffff,신촌동,수정구,41131630,0.17434483147037586,LOW,D,3,6.0,0.07930438007358265,0.0,0.21084263076697843,0.0,0.8108944918575417,0.0,0.005780878911658081,39817.0,7996.434078244574,0.28094542339066475,4.979344494107412,0.11697996858645057
