YY,MT,DE,ROAD_KIND,ROAD_KIND_CD,ROUTE_NM,ROUTE_CD,UPNDW_DIV,UPNDW_CD,BGPT_LOC,LASTSTOP_LOC,TM01_SPEED,TM02_SPEED,TM03_SPEED,TM04_SPEED,TM05_SPEED,TM06_SPEED,TM07_SPEED,TM08_SPEED,TM09_SPEED,TM10_SPEED,TM11_SPEED,TM12_SPEED,TM13_SPEED,TM14_SPEED,TM15_SPEED,TM16_SPEED,TM17_SPEED,TM18_SPEED,TM19_SPEED,TM20_SPEED,TM21_SPEED,TM22_SPEED,TM23_SPEED,TM24_SPEED,DAY1_AVG_SPEED,source_total_count
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,매송IC,팔곡JC,94,92,89,92,89,88,88,89,88,85,84,80,81,83,0,0,0,0,0,0,0,0,0,0,84,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,비봉IC,매송IC,100,99,95,96,94,96,95,100,97,94,93,91,92,93,0,0,0,0,0,0,0,0,0,0,94,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,매송IC,비봉IC,98,95,95,96,96,88,54,19,18,26,40,56,89,84,0,0,0,0,0,0,0,0,0,0,63,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,화성휴게소,발안IC,103,98,97,100,101,93,88,90,87,85,85,84,86,93,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,화성휴게소,비봉IC,97,95,92,95,91,93,92,95,94,90,88,88,89,89,0,0,0,0,0,0,0,0,0,0,90,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,목감IC,조남JC,93,94,90,91,92,90,89,94,73,90,90,89,91,90,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,광명역IC,일직JC,94,93,93,93,91,91,72,26,13,20,48,64,86,84,0,0,0,0,0,0,0,0,0,0,65,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,일직JC,광명역IC,93,95,92,93,92,91,88,92,87,91,87,89,90,89,0,0,0,0,0,0,0,0,0,0,90,385467
2026,03,16,고속국도,1,평택시흥고속도로,153,하행,2,송산마도IC,조암IC,91,90,89,89,91,86,86,84,83,83,78,75,82,85,0,0,0,0,0,0,0,0,0,0,83,385467
2026,03,16,고속국도,1,평택시흥고속도로,153,상행,1,조암IC,송산마도IC,89,89,88,87,89,88,87,86,85,82,81,78,80,81,0,0,0,0,0,0,0,0,0,0,82,385467
2026,03,16,고속국도,1,평택시흥고속도로,153,하행,2,조암IC,서평택JC,88,86,86,86,88,85,86,86,84,83,81,81,81,84,0,0,0,0,0,0,0,0,0,0,83,385467
2026,03,16,고속국도,1,평택시흥고속도로,153,하행,2,남안산IC,송산마도IC,91,90,89,90,89,56,35,42,45,45,43,46,75,83,0,0,0,0,0,0,0,0,0,0,62,385467
2026,03,16,고속국도,1,평택시흥고속도로,153,상행,1,송산마도IC,남안산IC,91,91,90,89,89,89,88,87,85,82,80,80,79,76,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,고속국도,1,평택시흥고속도로,153,하행,2,군자JC,남안산IC,88,86,83,85,87,80,42,21,20,29,44,74,83,86,0,0,0,0,0,0,0,0,0,0,64,385467
2026,03,16,고속국도,1,평택시흥고속도로,153,상행,1,남안산IC,군자JC,87,88,86,86,86,87,86,89,86,85,82,82,83,82,0,0,0,0,0,0,0,0,0,0,84,385467
2026,03,16,고속국도,1,평택시흥고속도로,153,상행,1,서평택JC,조암IC,90,89,88,87,88,88,87,88,88,84,84,83,83,85,0,0,0,0,0,0,0,0,0,0,85,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,백암사거리,백봉교차로,67,69,70,64,69,67,66,67,67,66,66,65,65,64,0,0,0,0,0,0,0,0,0,0,66,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,장원교차로,죽산교차로,70,58,70,70,65,53,57,57,52,52,39,49,68,46,0,0,0,0,0,0,0,0,0,0,54,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,두교교차로,실원교차로,67,64,71,71,74,70,71,67,66,62,63,63,66,65,0,0,0,0,0,0,0,0,0,0,66,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,양지IC사거리,평창사거리,56,57,55,55,57,54,43,42,44,45,43,46,45,44,0,0,0,0,0,0,0,0,0,0,46,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,평창사거리,양지IC사거리,43,47,46,49,44,45,42,42,39,41,42,42,42,43,0,0,0,0,0,0,0,0,0,0,42,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,평창사거리,원삼사거리,62,66,64,62,61,62,56,57,59,62,59,60,61,61,0,0,0,0,0,0,0,0,0,0,60,385467
2026,03,16,도시고속도로,4,비봉매송간도시고속도로,17,상행,1,샘내IC,천천IC,74,75,80,75,77,82,84,86,84,82,83,84,83,82,0,0,0,0,0,0,0,0,0,0,83,385467
2026,03,16,도시고속도로,4,비봉매송간도시고속도로,17,상행,1,백학IC,내리IC,77,74,78,74,72,75,83,83,83,80,81,82,81,80,0,0,0,0,0,0,0,0,0,0,80,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,원삼사거리,평창사거리,60,63,64,61,64,61,63,63,60,60,59,57,58,59,0,0,0,0,0,0,0,0,0,0,60,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,원삼사거리,백암사거리,49,55,56,52,46,45,41,39,39,40,38,41,41,40,0,0,0,0,0,0,0,0,0,0,41,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,광혜원3,죽산교차로,70,68,70,70,71,67,66,67,65,65,61,63,68,64,0,0,0,0,0,0,0,0,0,0,65,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,백봉교차로,백암사거리,64,68,69,63,66,65,65,65,64,63,65,62,63,61,0,0,0,0,0,0,0,0,0,0,63,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,용설교차로,장원교차로,71,69,73,72,71,70,71,72,69,70,64,65,73,67,0,0,0,0,0,0,0,0,0,0,69,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,당목교차로,용설교차로,72,73,73,74,74,74,73,74,73,72,73,73,74,73,0,0,0,0,0,0,0,0,0,0,73,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,두교교차로,당목교차로,69,73,72,69,72,68,67,68,65,66,67,65,64,69,0,0,0,0,0,0,0,0,0,0,67,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,실원교차로,두교교차로,69,68,67,66,68,68,64,64,63,64,63,62,63,63,0,0,0,0,0,0,0,0,0,0,64,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,죽산교차로,광혜원3,71,68,68,70,69,69,67,65,65,65,67,64,67,66,0,0,0,0,0,0,0,0,0,0,66,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,죽산교차로,장원교차로,65,64,63,65,63,59,56,55,51,52,54,52,54,52,0,0,0,0,0,0,0,0,0,0,54,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,장원교차로,용설교차로,73,67,66,70,70,71,71,71,71,71,72,71,71,70,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,용설교차로,당목교차로,73,68,71,71,72,72,73,71,73,73,72,72,72,73,0,0,0,0,0,0,0,0,0,0,72,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,당목교차로,두교교차로,73,70,72,71,65,70,69,70,70,71,70,67,70,70,0,0,0,0,0,0,0,0,0,0,70,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,오성IC,평택JC,95,94,93,93,94,95,95,96,96,94,93,91,94,87,0,0,0,0,0,0,0,0,0,0,92,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,북평택TG,어연IC,94,91,95,92,93,90,62,73,86,77,80,62,84,85,0,0,0,0,0,0,0,0,0,0,80,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,어연IC,북평택TG,95,94,94,94,95,95,96,95,94,92,93,92,93,91,0,0,0,0,0,0,0,0,0,0,93,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,향남IC,북평택TG,96,94,89,92,94,93,76,82,86,84,81,69,89,92,0,0,0,0,0,0,0,0,0,0,85,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,북평택TG,향남IC,98,92,88,89,86,90,93,92,92,91,90,90,92,91,0,0,0,0,0,0,0,0,0,0,91,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,서오산JC,향남IC,94,93,91,94,93,92,49,29,33,63,48,72,92,93,0,0,0,0,0,0,0,0,0,0,73,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,향남IC,서오산JC,94,92,87,91,87,89,92,94,93,91,90,90,93,92,0,0,0,0,0,0,0,0,0,0,92,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,안녕IC,서오산JC,89,84,90,87,93,90,72,33,38,86,81,94,91,91,0,0,0,0,0,0,0,0,0,0,82,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,서오산JC,안녕IC,92,90,93,92,93,89,93,91,92,91,90,97,93,97,0,0,0,0,0,0,0,0,0,0,94,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,기아교차로,남광명JC,79,77,76,76,78,78,71,73,75,73,73,71,73,71,0,0,0,0,0,0,0,0,0,0,73,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,남광명JC,기아교차로,79,79,76,77,77,76,71,34,30,59,63,74,75,75,0,0,0,0,0,0,0,0,0,0,67,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,남광명JC,동시흥JC,93,87,88,90,92,92,88,89,92,90,88,87,89,88,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,동안산당수,남군포IC,96,91,92,91,90,90,66,36,74,73,81,83,84,79,0,0,0,0,0,0,0,0,0,0,78,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,남군포IC,동안산당수,97,95,93,90,96,90,55,49,52,52,50,70,82,84,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,남군포IC,동시흥JC,98,95,95,92,92,95,89,86,92,86,88,89,88,88,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,동시흥JC,남군포IC,92,90,90,88,92,89,58,28,37,55,52,79,84,85,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,어연IC,평택JC,97,95,94,94,96,97,90,92,95,91,91,89,94,94,0,0,0,0,0,0,0,0,0,0,93,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,평택JC,어연IC,98,97,92,93,93,96,97,96,96,93,94,92,92,84,0,0,0,0,0,0,0,0,0,0,91,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,평택JC,오성IC,88,89,88,91,90,92,90,89,86,88,88,93,93,92,0,0,0,0,0,0,0,0,0,0,91,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,금곡IC,동안산당수,94,88,89,90,88,90,80,22,77,88,87,88,88,87,0,0,0,0,0,0,0,0,0,0,83,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,봉담IC,금곡IC,92,88,88,85,85,89,88,91,89,87,87,87,87,85,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,동안산당수,금곡IC,92,90,88,89,93,91,83,89,91,87,83,83,87,87,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,평택화성고속도로,17,하행,2,금곡IC,봉담IC,96,98,92,90,96,97,75,39,40,80,86,88,89,92,0,0,0,0,0,0,0,0,0,0,82,385467
2026,03,16,고속국도,1,평택화성고속도로,17,상행,1,동시흥JC,남광명JC,94,93,91,81,86,89,88,52,22,84,88,87,88,88,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,도시고속도로,4,비봉매송간도시고속도로,17,상행,1,양노IC,백학IC,72,68,75,78,76,77,81,82,80,82,79,80,82,79,0,0,0,0,0,0,0,0,0,0,80,385467
2026,03,16,도시고속도로,4,비봉매송간도시고속도로,17,하행,2,백학IC,양노IC,86,83,80,83,75,83,82,77,62,84,83,82,84,85,0,0,0,0,0,0,0,0,0,0,82,385467
2026,03,16,도시고속도로,4,비봉매송간도시고속도로,17,하행,2,내리IC,백학IC,82,85,79,81,80,87,77,36,29,75,78,79,79,80,0,0,0,0,0,0,0,0,0,0,73,385467
2026,03,16,도시고속도로,4,비봉매송간도시고속도로,17,하행,2,샘내IC,내리IC,87,87,82,85,80,89,84,74,83,86,84,83,85,86,0,0,0,0,0,0,0,0,0,0,84,385467
2026,03,16,도시고속도로,4,비봉매송간도시고속도로,17,하행,2,천천IC,샘내IC,88,86,82,86,85,92,89,90,90,89,86,86,88,87,0,0,0,0,0,0,0,0,0,0,88,385467
2026,03,16,도시고속도로,4,비봉매송간도시고속도로,17,상행,1,내리IC,샘내IC,83,82,85,82,84,88,88,89,89,87,88,89,87,87,0,0,0,0,0,0,0,0,0,0,88,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,백암사거리,원삼사거리,54,58,56,53,56,53,51,51,50,50,48,49,50,51,0,0,0,0,0,0,0,0,0,0,51,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,백봉교차로,오방삼거리,63,61,61,62,64,62,61,58,61,61,60,61,62,61,0,0,0,0,0,0,0,0,0,0,61,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,오방삼거리,백봉교차로,59,63,66,62,63,66,64,56,60,60,61,58,58,57,0,0,0,0,0,0,0,0,0,0,59,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,오방삼거리,죽산교차로,63,60,64,67,63,62,59,56,54,56,57,52,57,54,0,0,0,0,0,0,0,0,0,0,56,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,죽산교차로,오방삼거리,65,64,63,70,66,66,64,60,56,56,54,56,54,54,0,0,0,0,0,0,0,0,0,0,57,385467
2026,03,16,일반국도,2,일반국도17호선,17,하행,2,만승교삼거리,칠장사입구,52,51,50,50,51,46,42,44,45,45,45,42,44,44,0,0,0,0,0,0,0,0,0,0,45,385467
2026,03,16,일반국도,2,일반국도17호선,17,상행,1,칠장사입구,만승교삼거리,49,50,50,48,45,45,44,45,44,45,44,44,44,44,0,0,0,0,0,0,0,0,0,0,44,385467
2026,03,16,고속국도,1,용인서울고속도로,171,상행,1,고등IC,헌릉IC,91,89,90,87,89,94,87,86,88,86,89,91,92,90,0,0,0,0,0,0,0,0,0,0,90,385467
2026,03,16,고속국도,1,용인서울고속도로,171,상행,1,서판교IC,고등IC,92,89,89,88,89,92,70,81,80,82,89,91,90,89,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,용인서울고속도로,171,상행,1,서분당IC,서판교IC,95,93,93,93,92,94,62,33,34,36,80,88,88,86,0,0,0,0,0,0,0,0,0,0,75,385467
2026,03,16,고속국도,1,용인서울고속도로,171,상행,1,서수지IC,서분당IC,95,94,94,91,93,94,62,23,25,34,87,89,90,87,0,0,0,0,0,0,0,0,0,0,75,385467
2026,03,16,고속국도,1,용인서울고속도로,171,상행,1,광교상현IC,서수지IC,87,87,86,84,85,88,69,45,44,79,83,82,83,82,0,0,0,0,0,0,0,0,0,0,77,385467
2026,03,16,고속국도,1,용인서울고속도로,171,상행,1,흥덕IC,광교상현IC,86,90,85,82,89,90,83,82,84,86,84,83,83,82,0,0,0,0,0,0,0,0,0,0,84,385467
2026,03,16,고속국도,1,용인서울고속도로,171,하행,2,광교상현IC,흥덕IC,95,95,95,94,91,94,92,87,86,87,88,89,91,91,0,0,0,0,0,0,0,0,0,0,90,385467
2026,03,16,고속국도,1,용인서울고속도로,171,하행,2,서수지IC,광교상현IC,93,94,92,92,89,93,90,80,51,73,84,89,91,91,0,0,0,0,0,0,0,0,0,0,85,385467
2026,03,16,고속국도,1,용인서울고속도로,171,하행,2,서분당IC,서수지IC,93,94,92,91,88,92,83,55,47,69,74,80,83,81,0,0,0,0,0,0,0,0,0,0,77,385467
2026,03,16,고속국도,1,용인서울고속도로,171,하행,2,서판교IC,서분당IC,94,95,92,90,87,89,84,52,28,76,78,80,83,81,0,0,0,0,0,0,0,0,0,0,76,385467
2026,03,16,고속국도,1,용인서울고속도로,171,하행,2,고등IC,서판교IC,90,92,88,88,87,88,87,84,70,87,86,88,87,87,0,0,0,0,0,0,0,0,0,0,86,385467
2026,03,16,고속국도,1,용인서울고속도로,171,하행,2,헌릉IC,고등IC,91,92,88,88,90,91,91,90,90,89,86,87,88,87,0,0,0,0,0,0,0,0,0,0,88,385467
2026,03,16,도시고속도로,4,덕송내각고속화도로,18,상행,1,연평IC,동별내IC,73,67,71,72,78,74,69,71,69,67,69,68,67,69,0,0,0,0,0,0,0,0,0,0,69,385467
2026,03,16,도시고속도로,4,덕송내각고속화도로,18,하행,2,서별내IC,동별내IC,70,72,73,69,64,66,70,73,75,72,64,72,63,63,0,0,0,0,0,0,0,0,0,0,67,385467
2026,03,16,도시고속도로,4,덕송내각고속화도로,18,하행,2,동별내IC,연평IC,62,55,62,60,52,48,49,51,43,48,56,50,48,51,0,0,0,0,0,0,0,0,0,0,51,385467
2026,03,16,도시고속도로,4,덕송내각고속화도로,18,상행,1,동별내IC,서별내IC,71,65,73,69,67,74,73,73,72,71,74,73,73,72,0,0,0,0,0,0,0,0,0,0,72,385467
2026,03,16,도시고속도로,4,북부간선도로,20,상행,1,신내IC,묵동IC,76,76,76,76,76,76,37,13,13,25,44,76,75,74,0,0,0,0,0,0,0,0,0,0,58,385467
2026,03,16,도시고속도로,4,북부간선도로,20,상행,1,하월곡IC,종암JC,70,69,71,71,70,67,65,66,69,70,43,60,71,69,0,0,0,0,0,0,0,0,0,0,65,385467
2026,03,16,도시고속도로,4,북부간선도로,20,하행,2,태릉입구역,묵동IC,76,76,75,75,75,74,57,17,19,24,17,57,73,71,0,0,0,0,0,0,0,0,0,0,53,385467
2026,03,16,도시고속도로,4,북부간선도로,20,하행,2,묵동IC,태릉입구역,76,77,77,77,76,73,30,16,10,13,17,60,70,54,0,0,0,0,0,0,0,0,0,0,46,385467
2026,03,16,도시고속도로,4,북부간선도로,20,상행,1,중랑IC,신내IC,78,78,78,78,78,78,63,17,27,70,68,78,78,78,0,0,0,0,0,0,0,0,0,0,69,385467
2026,03,16,도시고속도로,4,북부간선도로,20,하행,2,신내IC,중랑IC,78,78,78,78,78,77,72,75,48,73,73,76,77,75,0,0,0,0,0,0,0,0,0,0,73,385467
2026,03,16,도시고속도로,4,북부간선도로,20,상행,1,구리IC,중랑IC,72,71,71,70,71,69,66,43,47,59,65,67,67,66,0,0,0,0,0,0,0,0,0,0,64,385467
2026,03,16,도시고속도로,4,북부간선도로,20,하행,2,중랑IC,구리IC,66,67,68,67,66,63,61,46,22,59,60,58,61,59,0,0,0,0,0,0,0,0,0,0,57,385467
2026,03,16,도시고속도로,4,북부간선도로,20,상행,1,도농IC,구리IC,67,65,63,66,61,63,61,62,57,60,63,64,63,61,0,0,0,0,0,0,0,0,0,0,62,385467
2026,03,16,도시고속도로,4,북부간선도로,20,하행,2,구리IC,도농IC,68,69,68,70,68,68,69,65,53,56,64,64,65,65,0,0,0,0,0,0,0,0,0,0,64,385467
2026,03,16,도시고속도로,4,북부간선도로,20,하행,2,월릉JC,태릉입구역,76,76,75,75,75,74,57,17,19,24,17,57,73,71,0,0,0,0,0,0,0,0,0,0,53,385467
2026,03,16,도시고속도로,4,북부간선도로,20,상행,1,태릉입구역,월릉JC,76,77,77,77,76,73,30,16,10,13,17,60,70,54,0,0,0,0,0,0,0,0,0,0,46,385467
2026,03,16,도시고속도로,4,북부간선도로,20,하행,2,하월곡IC,월릉JC,75,77,76,77,76,69,46,38,48,53,48,62,51,49,0,0,0,0,0,0,0,0,0,0,54,385467
2026,03,16,도시고속도로,4,북부간선도로,20,상행,1,월릉JC,하월곡IC,77,77,78,77,77,64,39,38,19,29,28,29,46,39,0,0,0,0,0,0,0,0,0,0,40,385467
2026,03,16,도시고속도로,4,북부간선도로,20,하행,2,종암JC,하월곡IC,68,69,69,67,67,66,49,49,51,62,64,68,53,34,0,0,0,0,0,0,0,0,0,0,54,385467
2026,03,16,도시고속도로,4,북부간선도로,20,하행,2,묵동IC,신내IC,71,71,73,73,70,58,26,25,26,28,27,49,63,45,0,0,0,0,0,0,0,0,0,0,45,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,개화IC,방화대교,75,75,74,73,75,66,18,11,15,32,65,72,73,66,0,0,0,0,0,0,0,0,0,0,57,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,방화대교,개화IC,78,78,78,79,79,78,76,78,78,77,76,74,74,73,0,0,0,0,0,0,0,0,0,0,76,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,가양대교,성산대교,78,78,78,77,77,70,42,36,28,31,40,61,70,72,0,0,0,0,0,0,0,0,0,0,58,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,성산대교,가양대교,79,79,79,79,79,76,69,42,31,66,72,66,69,70,0,0,0,0,0,0,0,0,0,0,66,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,양화대교,여의하류IC,74,74,75,75,74,72,68,25,50,70,75,74,75,75,0,0,0,0,0,0,0,0,0,0,69,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,성산대교,양화대교,77,77,78,77,77,74,63,37,43,42,74,74,75,74,0,0,0,0,0,0,0,0,0,0,67,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,양화대교,성산대교,79,78,78,78,78,78,77,78,78,78,77,75,75,75,0,0,0,0,0,0,0,0,0,0,76,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,여의하류IC,여의상류IC,77,78,78,78,78,70,27,15,20,41,71,57,72,76,0,0,0,0,0,0,0,0,0,0,60,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,여의하류IC,양화대교,77,77,77,77,77,77,77,77,77,77,77,76,77,76,0,0,0,0,0,0,0,0,0,0,77,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,한강대교,동작대교,77,77,77,77,76,66,43,45,42,39,46,45,51,31,0,0,0,0,0,0,0,0,0,0,45,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,여의상류IC,한강대교,78,79,78,78,77,68,36,37,33,31,41,41,49,30,0,0,0,0,0,0,0,0,0,0,42,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,한강대교,여의상류IC,79,79,80,80,79,78,69,40,32,49,68,39,65,63,0,0,0,0,0,0,0,0,0,0,59,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,여의상류IC,여의하류IC,79,79,79,79,79,78,72,76,76,75,70,60,70,70,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,동작대교,한강대교,79,79,80,80,79,78,68,35,28,48,67,43,65,63,0,0,0,0,0,0,0,0,0,0,58,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,반포대교,동작대교,79,79,79,79,79,75,54,34,26,46,58,49,50,49,0,0,0,0,0,0,0,0,0,0,51,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,한남대교,반포대교,72,76,78,78,77,73,39,25,24,58,45,34,34,30,0,0,0,0,0,0,0,0,0,0,41,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,반포대교,한남대교,77,77,78,77,75,68,61,59,36,32,39,37,43,66,0,0,0,0,0,0,0,0,0,0,52,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,동호대교,한남대교,77,78,78,77,76,71,43,13,44,72,68,56,42,56,0,0,0,0,0,0,0,0,0,0,55,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,한남대교,동호대교,78,78,78,78,78,75,68,43,33,24,42,35,48,71,0,0,0,0,0,0,0,0,0,0,52,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,동작대교,반포대교,77,78,78,77,78,71,66,64,46,41,43,46,51,28,0,0,0,0,0,0,0,0,0,0,48,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,영동대교,청담대교,77,77,77,77,77,76,66,61,57,67,64,67,60,63,0,0,0,0,0,0,0,0,0,0,65,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,청담대교,영동대교,78,78,78,78,78,76,42,23,23,24,26,69,69,68,0,0,0,0,0,0,0,0,0,0,55,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,성수대교,영동대교,78,78,79,79,79,78,63,35,32,26,36,61,60,64,0,0,0,0,0,0,0,0,0,0,55,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,영동대교,성수대교,78,79,78,78,77,74,43,25,25,27,25,64,67,65,0,0,0,0,0,0,0,0,0,0,53,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,성수대교,동호대교,78,78,78,78,78,75,46,26,34,64,32,59,57,64,0,0,0,0,0,0,0,0,0,0,56,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,동호대교,성수대교,79,79,79,79,79,77,71,38,31,23,38,56,61,64,0,0,0,0,0,0,0,0,0,0,55,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,잠실철교,잠실대교,71,73,71,73,75,75,55,28,13,19,56,75,75,74,0,0,0,0,0,0,0,0,0,0,60,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,잠실대교,잠실철교,80,81,80,80,79,79,78,79,79,79,79,77,77,77,0,0,0,0,0,0,0,0,0,0,78,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,올림픽대교,잠실철교,78,79,77,78,79,78,54,20,13,17,64,78,78,77,0,0,0,0,0,0,0,0,0,0,62,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,가양대교,방화대교,79,78,78,79,79,78,74,59,54,59,72,70,72,71,0,0,0,0,0,0,0,0,0,0,69,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,잠실철교,올림픽대교,69,68,70,70,68,68,74,78,77,78,77,76,74,74,0,0,0,0,0,0,0,0,0,0,75,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,강일IC,미사IC,74,75,75,75,75,75,74,73,60,68,70,70,71,71,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,미사IC,강일IC,77,77,77,77,77,77,75,74,75,75,75,75,75,74,0,0,0,0,0,0,0,0,0,0,75,385467
2026,03,16,도시고속도로,4,올림픽대로,203,상행,1,조정카누경기장,팔당대교남단,54,55,49,50,57,57,56,54,51,48,49,47,43,45,0,0,0,0,0,0,0,0,0,0,48,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,강일IC,암사IC,79,79,79,79,79,79,48,29,35,40,75,78,79,78,0,0,0,0,0,0,0,0,0,0,68,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,암사IC,천호대교,79,79,79,79,79,79,47,27,33,38,75,79,79,78,0,0,0,0,0,0,0,0,0,0,67,385467
2026,03,16,도시고속도로,4,올림픽대로,203,하행,2,조정카누경기장,미사IC,42,45,45,44,44,41,42,40,37,35,39,36,38,32,0,0,0,0,0,0,0,0,0,0,37,385467
