month,admi_nm,tot_cnt,inc_per_cap,card_per_cap,age3040_ratio,econ_ratio,stay2yr_ratio
202508,백현동,26254,523.4859449988573,344.4846499581016,0.37022929839262586,0.9503694675097129,0.6792869657956883
202508,복정동,11089,336.3693750563622,162.97231490666425,0.3482730633961584,0.8762737848318153,0.5102353683830824
202508,분당동,19813,443.81466713773784,260.7833240801494,0.337051430878716,0.9458941099278252,0.6922222783021249
202508,산성동,4094,298.1924767953102,154.8607718612604,0.281875915974597,0.9098680996580362,0.6514411333659014
202508,삼평동,21433,520.2958055335231,308.8135118742127,0.43223067232771895,0.9563756823589792,0.6502589464843932
202508,상대원1동,34217,311.882982143379,160.50793465236578,0.3135575883332846,0.9218517111377386,0.6508460706666277
202508,상대원2동,34217,311.882982143379,160.50793465236578,0.3135575883332846,0.9218517111377386,0.6508460706666277
202508,상대원3동,34217,311.882982143379,160.50793465236578,0.3135575883332846,0.9218517111377386,0.6508460706666277
202508,서현1동,40262,485.0777407977746,301.2170284635637,0.3633699269782922,0.9454820922954648,0.6706571953703244
202508,서현2동,39371,486.94216555332605,301.7754184552081,0.36087475553072057,0.9450356861649437,0.676944959487948
202508,성남동,28445,329.33380207417827,176.32624362805413,0.34969238882053083,0.9360168746704166,0.6182808929513095
202508,수내1동,33263,533.018669392418,341.6288368457445,0.3790397739229775,0.9420677629798876,0.6673481045004961
202508,수내2동,33263,533.018669392418,341.6288368457445,0.3790397739229775,0.9420677629798876,0.6673481045004961
202508,수내3동,33263,533.018669392418,341.6288368457445,0.3790397739229775,0.9420677629798876,0.6673481045004961
202508,수진1동,27898,307.07936052763637,139.73044662699834,0.2697325973188042,0.8855473510645925,0.6733816044160872
202508,수진2동,27898,307.07936052763637,139.73044662699834,0.2697325973188042,0.8855473510645925,0.6733816044160872
202508,시흥동,3657,436.56002187585455,299.97265518184304,0.44353295050587915,0.9510527754990429,0.41837571780147664
202508,신촌동,3034,381.3447593935399,229.8945286750165,0.37376400791034936,0.9093605800922874,0.50659195781147
202508,신흥1동,45794,362.17408394112766,195.29414333755514,0.3595012447045465,0.9358649604751714,0.5526706555443944
202508,신흥2동,45794,362.17408394112766,195.29414333755514,0.3595012447045465,0.9358649604751714,0.5526706555443944
202508,신흥3동,45794,362.17408394112766,195.29414333755514,0.3595012447045465,0.9358649604751714,0.5526706555443944
202508,야탑1동,49725,416.132730015083,226.89592760180994,0.3593966817496229,0.9472900955253897,0.6822121669180493
202508,야탑2동,49725,416.132730015083,226.89592760180994,0.3593966817496229,0.9472900955253897,0.6822121669180493
202508,야탑3동,49725,416.132730015083,226.89592760180994,0.3593966817496229,0.9472900955253897,0.6822121669180493
202508,양지동,7533,311.65538298154786,156.9361476171512,0.2612504978096376,0.929377406079915,0.70343820523032
202508,운중동,28986,555.0438142551577,364.94514593251915,0.4440764507003381,0.9590836955771752,0.572172773062858
202508,위례동,48024,434.15583874729305,251.7345493919707,0.408191737464601,0.9350741296018658,0.5875603864734299
202508,은행1동,25712,311.7454884878656,177.15074673304295,0.29227598008711886,0.9345830740510268,0.7089685749844431
202508,은행2동,25712,311.7454884878656,177.15074673304295,0.29227598008711886,0.9345830740510268,0.7089685749844431
202508,이매1동,30315,494.01286491835725,279.1324426851394,0.34062345373577435,0.949892792347023,0.7171367309912584
202508,이매2동,167098,477.17327556284334,282.9980011729644,0.3673832122467055,0.9488802977893213,0.6827490454703228
202508,정자1동,65079,513.0671952549977,327.35751932266936,0.3885431552420904,0.9387974615467355,0.6296347516095822
202508,정자2동,65079,513.0671952549977,327.35751932266936,0.3885431552420904,0.9387974615467355,0.6296347516095822
202508,정자3동,65079,513.0671952549977,327.35751932266936,0.3885431552420904,0.9387974615467355,0.6296347516095822
202508,정자동,65079,513.0671952549977,327.35751932266936,0.3885431552420904,0.9387974615467355,0.6296347516095822
202508,중앙동,13688,371.062244301578,198.01285797779076,0.3836937463471654,0.934906487434249,0.6215663354763297
202508,태평1동,48424,303.83694036015197,149.22146043284323,0.28072856434825705,0.9004832314554766,0.6568230629439947
202508,태평2동,48424,303.83694036015197,149.22146043284323,0.28072856434825705,0.9004832314554766,0.6568230629439947
202508,태평3동,48424,303.83694036015197,149.22146043284323,0.28072856434825705,0.9004832314554766,0.6568230629439947
202508,태평4동,48424,303.83694036015197,149.22146043284323,0.28072856434825705,0.9004832314554766,0.6568230629439947
202508,판교동,43501,542.0427116618009,356.0125054596446,0.38842785223328197,0.9528516585825613,0.6867888094526563
202508,하대원동,16067,345.52810107674117,190.92549947096532,0.31032551191883984,0.9492126719362669,0.7028692350781104
202509,고등동,10208,438.2739028213166,311.2362852664577,0.4725705329153605,0.9675744514106583,0.5850313479623824
202509,구미1동,37804,443.62501322611365,267.3579515395196,0.3518410750185166,0.9484975134906359,0.657496561210454
202509,구미동,37194,444.9884389955369,268.3470452223477,0.3526644082378878,0.948620745281497,0.6578211539495618
