scenario_id,scenario_label_kr,airspace_mode,lot_id,lot_name,lat,lon,site_GU_NM,site_ADM_NM,selected_order,assigned_Ds_sum,coverage_cell_count,route_feasibility,approval_required_routes,candidate_score,hub_explanation
S056,소음 (엄격제외),strict_exclusion,206-3-000004,분당도서관 부설주차장,37.3581,127.11658,분당구,정자3동,4,12.8628,36,0.7302,0,0.55042,RFI=0.307 | Ds=12.86 | 36셀 | RFI순위#4 | 경로타당성73%
S056,소음 (엄격제외),strict_exclusion,206-2-000006,정자전원마을,37.35922,127.12451,분당구,정자3동,5,9.739,31,0.71936,0,0.535,RFI=0.172 | Ds=9.74 | 31셀 | RFI순위#5 | 경로타당성72%
S056,소음 (엄격제외),strict_exclusion,205-2-000028,해오름,37.44109,127.15909,중원구,금광1동,6,0.0,0,0.5,0,0.50109,RFI=0.000 | Ds=0.00 | 0셀 | RFI순위#6 | 경로타당성50%
S057,로봇접근+기상 (승인허용),approval_required_allowed,206-3-000001,분당구청 부설주차장,37.38262,127.11896,분당구,수내1동,1,27.475,58,0.82629,58,0.69271,RFI=0.849 | Ds=27.48 | 58셀 | RFI순위#1 | 경로타당성83%
S057,로봇접근+기상 (승인허용),approval_required_allowed,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,분당구,백현동,2,29.8466,60,0.78124,60,0.61974,RFI=0.822 | Ds=29.85 | 60셀 | RFI순위#2 | 경로타당성78%
S057,로봇접근+기상 (승인허용),approval_required_allowed,206-2-000011,수내역환승,37.37928,127.11886,분당구,수내1동,3,27.5244,60,0.7752,60,0.69279,RFI=0.819 | Ds=27.52 | 60셀 | RFI순위#3 | 경로타당성78%
S057,로봇접근+기상 (승인허용),approval_required_allowed,206-2-000023,정자동공영주차장,37.37109,127.11221,분당구,정자동,4,27.1876,59,0.76254,59,0.60193,RFI=0.778 | Ds=27.19 | 59셀 | RFI순위#4 | 경로타당성76%
S057,로봇접근+기상 (승인허용),approval_required_allowed,206-2-000007,정자역환승,37.36575,127.10733,분당구,정자1동,5,23.4131,58,0.78547,58,0.59838,RFI=0.774 | Ds=23.41 | 58셀 | RFI순위#5 | 경로타당성79%
S057,로봇접근+기상 (승인허용),approval_required_allowed,206-2-000003,야탑 제2환승,37.41176,127.12816,분당구,야탑1동,6,22.9058,58,0.69246,58,0.54234,RFI=0.765 | Ds=22.91 | 58셀 | RFI순위#6 | 경로타당성69%
S058,로봇접근+기상 (엄격제외),strict_exclusion,206-3-000007,구미도서관,37.34553,127.10769,분당구,구미1동,1,15.3549,48,0.7626,0,0.48579,RFI=0.733 | Ds=15.35 | 48셀 | RFI순위#1 | 경로타당성76%
S058,로봇접근+기상 (엄격제외),strict_exclusion,206-2-000009,금곡동,37.35086,127.10686,분당구,금곡동,2,19.4398,57,0.69945,0,0.50197,RFI=0.600 | Ds=19.44 | 57셀 | RFI순위#2 | 경로타당성70%
S058,로봇접근+기상 (엄격제외),strict_exclusion,206-2-000008,오리환승,37.33971,127.10941,분당구,구미동,3,11.041,36,0.78196,0,0.51049,RFI=0.484 | Ds=11.04 | 36셀 | RFI순위#3 | 경로타당성78%
S058,로봇접근+기상 (엄격제외),strict_exclusion,206-3-000004,분당도서관 부설주차장,37.3581,127.11658,분당구,정자3동,4,11.5521,36,0.7302,0,0.55042,RFI=0.321 | Ds=11.55 | 36셀 | RFI순위#4 | 경로타당성73%
S058,로봇접근+기상 (엄격제외),strict_exclusion,206-2-000006,정자전원마을,37.35922,127.12451,분당구,정자3동,5,8.73,31,0.71936,0,0.535,RFI=0.187 | Ds=8.73 | 31셀 | RFI순위#5 | 경로타당성72%
S058,로봇접근+기상 (엄격제외),strict_exclusion,205-2-000028,해오름,37.44109,127.15909,중원구,금광1동,6,0.0,0,0.5,0,0.50109,RFI=0.000 | Ds=0.00 | 0셀 | RFI순위#6 | 경로타당성50%
S059,로봇접근 (승인허용),approval_required_allowed,206-3-000001,분당구청 부설주차장,37.38262,127.11896,분당구,수내1동,1,27.808,58,0.82629,58,0.69271,RFI=0.849 | Ds=27.81 | 58셀 | RFI순위#1 | 경로타당성83%
S059,로봇접근 (승인허용),approval_required_allowed,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,분당구,백현동,2,30.2078,60,0.78124,60,0.61974,RFI=0.822 | Ds=30.21 | 60셀 | RFI순위#2 | 경로타당성78%
S059,로봇접근 (승인허용),approval_required_allowed,206-2-000011,수내역환승,37.37928,127.11886,분당구,수내1동,3,27.8568,60,0.7752,60,0.69279,RFI=0.819 | Ds=27.86 | 60셀 | RFI순위#3 | 경로타당성78%
S059,로봇접근 (승인허용),approval_required_allowed,206-2-000023,정자동공영주차장,37.37109,127.11221,분당구,정자동,4,27.5143,59,0.76254,59,0.60193,RFI=0.778 | Ds=27.51 | 59셀 | RFI순위#4 | 경로타당성76%
S059,로봇접근 (승인허용),approval_required_allowed,206-2-000007,정자역환승,37.36575,127.10733,분당구,정자1동,5,23.7031,58,0.78547,58,0.59838,RFI=0.774 | Ds=23.70 | 58셀 | RFI순위#5 | 경로타당성79%
S059,로봇접근 (승인허용),approval_required_allowed,206-2-000003,야탑 제2환승,37.41176,127.12816,분당구,야탑1동,6,23.1908,58,0.69246,58,0.54234,RFI=0.765 | Ds=23.19 | 58셀 | RFI순위#6 | 경로타당성69%
S060,로봇접근 (엄격제외),strict_exclusion,206-3-000007,구미도서관,37.34553,127.10769,분당구,구미1동,1,15.551,48,0.7626,0,0.48579,RFI=0.733 | Ds=15.55 | 48셀 | RFI순위#1 | 경로타당성76%
S060,로봇접근 (엄격제외),strict_exclusion,206-2-000009,금곡동,37.35086,127.10686,분당구,금곡동,2,19.6877,57,0.69945,0,0.50197,RFI=0.600 | Ds=19.69 | 57셀 | RFI순위#2 | 경로타당성70%
S060,로봇접근 (엄격제외),strict_exclusion,206-2-000008,오리환승,37.33971,127.10941,분당구,구미동,3,11.1825,36,0.78196,0,0.51049,RFI=0.484 | Ds=11.18 | 36셀 | RFI순위#3 | 경로타당성78%
S060,로봇접근 (엄격제외),strict_exclusion,206-3-000004,분당도서관 부설주차장,37.3581,127.11658,분당구,정자3동,4,11.6992,36,0.7302,0,0.55042,RFI=0.321 | Ds=11.70 | 36셀 | RFI순위#4 | 경로타당성73%
S060,로봇접근 (엄격제외),strict_exclusion,206-2-000006,정자전원마을,37.35922,127.12451,분당구,정자3동,5,8.8426,31,0.71936,0,0.535,RFI=0.187 | Ds=8.84 | 31셀 | RFI순위#5 | 경로타당성72%
S060,로봇접근 (엄격제외),strict_exclusion,205-2-000028,해오름,37.44109,127.15909,중원구,금광1동,6,0.0,0,0.5,0,0.50109,RFI=0.000 | Ds=0.00 | 0셀 | RFI순위#6 | 경로타당성50%
S061,기상 (승인허용),approval_required_allowed,206-3-000001,분당구청 부설주차장,37.38262,127.11896,분당구,수내1동,1,29.4402,58,0.82629,58,0.69271,RFI=0.852 | Ds=29.44 | 58셀 | RFI순위#1 | 경로타당성83%
S061,기상 (승인허용),approval_required_allowed,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,분당구,백현동,2,31.9207,60,0.78124,60,0.61974,RFI=0.833 | Ds=31.92 | 60셀 | RFI순위#2 | 경로타당성78%
S061,기상 (승인허용),approval_required_allowed,206-2-000011,수내역환승,37.37928,127.11886,분당구,수내1동,3,29.4209,60,0.7752,60,0.69279,RFI=0.814 | Ds=29.42 | 60셀 | RFI순위#3 | 경로타당성78%
S061,기상 (승인허용),approval_required_allowed,206-2-000007,정자역환승,37.36575,127.10733,분당구,정자1동,4,25.646,58,0.78547,58,0.59838,RFI=0.776 | Ds=25.65 | 58셀 | RFI순위#4 | 경로타당성79%
S061,기상 (승인허용),approval_required_allowed,206-2-000023,정자동공영주차장,37.37109,127.11221,분당구,정자동,5,28.9427,59,0.76254,59,0.60193,RFI=0.772 | Ds=28.94 | 59셀 | RFI순위#5 | 경로타당성76%
S061,기상 (승인허용),approval_required_allowed,206-2-000003,야탑 제2환승,37.41176,127.12816,분당구,야탑1동,6,25.1846,58,0.69246,58,0.54234,RFI=0.771 | Ds=25.18 | 58셀 | RFI순위#6 | 경로타당성69%
S062,기상 (엄격제외),strict_exclusion,206-3-000007,구미도서관,37.34553,127.10769,분당구,구미1동,1,17.3721,48,0.7626,0,0.48579,RFI=0.727 | Ds=17.37 | 48셀 | RFI순위#1 | 경로타당성76%
S062,기상 (엄격제외),strict_exclusion,206-2-000009,금곡동,37.35086,127.10686,분당구,금곡동,2,21.9485,57,0.69945,0,0.50197,RFI=0.600 | Ds=21.95 | 57셀 | RFI순위#2 | 경로타당성70%
S062,기상 (엄격제외),strict_exclusion,206-2-000008,오리환승,37.33971,127.10941,분당구,구미동,3,12.5042,36,0.78196,0,0.51049,RFI=0.523 | Ds=12.50 | 36셀 | RFI순위#3 | 경로타당성78%
S062,기상 (엄격제외),strict_exclusion,206-3-000004,분당도서관 부설주차장,37.3581,127.11658,분당구,정자3동,4,13.0068,36,0.7302,0,0.55042,RFI=0.311 | Ds=13.01 | 36셀 | RFI순위#4 | 경로타당성73%
S062,기상 (엄격제외),strict_exclusion,206-2-000006,정자전원마을,37.35922,127.12451,분당구,정자3동,5,9.9165,31,0.71936,0,0.535,RFI=0.196 | Ds=9.92 | 31셀 | RFI순위#5 | 경로타당성72%
S062,기상 (엄격제외),strict_exclusion,205-2-000028,해오름,37.44109,127.15909,중원구,금광1동,6,0.0,0,0.5,0,0.50109,RFI=0.000 | Ds=0.00 | 0셀 | RFI순위#6 | 경로타당성50%
S063,제약없음 (승인허용),approval_required_allowed,206-3-000001,분당구청 부설주차장,37.38262,127.11896,분당구,수내1동,1,29.7733,58,0.82629,58,0.69271,RFI=0.852 | Ds=29.77 | 58셀 | RFI순위#1 | 경로타당성83%
S063,제약없음 (승인허용),approval_required_allowed,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,분당구,백현동,2,32.281,60,0.78124,60,0.61974,RFI=0.833 | Ds=32.28 | 60셀 | RFI순위#2 | 경로타당성78%
S063,제약없음 (승인허용),approval_required_allowed,206-2-000011,수내역환승,37.37928,127.11886,분당구,수내1동,3,29.7537,60,0.7752,60,0.69279,RFI=0.814 | Ds=29.75 | 60셀 | RFI순위#3 | 경로타당성78%
S063,제약없음 (승인허용),approval_required_allowed,206-2-000007,정자역환승,37.36575,127.10733,분당구,정자1동,4,25.9341,58,0.78547,58,0.59838,RFI=0.776 | Ds=25.93 | 58셀 | RFI순위#4 | 경로타당성79%
S063,제약없음 (승인허용),approval_required_allowed,206-2-000023,정자동공영주차장,37.37109,127.11221,분당구,정자동,5,29.2684,59,0.76254,59,0.60193,RFI=0.772 | Ds=29.27 | 59셀 | RFI순위#5 | 경로타당성76%
S063,제약없음 (승인허용),approval_required_allowed,206-2-000003,야탑 제2환승,37.41176,127.12816,분당구,야탑1동,6,25.4704,58,0.69246,58,0.54234,RFI=0.771 | Ds=25.47 | 58셀 | RFI순위#6 | 경로타당성69%
S064,제약없음 (엄격제외),strict_exclusion,206-3-000007,구미도서관,37.34553,127.10769,분당구,구미1동,1,17.5692,48,0.7626,0,0.48579,RFI=0.727 | Ds=17.57 | 48셀 | RFI순위#1 | 경로타당성76%
S064,제약없음 (엄격제외),strict_exclusion,206-2-000009,금곡동,37.35086,127.10686,분당구,금곡동,2,22.1967,57,0.69945,0,0.50197,RFI=0.600 | Ds=22.20 | 57셀 | RFI순위#2 | 경로타당성70%
S064,제약없음 (엄격제외),strict_exclusion,206-2-000008,오리환승,37.33971,127.10941,분당구,구미동,3,12.6464,36,0.78196,0,0.51049,RFI=0.523 | Ds=12.65 | 36셀 | RFI순위#3 | 경로타당성78%
S064,제약없음 (엄격제외),strict_exclusion,206-3-000004,분당도서관 부설주차장,37.3581,127.11658,분당구,정자3동,4,13.1531,36,0.7302,0,0.55042,RFI=0.311 | Ds=13.15 | 36셀 | RFI순위#4 | 경로타당성73%
S064,제약없음 (엄격제외),strict_exclusion,206-2-000006,정자전원마을,37.35922,127.12451,분당구,정자3동,5,10.0277,31,0.71936,0,0.535,RFI=0.196 | Ds=10.03 | 31셀 | RFI순위#5 | 경로타당성72%
S064,제약없음 (엄격제외),strict_exclusion,205-2-000028,해오름,37.44109,127.15909,중원구,금광1동,6,0.0,0,0.5,0,0.50109,RFI=0.000 | Ds=0.00 | 0셀 | RFI순위#6 | 경로타당성50%
