lot_id,lot_name,lot_class,lot_subtype,address_road,address_jibun,lat,lon,ADM_NM,GU_NM,CSV_ADMI_CD,h3_index,nearest_h3_m,capacity_num,avg_monthly_entries,parking_candidate_score,parking_candidate_score_confidence,parking_site_score,Ds,demand_grade,delivery_zone,constraint_score,drone_score,robot_score,service_priority_score,covered_cell_count,covered_priority_cell_count,covered_priority_ratio,catchment_mean_Ds,catchment_total_Ds,catchment_max_Ds,catchment_mean_service_priority,demand_context_score,constraint_context_score,zone_score,corporate_context_score,candidate_score_primary,candidate_score_conservative,candidate_score_for_ranking,candidate_rank,candidate_percentile,candidate_grade,airspace_review_required,candidate_reason,risk_note,nb10_candidate_reason,nb10_risk_note
204-2-000016,신흥 3동,공영,노외,경기도 성남시 수정구 공원로333번길 3,None,37.442757,127.150995,중앙동,중원구,41133525,8930e152547ffff,0.0,71,2511.8285714285716,0.5776,1.0,0.5776,0.30288367892621654,C,부적합,0.5925644143740078,0.5048774210372698,0.29414683295534283,0.37183411947091044,56,0.0,0.0,0.3822361555088425,21.40522470849518,0.6775996391710029,0.418114008898221,0.45532881989762264,0.5925644143740078,0.0,0.02829231432815784,0.45332080627407767,0.45332080627407767,0.45332080627407767,70,59.6,B,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 높음, 24시간 운영",회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,이상 없음
204-2-000007,단대 공원,공영,노외,경기도 성남시 수정구 수정로456번길 61,None,37.457055,127.155486,단대동,수정구,41131590,8930e1525b7ffff,0.0,147,1210.5714285714287,0.7051,1.0,0.7051,0.28434893207380113,C,부적합,0.6129180350167975,0.5208232382737723,0.3776163040185309,0.38576841363273695,60,0.0,0.0,0.30779153975149903,18.46749238508994,0.46287014847446417,0.39406980293589366,0.34585674920149323,0.6129180350167975,0.0,0.03686573478769389,0.45239765771410667,0.45239765771410667,0.45239765771410667,71,59.1,B,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
204-2-000009,산성역 환승,공영,노외,경기도 성남시 수정구 수정로366번길 7,None,37.456662,127.15072,산성동,수정구,41131600,8930e1cd64bffff,0.0,225,4577.057142857143,0.7101,1.0,0.7101,0.19169571191490656,D,부적합,0.5972015652171982,0.5225595664927132,0.2764318495645923,0.324445288547076,56,0.0,0.0,0.32886089228867144,18.4162099681656,0.6775996391710029,0.4034209703807478,0.35736708935141603,0.5972015652171982,0.0,0.0047350725262214335,0.4521406262036063,0.4521406262036063,0.4521406262036063,72,58.5,B,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
204-2-000004,양지 제1,공영,노외,경기도 성남시 수정구 논골로 40,None,37.457606,127.159098,단대동,수정구,41131590,8930e1cd66bffff,0.0,192,725.0857142857143,0.7441,1.0,0.7441,0.28434893207380113,C,부적합,0.6152522038496864,0.5324758914650569,0.2370803392144243,0.36173964928886526,59,0.0,0.0,0.29520936813641224,17.41735272004832,0.46287014847446417,0.38693701733322067,0.3151417490732051,0.6152522038496864,0.0,0.03686573478769389,0.4519809498774281,0.4519809498774281,0.4519809498774281,73,57.9,B,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-2-000024,중앙동 제1,공영,노외,경기도 성남시 중원구 희망로 443,None,37.444374,127.157159,중앙동,중원구,41133525,8930e152577ffff,0.0,252,10299.942857142858,0.6603,1.0,0.6603,0.30288367892621654,C,부적합,0.5908894615743451,0.5034477735294117,0.3974268931023895,0.39198975487256943,59,0.0,0.0,0.3358003246053891,19.812219151717958,0.6379810132478028,0.39567699670417694,0.3923262010553106,0.5908894615743451,0.0,0.02829231432815784,0.4515261514793528,0.4515261514793528,0.4515261514793528,74,57.3,B,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 높음, 24시간 운영",회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-1-000032,중상11,공영,노상,경기도 성남시 중원구 산성대로190,None,37.436381,127.140051,수진1동,수정구,41131570,8930e152477ffff,0.0,48,1764.0857142857142,0.3581,1.0,0.3581,0.3742992232065798,B,부적합,0.6682450802069392,0.5816811483294828,0.29432311114218085,0.4308876745867161,59,0.0,0.0,0.40653188533010887,23.985381234476424,0.6775996391710029,0.44828806315794845,0.5268235676435811,0.6682450802069392,0.0,0.2104318660565858,0.45149611202981743,0.45149611202981743,0.45149611202981743,75,56.7,B,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000061,중상51-53,공영,노상,경기도 성남시 중원구 둔촌대로 183번길,None,37.429431,127.139451,성남동,중원구,41133510,8930e1520d3ffff,0.0,29,593.5,0.3989,1.0,0.3989,0.5129422940779669,A,부적합,0.7530286442513437,0.5932460414097446,0.37564485524305385,0.5135891178771065,57,0.0,0.0,0.3603940005587435,20.54245803184838,0.5129422940779669,0.4236699460621211,0.4231912094029336,0.7530286442513437,0.0,0.27329046980358374,0.4497636078440419,0.4497636078440419,0.4497636078440419,76,56.1,B,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 중간, 단시간 운영",노상 유형(도로점용),수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
204-1-000005,수상11,공영,노상,경기도 성남시 수정구 산성대로 191,None,37.436381,127.138351,수진1동,수정구,41131570,8930e152477ffff,0.0,30,1266.857142857143,0.3309,1.0,0.3309,0.3742992232065798,B,부적합,0.6682450802069392,0.5816811483294828,0.29432311114218085,0.4308876745867161,58,0.0,0.0,0.4177190314685151,24.227703825173876,0.6775996391710029,0.45839242435418853,0.5388814031026115,0.6682450802069392,0.0,0.2104318660565858,0.4489163544404781,0.4489163544404781,0.4489163544404781,77,55.6,B,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-2-000006,상대원 제4,공영,노외,경기도 성남시 중원구 박석로 42,None,37.435885,127.166118,상대원1동,중원구,41133570,8930e1521c7ffff,0.0,283,2727.0,0.7759,1.0,0.7759,0.2265850361917555,D,부적합,0.5865050950154109,0.5066278901272592,0.3787007721429335,0.3550231822594174,59,0.0,0.0,0.2669369736267952,15.749281443980916,0.4031377374073323,0.36877689672579606,0.261381269737999,0.5865050950154109,0.0,0.3141489290422145,0.4477921646142631,0.4477921646142631,0.4477921646142631,78,55.0,B,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-2-000025,중앙동 제2,공영,노외,경기도 성남시 중원구 광명로256번길 36,None,37.44014,127.156803,중앙동,중원구,41133525,8930e152563ffff,0.0,124,1083.3714285714286,0.6909,1.0,0.6909,0.30288367892621654,C,부적합,0.5820810134448158,0.4987499345269961,0.3974268931023895,0.390345511221724,57,0.0,0.0,0.3291194400957498,18.75980808545774,0.6379810132478028,0.38937059577960587,0.36510186690966107,0.5820810134448158,0.0,0.02829231432815784,0.44744552249599323,0.44744552249599323,0.44744552249599323,79,54.4,B,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
204-2-000024,태평4동,공영,노외,경기도 성남시 수정구 태평로 109,None,37.451234,127.13858,태평4동,수정구,41131561,8930e1c8b6bffff,0.0,89,1946.7714285714285,0.6301,1.0,0.6301,0.6775996391710029,A,부적합,0.5660140482587359,0.50380145,0.2976795907132585,0.540786263269603,56,0.0,0.0,0.3615560224262043,20.247137255867443,0.6775996391710029,0.4349128457288277,0.41737375415219513,0.5660140482587359,0.0,0.04031314879001912,0.4471249834574532,0.4471249834574532,0.4471249834574532,80,53.8,B,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 중간, 24시간 운영",-,수요는 있으나 제약/공역 리스크 있음,이상 없음
204-2-000020,태평동 제1,공영,노외,경기도 성남시 수정구 제일로 236,None,37.44718,127.129216,태평1동,수정구,41131540,8930e152483ffff,0.0,119,2604.457142857143,0.6466,1.0,0.6466,0.327805441111458,B,부적합,0.5722124051275558,0.4833494322080419,0.4258826719332123,0.40186128415961325,58,0.0,0.0,0.34203844320444154,19.83822970585761,0.6775996391710029,0.4481914041511043,0.3966428555315728,0.5722124051275558,0.0,0.05828588260870389,0.44644239484837456,0.44644239484837456,0.44644239484837456,81,53.2,B,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-1-000029,중상6-7,공영,노상,경기도 성남시 중원구 산성대로150,None,37.434576,127.135833,수진1동,수정구,41131570,8930e152473ffff,0.0,40,1111.5714285714287,0.3819,1.0,0.3819,0.3742992232065798,B,부적합,0.6636503064193952,0.575584768976126,0.29432311114218085,0.4287539418130412,56,0.0,0.0,0.4054029505165209,22.70256522892517,0.6379810132478028,0.4603150431916501,0.4978477545734098,0.6636503064193952,0.0,0.2104318660565858,0.4461558840083715,0.4461558840083715,0.4461558840083715,82,52.6,B,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 중간, 단시간 운영",노상 유형(도로점용),수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000030,중상8-9,공영,노상,경기도 성남시 중원구 산성대로162,None,37.434935,127.137276,수진1동,수정구,41131570,8930e152473ffff,0.0,48,1182.3428571428572,0.3963,1.0,0.3963,0.3742992232065798,B,부적합,0.6636503064193952,0.575584768976126,0.29432311114218085,0.4287539418130412,56,0.0,0.0,0.3975016760042952,22.26009385624053,0.6379810132478028,0.45152484072152205,0.48334623311869673,0.6636503064193952,0.0,0.2104318660565858,0.4446803514992219,0.4446803514992219,0.4446803514992219,83,52.0,B,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 중간, 단시간 운영",노상 유형(도로점용),수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-2-000031,중앙동제6,공영,노외,경기도 성남시 중원구 광명로 192,경기도 성남시 중원구 중앙동 3004,37.439195,127.148499,중앙동,중원구,41133525,8930e15254bffff,0.0,75,1010.5142857142857,0.6488,1.0,0.6488,0.30288367892621654,C,부적합,0.4709641614125369,0.4060656194578187,0.29414683295534283,0.3372499889181026,57,0.0,0.0,0.38328114739217084,21.847025401353736,0.6775996391710029,0.4163348365947275,0.4657017768231836,0.4709641614125369,0.0,0.02829231432815784,0.4443512779576564,0.4443512779576564,0.4443512779576564,84,51.5,B,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 중간, 24시간 운영",-,수요는 있으나 제약/공역 리스크 있음,이상 없음
204-2-000008,산성동 제2,공영,노외,None,경기도 성남시 수정구 산성동 1806,37.453617,127.15389,산성동,수정구,41131600,8930e1525bbffff,0.0,116,544.2571428571429,0.6992,1.0,0.6992,0.19169571191490656,D,부적합,0.5890233949134173,0.5080794302186361,0.3776163040185309,0.3396141317419368,59,0.0,0.0,0.3122688208861803,18.423860432284638,0.6379810132478028,0.38781161379761686,0.34758061295195664,0.5890233949134173,0.0,0.0047350725262214335,0.44394581688785023,0.44394581688785023,0.44394581688785023,85,50.9,B,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
204-2-000026,태평동 탄천변,공영,노외,경기도 성남시 수정구 탄천로 558,None,37.443631,127.119431,태평1동,수정구,41131540,8930e1c8a6bffff,0.0,109,2337.342857142857,0.6425,1.0,0.6425,0.327805441111458,B,부적합,0.7613129814403549,0.5988666224303785,0.38862217671144117,0.4348402016930768,57,0.0,0.0,0.2687073105261309,15.31631669998946,0.49063680218792455,0.3825144241149304,0.2528924278842906,0.7613129814403549,0.0,0.05828588260870389,0.4423798892500256,0.4423798892500256,0.4423798892500256,86,50.3,B,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-2-000016,은행2동 제4,공영,노외,경기도 성남시 중원구 순환로379번길 19,None,37.456686,127.172195,은행2동,중원구,41133560,8930e1cd217ffff,0.0,230,236.57142857142858,0.7728,1.0,0.7728,0.28440447622504966,C,부적합,0.6028240214138033,0.4687470694988216,0.3341265858854018,0.3588688058029403,57,0.0,0.0,0.27763214557126525,15.825032297562121,0.4031377374073323,0.38042805709672006,0.26946940904590355,0.6028240214138033,0.0,0.0007123121116385898,0.43825591412509896,0.43825591412509896,0.43825591412509896,87,49.7,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
204-2-000002,단대 제1,공영,노외,경기도 성남시 수정구 논골로 54,None,37.458695,127.158636,단대동,수정구,41131590,8930e1cd66bffff,0.0,151,1936.8,0.6929,1.0,0.6929,0.28434893207380113,C,부적합,0.6152522038496864,0.5324758914650569,0.2370803392144243,0.36173964928886526,57,0.0,0.0,0.2987219615483649,17.0271518082568,0.46287014847446417,0.39093495392207506,0.30864161563417686,0.6152522038496864,0.0,0.03686573478769389,0.4369059031737682,0.4369059031737682,0.4369059031737682,88,49.1,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
204-2-000040,양지제3공영주차장,공영,노외,경기도 성남시 수정구 논골로 40,경기도 성남시 수정구 양지동 724,37.457605,127.159098,단대동,수정구,41131590,8930e1cd66bffff,0.0,96,629.0285714285715,0.6823,1.0,0.6823,0.28434893207380113,C,부적합,0.6152522038496864,0.5324758914650569,0.2370803392144243,0.36173964928886526,59,0.0,0.0,0.29520936813641224,17.41735272004832,0.46287014847446417,0.38693701733322067,0.3151417490732051,0.6152522038496864,0.0,0.03686573478769389,0.43653094987742813,0.43653094987742813,0.43653094987742813,89,48.5,C,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-2-000022,은행1,공영,노외,경기도 성남시 중원구 자혜로 45,None,37.450802,127.164692,금광2동,중원구,41133540,8930e1cd253ffff,0.0,152,3518.3142857142857,0.6609,1.0,0.6609,0.37356612814517376,B,부적합,0.6083710923995047,0.5072560096652398,0.31820489614496084,0.40928534027715424,56,0.0,0.0,0.3138658897610811,17.57648982662054,0.4031377374073323,0.387626688313969,0.3298461684505076,0.6083710923995047,0.0,0.0704763692597366,0.4362877505205407,0.4362877505205407,0.4362877505205407,90,48.0,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-2-000010,금광공영주차장,공영,노외,경기도 성남시 중원구 광명로 366,None,37.446271,127.166525,금광2동,중원구,41133540,8930e1cd25bffff,0.0,54,821.9714285714285,0.5859,1.0,0.5859,0.37356612814517376,B,부적합,0.6798733107531736,0.5891405261205298,0.31820489614496084,0.43794492103650573,57,0.0,0.0,0.3105771509375315,17.702897603439297,0.4031377374073323,0.38804723335213814,0.3306614345078836,0.6798733107531736,0.0,0.0704763692597366,0.43569864822903953,0.43569864822903953,0.43569864822903953,91,47.4,C,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 중간, 장시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-1-000066,모란5,공영,노상,None,경기도 성남시 중원구 성남동 4870번지,37.429511,127.125491,성남동,중원구,41133510,8930e152693ffff,0.0,13,785.7142857142857,0.2641,1.0,0.2641,0.5129422940779669,A,부적합,0.8229268945994151,0.6615947259367033,0.3566153451631804,0.5337052554455674,58,0.0,0.0,0.35615720031830733,20.657117618461825,0.5129422940779669,0.4598381421153219,0.4231784778284976,0.8229268945994151,0.0,0.27329046980358374,0.4335337143800071,0.4335337143800071,0.4335337143800071,92,46.8,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-2-000012,자혜,공영,노외,경기도 성남시 중원구 자혜로 72번길 9,None,37.450717,127.168131,금광2동,중원구,41133540,8930e1cd257ffff,0.0,195,3797.942857142857,0.6962,1.0,0.6962,0.37356612814517376,B,부적합,0.5800220621700786,0.4909906935428791,0.31820489614496084,0.4035924796343281,56,0.0,0.0,0.3059390157338636,17.132584881096363,0.4031377374073323,0.38659802338473265,0.3152976631939651,0.5800220621700786,0.0,0.0704763692597366,0.4329335161233943,0.4329335161233943,0.4329335161233943,93,46.2,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
205-1-000064,모란2,공영,노상,None,경기도 성남시 중원구 성남동 4870번지,37.429731,127.125431,성남동,중원구,41133510,8930e1c992fffff,0.0,24,1254.3714285714286,0.2959,1.0,0.2959,0.5129422940779669,A,부적합,0.7907059128154464,0.6328082317805781,0.4726350505432668,0.5468339235669408,57,0.0,0.0,0.3583834330221139,20.427855682260493,0.5129422940779669,0.4603962111176227,0.41945678293899247,0.7907059128154464,0.0,0.27329046980358374,0.4321258757226881,0.4321258757226881,0.4321258757226881,94,45.6,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
204-1-000006,수상11-1,공영,노상,경기도 성남시 수정구 산성대로 183,None,37.436937,127.138785,수진1동,수정구,41131570,8930e152477ffff,0.0,22,1329.2285714285715,0.2691,1.0,0.2691,0.3742992232065798,B,부적합,0.6682450802069392,0.5816811483294828,0.29432311114218085,0.4308876745867161,57,0.0,0.0,0.4205293524017234,23.970173086898235,0.6775996391710029,0.4580645052492229,0.5348865617099225,0.6682450802069392,0.0,0.2104318660565858,0.43206815995303693,0.43206815995303693,0.43206815995303693,95,45.0,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000020,중상13,공영,노상,경기도 성남시 중원구 산성대로280,None,37.440713,127.148265,중앙동,중원구,41133525,8930e152543ffff,0.0,36,1148.8285714285714,0.3667,1.0,0.3667,0.30288367892621654,C,부적합,0.6438815225306133,0.5577673787207927,0.29414683295534283,0.3903456046601435,60,0.0,0.0,0.3888923868079818,23.33354320847891,0.6775996391710029,0.4202280061001749,0.5018605599394479,0.6438815225306133,0.0,0.02829231432815784,0.429711192327868,0.429711192327868,0.429711192327868,96,44.4,C,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
206-2-000021,수내제2공영,공영,노외,None,경기도 성남시 분당구 수내동 119-2,37.366648,127.12851,수내3동,분당구,41135540,8930e1532bbffff,0.0,150,5643.828571428571,0.6142,1.0,0.6142,0.29484970399070237,C,부적합,0.6872399671633971,0.5268164564931942,0.39740109327284306,0.39654834522300264,60,0.0,0.0,0.28079353311917976,16.847611987150785,0.8298987264166263,0.4237738750982856,0.29392397574923723,0.6872399671633971,0.0,0.018102215625572706,0.4291384940843609,0.4291384940843609,0.4291384940843609,97,43.9,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 높음, 24시간 운영",회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
204-3-000001,수정구청 부설주차장,공영,부설,경기도 성남시 수정구 수정로 283,None,37.450764,127.145928,신흥2동,수정구,41131520,8930e1525d7ffff,0.0,156,,0.4769,0.6,0.4769,0.357112249558172,B,부적합,0.5762699071409116,0.5076885387337986,0.3135066174135429,0.40109282434071547,60,0.0,0.0,0.3687282973177407,22.12369783906444,0.6775996391710029,0.4210338935877391,0.46307335962392027,0.5762699071409116,0.0,0.07218855547802057,0.428977580427501,0.428977580427501,0.428977580427501,98,43.3,C,False,"부설 공영주차장, 주차면수 큼, 입출차 데이터 없음, 24시간 운영",입출차 데이터 미확보,수요는 있으나 제약/공역 리스크 있음,이상 없음
205-1-000021,중상14,공영,노상,경기도 성남시 중원구 산성대로286,None,37.441029,127.148962,중앙동,중원구,41133525,8930e152543ffff,0.0,33,1010.2571428571429,0.3692,1.0,0.3692,0.30288367892621654,C,부적합,0.6438815225306133,0.5577673787207927,0.29414683295534283,0.3903456046601435,59,0.0,0.0,0.39104886206627415,23.071882861910176,0.6775996391710029,0.4212226281066017,0.49738231349233597,0.6438815225306133,0.0,0.02829231432815784,0.42876880607137874,0.42876880607137874,0.42876880607137874,99,42.7,C,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000026,중상1,공영,노상,경기도 성남시 중원구 산성대로106,None,37.433587,127.131005,성남동,중원구,41133510,8930e152443ffff,0.0,14,966.7142857142857,0.2375,1.0,0.2375,0.5129422940779669,A,부적합,0.7189061771896338,0.5993823715337999,0.4239617296733801,0.5254002083065911,58,0.0,0.0,0.39811658976468656,23.09076220635182,0.5129422940779669,0.46949719871329054,0.5020394215489066,0.7189061771896338,0.0,0.27329046980358374,0.42847986532970495,0.42847986532970495,0.42847986532970495,100,42.1,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000027,중상2,공영,노상,경기도 성남시 중원구 산성대로116,None,37.433809,127.132067,성남동,중원구,41133510,8930e152447ffff,0.0,14,964.2285714285714,0.238,1.0,0.238,0.5129422940779669,A,부적합,0.6943027808213441,0.5789688934707122,0.4239617296733801,0.5182554909845104,59,0.0,0.0,0.3983340401415381,23.501708368350748,0.5129422940779669,0.4670619295373663,0.5112352138978994,0.6943027808213441,0.0,0.27329046980358374,0.42567254355978,0.42567254355978,0.42567254355978,101,41.5,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-2-000021,상대원 제1,공영,노외,경기도 성남시 중원구 사기막골로45번길 42,None,37.438909,127.168461,상대원1동,중원구,41133570,8930e15218fffff,0.0,234,4112.285714285715,0.7238,1.0,0.7238,0.2265850361917555,D,부적합,0.5463729002680329,0.44653144559766883,0.3760435121194869,0.33345797466937144,56,0.0,0.0,0.2772344618800958,15.525129865285367,0.4031377374073323,0.3796948926246201,0.26261506079680796,0.5463729002680329,0.0,0.3141489290422145,0.4251659427980017,0.4251659427980017,0.4251659427980017,102,40.9,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-1-000051,중상68-69,공영,노상,경기도 성남시 중원구 둔촌대로140,None,37.428685,127.134309,성남동,중원구,41133510,8930e1526b7ffff,0.0,19,960.0857142857143,0.2986,1.0,0.2986,0.5129422940779669,A,부적합,0.6737589247324443,0.577113535157039,0.22357308033597872,0.4775283857072445,61,0.0,0.0,0.3736228720819346,22.79099519699801,0.5129422940779669,0.44853411886723094,0.4807304402850413,0.6737589247324443,0.0,0.27329046980358374,0.42500990877305467,0.42500990877305467,0.42500990877305467,103,40.4,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,수요는 있으나 제약/공역 리스크 있음,주차 후보 점수 낮음
205-1-000047,중상50,공영,노상,경기도 성남시 중원구 둔촌대로225,None,37.428469,127.143157,하대원동,중원구,41133660,8930e1520c3ffff,0.0,18,560.8857142857142,0.3592,1.0,0.3592,0.2609272515073311,C,부적합,0.7998341279943094,0.643729799405993,0.37564485524305385,0.4178516640190073,56,0.0,0.0,0.3375985377792607,18.9055181156386,0.5129422940779669,0.39997417211215264,0.37340363552499833,0.7998341279943094,0.0,0.07533531559581219,0.4242165702121174,0.4242165702121174,0.4242165702121174,104,39.8,C,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
204-2-000033,복정 제6공영,공영,노외,경기도 성남시 수정구 복정로 118번길 7,None,37.463756,127.127865,복정동,수정구,41131620,8930e1c8b9bffff,0.0,120,3827.9142857142856,0.6156,1.0,0.6156,0.2465699214638441,C,부적합,0.7908393325757799,0.6478868715766437,0.3225602246377224,0.4022289146380996,42,0.0,0.0,0.2877699647039622,12.086338517566412,0.46287014847446417,0.43962339179860116,0.1930778823223007,0.7908393325757799,0.0,0.1002456492700706,0.42419937442025374,0.42419937442025374,0.42419937442025374,105,39.2,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 높음, 24시간 운영",회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
204-2-000005,양지 제2,공영,노외,경기도 성남시 수정구 양지로 4,None,37.4554,127.160857,양지동,수정구,41131610,8930e1cd2d3ffff,0.0,110,1955.7142857142858,0.6546,1.0,0.6546,0.22666966419906892,D,부적합,0.6552370843411369,0.5535342728370685,0.36058255478204493,0.36785485533896395,57,0.0,0.0,0.27861513058501264,15.88106244334572,0.46287014847446417,0.37490029006611975,0.27129520458975753,0.6552370843411369,0.0,0.0,0.4224125926916994,0.4224125926916994,0.4224125926916994,106,38.6,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
204-2-000036,고등동공영주차장,공영,노외,None,경기도 성남시 수정구 고등동 397-37,37.428262,127.103875,고등동,수정구,41131640,8930e1c9837ffff,0.0,45,348.4782608695652,0.6503,1.0,0.6503,0.24694815124964348,C,부적합,0.7484822301214071,0.631802989127507,0.25749450270576757,0.3837566147981205,58,0.0,0.0,0.2408494564053983,13.9692684715131,0.24694815124964348,0.38203302149597834,0.20646232387054397,0.7484822301214071,0.0,0.008349366840529351,0.42237483922706864,0.42237483922706864,0.42237483922706864,107,38.0,C,False,"노외 공영주차장, 주차면수 중간, 면당 입출차 낮음, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
205-2-000015,은행1동 제2,공영,노외,경기도 성남시 중원구 금빛로 112번길 35,None,37.453195,127.169027,은행1동,중원구,41133550,8930e1cd21bffff,0.0,135,2221.1714285714284,0.6726,1.0,0.6726,0.15194380642113942,D,부적합,0.5787611485525176,0.5069552039728026,0.3341265858854018,0.312634351457074,57,0.0,0.0,0.29783316970861057,16.976490673390803,0.4031377374073323,0.38549680161285427,0.306990774413057,0.5787611485525176,0.0,0.036923747665378856,0.4221332455659682,0.4221332455659682,0.4221332455659682,108,37.4,C,False,"노외 공영주차장, 주차면수 큼, 면당 입출차 중간, 24시간 운영",-,"종합 점수 낮음, 추가 검토 필요",이상 없음
