assigned_lot_id,assigned_lot_name,target_h3_index,target_ADM_NM,target_GU_NM,hub_lat,hub_lon,target_lat,target_lon,CSV_ADMI_CD,Ds,delivery_zone,straight_dist_m,drone_distance_m,road_dist_proxy_m,road_dist_used_m,moto_time_est_min,moto_time_source,moto_time_fallback_min,kosha_success,kosha_result_code,kosha_result_msg,kosha_moto_time_min,kosha_moto_dist_m,drone_time_min,drone_direct_eta_min,drone_time_wx_adj_min,drone_robot_full_eta_min,drone_robot_full_wx_expected_eta_min,robot_distance_m,robot_time_min_adjusted,time_saving_min,time_saving_pct,speedup_ratio,drone_faster,time_saving_robot_full_min,time_saving_robot_full_pct,drone_robot_full_faster,moto_co2_g,drone_co2_g,drone_robot_full_co2_g,co2_saving_g,co2_saving_robot_full_g,airspace_approval_required,drone_direct_feasible_strict,robot_handoff_feasible,mean_slope_deg,route_mean_constraint_score,in_baedal_zone,baedal_zone_id,baedal_zone_name
206-3-000001,분당구청 부설주차장,8830e15305fffff,수내2동,분당구,37.382624,127.1189553112,37.37385569144942,127.12533988392572,41135530,0.1259155769210151,부적합,1126.4399274704351,1125.0780581175436,1518.855378458684,1518.855378458684,7.645252908300842,fallback_speed_model,7.645252908300842,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,1.1250780581175437,4.625078058117544,4.793926973466742,27.084931106739,25.998117017698917,1335.299371395591,21.459853048621454,2.8513259348341,37.29537752424475,1.594778758753631,True,-18.352864109398077,-240.05568330475288,False,219.47460218727983,23.626639220468416,34.17550425449359,195.84796296681142,185.29909793278625,True,False,True,6.785320590933164,0.5785987578730734,False,,
206-2-000005,점골,8830e15307fffff,서현2동,분당구,37.376945,127.139984,37.37427656639261,127.13323650303232,41135590,0.418974930376502,부적합,665.9839463155105,666.7349817462489,900.0922253574361,3318.0,16.033333333333335,KOSHA_API,11.9632,True,00,NORMAL_CODE,16.033333333333335,3318.0,0.6667349817462489,4.166734981746249,4.8301608957884286,22.454413233020155,22.095429919068362,1152.5118834182606,17.287678251273906,11.203172437544907,69.87425636722395,3.319420135116681,True,-6.062096585735027,-37.80933421456357,False,479.451,14.001434616671228,23.106278495675486,465.4495653833288,456.3447215043245,True,False,True,2.844147183994452,0.5065216102991282,False,,
206-3-000001,분당구청 부설주차장,8830e15309fffff,서현1동,분당구,37.382624,127.1189553112,37.38689775513501,127.12382068487132,41135580,0.4628651701696695,부적합,640.7977685068435,640.5659043588873,864.763970884498,950.0,12.416666666666666,KOSHA_API,6.279999999999999,True,00,NORMAL_CODE,12.416666666666666,950.0,0.6405659043588874,4.140565904358887,4.603257869677228,15.553900214814583,15.378506898838278,694.2222873637132,10.413334310455696,7.813408796989438,62.926782257633064,2.697365000657089,True,-2.961840232171612,-23.85374683628144,False,137.275,13.451883991536635,18.93624006170997,123.82311600846337,118.33875993829004,True,False,True,0.4190978094935417,0.592277950123526,True,10750,서현역5번 출구
206-3-000001,분당구청 부설주차장,8830e1530bfffff,서현1동,분당구,37.382624,127.1189553112,37.38731969270269,127.13171862537848,41135580,0.4628651701696695,부적합,1242.6870077241692,1244.2059894540196,1679.6780857629265,1679.6780857629265,8.031227405831025,fallback_speed_model,8.031227405831025,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,1.2442059894540196,4.74420598945402,4.92797349577941,36.56826071437143,34.97284079319086,1899.3337550708247,30.824054724917417,3.103253910051615,38.639846106194376,1.6297221185766144,True,-26.941613387359837,-335.46072133132526,False,242.7134833927429,26.12832577853441,41.13306244359393,216.58515761420847,201.58042094914896,True,False,True,7.048129063347975,0.5604464262743033,False,,
206-3-000001,분당구청 부설주차장,8830e1530dfffff,수내2동,분당구,37.382624,127.1189553112,37.380165820856526,127.12063218218776,41135530,0.1259155769210151,부적합,310.91060523311216,310.5035510707981,419.17979394557744,419.17979394557744,5.006031505469386,fallback_speed_model,5.006031505469386,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,0.3105035510707981,3.810503551070798,3.87734193241736,10.936490035121073,10.604935890103835,408.39909893668505,6.125986484050276,1.1286895730520254,22.546593480661585,1.2910987972495722,True,-5.59890438463445,-111.84317115298445,False,60.571480225135936,6.52057457248676,9.746927454086572,54.05090565264918,50.82455277104936,True,False,True,2.8182605663935343,0.5955995682409109,False,,
206-2-000005,점골,8830e15315fffff,서현1동,분당구,37.376945,127.139984,37.381429344442296,127.14432589482182,41135580,0.4628651701696695,부적합,629.1449831695554,628.7070873801198,848.7545679631618,1989.0,13.683333333333334,KOSHA_API,8.7736,True,00,NORMAL_CODE,13.683333333333334,1989.0,0.6287070873801198,4.1287070873801195,4.662877576912626,34.76676346196105,33.58805213375986,1533.58368022311,29.638056374580927,9.020455756420708,65.92294097262392,2.9345255387110787,True,-19.904718800426526,-145.46688526499287,False,287.4105,13.202848834982516,25.318159908745088,274.2076511650175,262.0923400912549,True,False,True,12.210019747416178,0.5678764489270919,False,,
206-2-000005,점골,8830e15317fffff,서현1동,분당구,37.376945,127.139984,37.38184959190431,127.15222629686134,41135580,0.4628651701696695,부적합,1211.4205683269251,1212.7648354010782,1637.2325277914558,2819.0,14.733333333333333,KOSHA_API,10.7656,True,00,NORMAL_CODE,14.733333333333333,2819.0,1.2127648354010785,4.712764835401078,5.272984758414977,39.23310240828522,37.86339381861188,1909.5826477427663,33.52033757288414,9.460348574918356,64.2105106894911,2.7941164270996435,True,-23.13006048527855,-156.99136075980914,False,407.3455,25.468061543422643,40.5537644605905,381.87743845657735,366.7917355394095,True,False,True,9.256251021226246,0.5842760397944721,False,,
206-2-000005,점골,8830e1531dfffff,서현1동,분당구,37.376945,127.139984,37.38774116689682,127.13961781505046,41135580,0.4628651701696695,부적합,1200.9149059032663,1198.1850198757215,1617.549776832224,1617.549776832224,7.882119464397338,fallback_speed_model,7.882119464397338,False,REQUEST_ERROR,HTTPError_500,,,1.1981850198757216,4.698185019875721,4.876189242865592,31.537113019084337,30.21463329442245,1660.967350719529,25.838927999208614,3.005930221531746,38.13606524373553,1.6164506896301774,True,-22.33251383002511,-283.3313289769155,False,233.73594275225636,25.161885417390152,38.28352748807443,208.5740573348662,195.45241526418192,True,False,True,5.92758971452713,0.5619578640936734,False,,
206-3-000004,분당도서관 부설주차장,8830e15321fffff,정자3동,분당구,37.358104,127.11658,37.36081383356676,127.12685852856524,41135570,0.2978596732733048,부적합,957.1118947903007,958.594539040157,1294.102627704212,1294.102627704212,7.1058463064901085,fallback_speed_model,7.1058463064901085,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,0.958594539040157,4.458594539040157,4.606594443602982,21.78212928404067,20.961622331614752,1088.235649666701,16.323534745000515,2.4992518628871263,35.17176920368289,1.542537853827734,True,-13.855776025124644,-194.99121466319224,False,186.99782970325865,20.1304853198433,28.727546952210236,166.86734438341534,158.2702827510484,True,False,True,4.720714188615481,0.5224715097991585,False,,
206-3-000004,분당도서관 부설주차장,8830e15325fffff,정자3동,분당구,37.358104,127.11658,37.354083168036745,127.12367079214458,41135570,0.2978596732733048,드론우선,769.8614996137082,770.2759675733398,1039.8725562240088,1039.8725562240088,6.4956941349376205,fallback_speed_model,6.4956941349376205,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,0.7702759675733398,4.27027596757334,4.394692421056176,41.54743402752016,39.58779640534554,1925.6946574416716,36.27715805994682,2.1010017138814447,32.34452962587995,1.4780770785720907,True,-33.09210227040792,-509.44674399644765,False,150.26158437436928,16.175795319040137,31.388783112829344,134.08578905532914,118.87280126153993,True,False,True,11.397464736302693,0.6878307619464601,False,,
206-3-000004,분당도서관 부설주차장,8830e15327fffff,정자3동,분당구,37.358104,127.11658,37.35450268069446,127.13156480598568,41135570,0.2978596732733048,드론우선,1383.6665544618834,1385.8995387201253,1870.9643772721693,1870.9643772721693,8.490314505453206,fallback_speed_model,8.490314505453206,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,1.3858995387201254,4.885899538720126,5.087411566265272,50.9580087590132,48.58376737637942,1989.389194160341,45.07210922029307,3.4029029391879337,40.07982197835308,1.6688868975635176,True,-40.093452870926214,-472.2257679050024,False,270.35435251582845,29.103890313122633,44.820064946989326,241.25046220270582,225.53428756883912,True,False,True,17.760425287485123,0.7121960952641652,False,,
206-3-000004,분당도서관 부설주차장,8830e15329fffff,정자2동,분당구,37.358104,127.11658,37.367124391222944,127.12215176440505,41135560,0.2576258864556208,부적합,1117.3793069771352,1115.757172640141,1506.2721830641906,2033.0,13.466666666666669,KOSHA_API,8.8792,True,00,NORMAL_CODE,13.466666666666669,2033.0,1.1157571726401412,4.615757172640141,5.110584969722682,26.777967877005803,26.03377296023937,1410.8140469577108,21.162210704365663,8.356081696943987,62.05011161097019,2.635053863001796,True,-12.567106293572703,-93.32009623940125,False,293.76849999999996,23.430900625442966,34.576331596408885,270.337599374557,259.1921684035911,True,False,True,3.445546478033066,0.5151891216148143,False,,
206-2-000005,점골,8830e1532bfffff,수내3동,분당구,37.376945,127.139984,37.367544966419146,127.13004709875868,41135540,0.2948497039907023,부적합,1365.129248518315,1364.4216298087626,1841.9692002418296,2594.0,14.766666666666667,KOSHA_API,10.2256,True,00,NORMAL_CODE,14.766666666666667,2594.0,1.3644216298087626,4.864421629808763,5.418026443084377,28.607276015819355,27.833489068936277,1491.7652230290655,22.742854386010592,9.34864022358229,63.309076006200605,2.725469656117125,True,-13.06682240226961,-88.48863929302219,False,374.83299999999997,28.652854225984015,40.43779948791364,346.18014577401595,334.3952005120863,True,False,True,5.409331659475963,0.5198551295744953,False,,
206-3-000004,분당도서관 부설주차장,8830e1532dfffff,정자3동,분당구,37.358104,127.11658,37.36039355819844,127.11896447861152,41135570,0.2978596732733048,부적합,330.498130071518,330.31667983340225,445.92751777509307,504.0,11.766666666666667,KOSHA_API,5.2096,True,00,NORMAL_CODE,11.766666666666667,504.0,0.3303166798334022,3.8303166798334023,4.27401419854729,11.908196325233966,11.900283826612444,445.8800800099706,7.077879645400564,7.492652468119378,63.6769331568219,2.7530714967362724,True,-0.13361715994577672,-1.135556600105751,False,72.828,6.936650276501447,10.459102908580215,65.89134972349855,62.36889709141979,True,False,True,6.456589124600092,0.5318839497284209,False,,
206-2-000005,점골,8830e15331fffff,분당동,분당구,37.376945,127.139984,37.3683847271886,127.14584151273668,41135510,0.2554785932821258,부적합,1083.4929035837297,1082.0764096284229,1460.803152998371,2008.0,13.466666666666669,KOSHA_API,8.8192,True,00,NORMAL_CODE,13.466666666666669,2008.0,1.0820764096284226,4.5820764096284226,5.07878719712866,23.70964589620803,23.13699165642206,1208.5046324386408,18.12756948657961,8.387879469538008,62.28623368468818,2.6515516685322384,True,-9.670324989755393,-71.80934398333211,False,290.156,22.72360460219688,32.27079119846214,267.43239539780313,257.8852088015379,True,False,True,3.6539993822574615,0.5775036532119449,False,,
206-2-000005,점골,8830e15339fffff,서현2동,분당구,37.376945,127.139984,37.37469697804602,127.14113437080906,41135590,0.418974930376502,부적합,269.84657059634657,269.394913081131,363.68313265952685,517.0,11.866666666666667,KOSHA_API,5.2408,True,00,NORMAL_CODE,11.866666666666667,517.0,0.269394913081131,3.769394913081131,4.222089085008838,13.193257051725714,13.119091363068218,561.5908092429722,8.423862138644584,7.644577581657829,64.42059759824014,2.8106149414992334,True,-1.252424696401551,-10.55414070001307,False,74.7065,5.657293174703751,10.093860567723233,69.04920682529625,64.61263943227678,True,False,True,3.051434270540873,0.5249432218815999,False,,
206-2-000005,점골,8830e1533bfffff,서현1동,분당구,37.376945,127.139984,37.37511692616778,127.14903348725196,41135580,0.4628651701696695,부적합,825.072937896222,826.4849761081196,1115.7547177459614,1115.7547177459614,6.6778113225903075,fallback_speed_model,6.6778113225903075,False,REQUEST_ERROR,HTTPError_500,,,0.8264849761081196,4.326484976108119,4.4579405781608985,20.186568964961943,19.431334851449872,891.6230601208653,14.860083988853823,2.219870744429409,33.24248974989498,1.4979588008203568,True,-12.753523528859564,-190.983585979972,False,161.22655671429143,17.356184498270512,24.40000667322535,143.8703722160209,136.82655004106607,True,False,True,7.7772163550059,0.5680553887577274,False,,
206-2-000005,점골,8830e1533dfffff,분당동,분당구,37.376945,127.139984,37.36796507848828,127.13794368153718,41135510,0.2554785932821258,부적합,1014.6688139976828,1012.49386208641,1366.8667138166536,1962.0,14.3,KOSHA_API,8.7088,True,00,NORMAL_CODE,14.3,1962.0,1.01249386208641,4.51249386208641,5.059683967738746,24.30181041816285,23.74263920311462,1252.6211037384292,18.78931655607644,9.240316032261255,64.61759463119759,2.8262634763710155,True,-9.44263920311462,-66.03244197982251,False,283.509,21.26237110381461,31.1580778233482,262.2466288961854,252.3509221766518,True,False,True,3.0964689195156097,0.5136172651437578,False,,
206-3-000001,분당구청 부설주차장,8830e15341fffff,백현동,분당구,37.382624,127.1189553112,37.3927842919822,127.11121531794886,41135657,0.4537636252138829,부적합,1320.60646558781,1319.1094072053831,1780.7976997272674,1780.7976997272674,8.273914479345443,fallback_speed_model,8.273914479345443,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,1.319109407205383,4.819109407205383,5.012257194373518,34.28548531136814,32.831256420862246,1897.7583936108504,28.466375904162756,3.2616572849719248,39.42096927777234,1.6507362169350128,True,-24.557341941516803,-296.80439655039265,False,257.3252676105901,27.701297551313043,42.69358886083876,229.62397005927707,214.63167874975136,True,False,True,1.818043559292952,0.5867887804254991,False,,
206-3-000001,분당구청 부설주차장,8830e15343fffff,백현동,분당구,37.382624,127.1189553112,37.39320745556343,127.11911204519122,41135657,0.4537636252138829,부적합,1176.908030445994,1174.2326270302462,1585.2140464908325,1962.0,14.1,KOSHA_API,8.7088,True,00,NORMAL_CODE,14.1,1962.0,1.1742326270302463,4.674232627030246,5.201199003550867,30.182042170976885,29.28294343932408,1633.8539695964428,24.50780954394664,8.898800996449133,63.11206380460378,2.7109133856201053,True,-15.18294343932408,-107.68044992428425,False,283.509,24.658885167635173,37.56633152744707,258.85011483236485,245.94266847255295,True,False,True,1.7322628280768793,0.5737169998505632,False,,
206-3-000001,분당구청 부설주차장,8830e15345fffff,백현동,분당구,37.382624,127.1189553112,37.38605249084659,127.10802855136644,41135657,0.4537636252138829,부적합,1037.9616069393733,1039.4144221145084,1403.2094698545864,1337.0,13.25,KOSHA_API,7.2088,True,00,NORMAL_CODE,13.25,1337.0,1.0394144221145083,4.5394144221145085,5.0263971300173536,29.489196980688096,28.581312195088763,1596.6521705715727,23.949782558573588,8.223602869982646,62.06492732062374,2.6360829948894735,True,-15.331312195088763,-115.70801656670764,False,193.1965,21.827702864404674,34.4412550119201,171.36879713559532,158.75524498807988,True,False,True,2.650647402803103,0.5832750017499718,False,,
206-3-000001,분당구청 부설주차장,8830e15347fffff,백현동,분당구,37.382624,127.1189553112,37.38647535443568,127.1159239935328,41135657,0.4537636252138829,부적합,505.10384139426054,504.5589006523008,681.1545158806061,914.0,12.683333333333334,KOSHA_API,6.1936,True,00,NORMAL_CODE,12.683333333333334,914.0,0.5045589006523008,4.004558900652301,4.4897631428602,15.022239629155344,14.891478394874824,667.845381900203,10.017680728503043,8.193570190473134,64.60107903132563,2.82494486451983,True,-2.20814506154149,-17.40981651675288,False,132.073,10.595736913698317,15.871715430709923,121.47726308630169,116.20128456929008,True,False,True,3.178354962666829,0.5974970303922036,False,,
206-2-000004,맛고을,8830e15351fffff,야탑3동,분당구,37.411659,127.131784,37.40036302352632,127.13020019343575,41135640,0.2899265421066042,부적합,1263.8216737396738,1261.0165581401666,1702.372353489225,2264.0,13.45,KOSHA_API,9.433599999999998,True,00,NORMAL_CODE,13.45,2264.0,1.2610165581401669,4.761016558140167,5.246791555424225,42.42688924749845,40.80687830033855,2233.8218354017213,36.66587268935829,8.203208444575775,60.99039735744072,2.563471382066847,True,-27.356878300338554,-203.396864686532,False,327.14799999999997,26.4813477209435,44.1285402206171,300.66665227905645,283.0194597793829,True,False,True,7.356607786317666,0.5573520646347476,False,,
206-2-000004,맛고을,8830e15353fffff,이매1동,분당구,37.411659,127.131784,37.40078556034605,127.13810070543082,41135600,0.2805467112355271,부적합,1331.5965808067308,1329.564966760464,1794.9127051266264,1794.9127051266264,8.307790492303903,fallback_speed_model,8.307790492303903,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,1.329564966760464,4.829564966760464,5.024022121217022,47.93148591897516,45.71624397875625,2492.1116556471,42.1019209522147,3.2837683710868815,39.526374360654245,1.6536134379701775,True,-37.40845348645235,-450.2816184532634,False,259.36488589079755,27.92086430196974,47.60854638158183,231.4440215888278,211.7563395092157,True,False,True,8.156791488329569,0.5460539632859839,False,,
206-2-000004,맛고을,8830e15359fffff,야탑2동,분당구,37.411659,127.131784,37.40667305729171,127.12549065156836,41135630,0.3576010326362412,부적합,785.0770539578418,784.9656507271759,1059.7036284816875,1686.0,13.533333333333331,KOSHA_API,8.0464,True,00,NORMAL_CODE,13.533333333333331,1686.0,0.784965650727176,4.284965650727176,4.8020141427586385,21.857228644269913,21.391864629121383,1104.817532902849,16.572262993542736,8.731319190574693,64.5171368761677,2.81826186491795,True,-7.858531295788051,-58.06796523981319,False,243.62699999999998,16.484278665270693,25.212337175203203,227.1427213347293,218.41466282479678,True,False,True,2.3233634382486343,0.5217848142059226,False,,
206-2-000004,맛고을,8830e1535bfffff,야탑3동,분당구,37.411659,127.131784,37.407096357235815,127.13339119993223,41135640,0.2899265421066042,부적합,526.8278580595355,525.7939266788153,709.8218010164007,846.0,12.483333333333333,KOSHA_API,6.0304,True,00,NORMAL_CODE,12.483333333333333,846.0,0.5257939266788153,4.025793926678816,4.49862958228665,15.257276556243019,15.102193712479808,682.0988419709471,10.231482629564203,7.984703751046682,63.96291389356489,2.774919140372536,True,-2.6188603791464757,-20.97885483962464,False,122.247,11.041672460255121,16.430253311825602,111.20532753974487,105.81674668817439,True,False,True,4.291535156716903,0.527257272628542,False,,
206-3-000001,분당구청 부설주차장,8830e15361fffff,정자동,분당구,37.382624,127.1189553112,37.37301255266065,127.1095503917382,41135545,0.4300143748335851,부적합,1353.8175823910378,1352.9062757098573,1826.4234722083074,1651.0,13.583333333333334,KOSHA_API,7.962400000000001,True,00,NORMAL_CODE,13.583333333333334,1651.0,1.352906275709857,4.8529062757098576,5.340998261220413,27.522204455171547,26.74292398736294,1444.6198786307796,21.66929817946169,8.24233507211292,60.6797674020583,2.5432199504647572,True,-13.159590654029605,-96.88042199285599,False,238.5695,28.411031789907003,39.82352883109016,210.158468210093,198.74597116890985,True,False,True,1.3528619895378748,0.637225113029028,False,,
206-3-000001,분당구청 부설주차장,8830e15363fffff,수내1동,분당구,37.382624,127.1189553112,37.373434353458165,127.11744451349315,41135520,0.8298987264166263,부적합,1030.5252070985985,1028.253886372952,1388.1427466034852,1388.1427466034852,7.331542591848365,fallback_speed_model,7.331542591848365,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,1.0282538863729522,4.528253886372952,4.684977348029967,27.937529547911293,26.785510635158683,1493.951710769223,22.40927566153834,2.646565243818398,36.09834097889581,1.5649045976564389,True,-19.45396804331032,-265.34617782812,False,200.5866268842036,21.593331613831992,33.39555012890885,178.99329527037162,167.19107675529477,True,False,True,0.8667363906900089,0.5633076460649205,False,,
206-3-000004,분당도서관 부설주차장,8830e15365fffff,정자1동,분당구,37.358104,127.11658,37.366281852416016,127.10636484098728,41135550,0.6610120434351695,부적합,1281.3887065775614,1281.1750607976555,1729.586332076835,1986.0,14.866666666666667,KOSHA_API,8.7664,True,00,NORMAL_CODE,14.866666666666667,1986.0,1.2811750607976555,4.781175060797656,5.345024640006975,31.118935721774378,30.21032011571047,1689.184044065115,25.33776066097672,9.521642026659691,64.04691946183648,2.781402831221984,True,-15.343653449043803,-103.20843127159509,False,286.977,26.904676276750767,40.24923022486517,260.0723237232492,246.7277697751348,True,False,True,2.926132948199908,0.5482324709626655,True,10730,정자역4번 출구
206-3-000004,분당도서관 부설주차장,8830e15367fffff,정자동,분당구,37.358104,127.11658,37.36670335314137,127.11425767848004,41135545,0.4300143748335851,부적합,977.9838366599221,975.939454227524,1317.5182632071576,1317.5182632071576,7.162043831697178,fallback_speed_model,7.162043831697178,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,0.975939454227524,4.4759394542275235,4.62611149165872,23.73854521628639,22.81180275337816,1217.5070508039244,18.262605762058865,2.5359323400384586,35.40794219682292,1.5481779556353028,True,-15.64975892168098,-218.50967809523277,False,190.38138903343426,20.494728538778006,30.113034240129007,169.88666049465627,160.26835479330526,True,False,True,2.036583888468643,0.5303068154398521,False,,
206-3-000001,분당구청 부설주차장,8830e15369fffff,정자1동,분당구,37.382624,127.1189553112,37.37932115655159,127.10484261837404,41135550,0.6610120434351695,부적합,1299.9181840014062,1302.040985494788,1757.755330417964,1995.0,14.3,KOSHA_API,8.788,True,00,NORMAL_CODE,14.3,1995.0,1.302040985494788,4.802040985494788,5.333043380118731,33.38761041066705,32.320479375437884,1830.8798909441637,27.585569425172267,8.96695661988127,62.70599034882006,2.6813957773734884,True,-18.020479375437883,-126.0173382897754,False,288.27750000000003,27.342860695390545,41.80681183384944,260.9346393046095,246.47068816615058,True,False,True,5.111395493149757,0.6386121821018101,False,,
206-3-000001,분당구청 부설주차장,8830e1536bfffff,수내1동,분당구,37.382624,127.1189553112,37.379743720067616,127.1127367758176,41135520,0.8298987264166263,부적합,635.9806378529395,636.5504534246529,859.3431121232815,859.3431121232815,6.062423469095876,fallback_speed_model,6.062423469095876,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,0.6365504534246529,4.136550453424653,4.244220236111785,17.737918401607082,17.085176506415177,840.0911965454951,12.601367948182428,1.8182032329840911,29.991359763181475,1.428395118970024,True,-11.022753037319301,-181.82090204535297,False,124.17507970181417,13.36755952191771,20.004279974627124,110.80752017989646,104.17079972718705,True,False,True,2.2405335401495297,0.6340868432067244,False,,
204-2-000018,태평4동 제1,8830e1c8b3fffff,복정동,수정구,37.447105,127.143993,37.46012793519896,127.14312889893718,41131620,0.2465699214638441,부적합,1450.0917830318294,1446.8251105308336,1953.2138992166256,1953.2138992166256,8.6877133581199,fallback_speed_model,8.6877133581199,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,1.4468251105308336,4.946825110530834,5.155966949788796,50.01730272860612,47.706689375670344,2157.5445732671888,44.07047761807529,3.531746408331104,40.65219768134023,1.6849823598027087,True,-39.01897601755044,-449.12826205392327,False,282.23940843680236,30.383327321147505,47.4279294499583,251.85608111565486,234.81147898684407,True,False,True,14.043698072433472,0.4923024649544812,False,,
204-2-000018,태평4동 제1,8830e1c8b5fffff,복정동,수정구,37.447105,127.143993,37.4529651526259,127.13202672231206,41131620,0.2465699214638441,부적합,1241.1478872025605,1242.149368624423,1676.901647642971,3257.0,28.766666666666666,KOSHA_API,11.8168,True,00,NORMAL_CODE,28.766666666666666,3257.0,1.242149368624423,4.742149368624423,6.085288057206071,47.50591006014224,46.458255179743205,2367.4096247734024,41.76376069151782,22.681378609460594,78.8460438335826,4.72724814277309,True,-17.69158851307654,-61.50030769319771,False,470.6365,26.085136741112883,44.78767277682276,444.55136325888714,425.84882722317724,True,False,True,9.401869068543116,0.5150058970919125,False,,
204-2-000018,태평4동 제1,8830e1c8b7fffff,태평4동,수정구,37.447105,127.143993,37.45339147675556,127.1399337795204,41131561,0.6775996391710029,부적합,785.5160807361465,784.4308283266089,1058.981618240922,1776.0,21.23333333333333,KOSHA_API,8.2624,True,00,NORMAL_CODE,21.23333333333333,1776.0,0.7844308283266089,4.2844308283266095,5.231993120674021,29.91259635142838,29.42736479387574,1291.4957206618676,24.62816552310177,16.001340212659308,75.3595300439214,4.058364153697111,True,-8.194031460542408,-38.59041504180099,False,256.632,16.47304739485879,26.675863588087545,240.15895260514122,229.95613641191247,True,False,True,11.782484356562296,0.4693667926917616,False,,
206-2-000022,운중동공영주차장,8830e1c9a5fffff,판교동,분당구,37.390875,127.0779,37.3982433924085,127.09071637842916,41135650,0.2981632220459188,부적합,1397.57282365474,1398.2960776876043,1887.699704878266,2261.0,13.583333333333334,KOSHA_API,9.426400000000001,True,00,NORMAL_CODE,13.583333333333334,2261.0,1.3982960776876043,4.898296077687604,5.38385045553899,58.924752854585336,56.389850113410695,2706.7620553427782,53.02645677689773,8.199482877794344,60.364291124866334,2.5229774573992088,True,-42.80651678007736,-315.14000083492533,False,326.71450000000004,29.36421763143969,50.747637868647644,297.35028236856033,275.9668621313524,True,False,True,12.65060842235883,0.5964221045437395,False,,
206-2-000004,맛고을,8830e1c9b3fffff,야탑1동,분당구,37.411659,127.131784,37.412982494417925,127.12078062231151,41135620,0.7196853984687459,부적합,982.9018905421711,984.7468575244968,1329.4082576580709,1581.0,13.6,KOSHA_API,7.7944,True,00,NORMAL_CODE,13.6,1581.0,0.9847468575244968,4.484746857524497,4.994353314960875,23.913046005782817,23.336474542737516,1228.5532765505548,18.42829914825832,8.605646685039124,63.2768138605818,2.723075269677139,True,-9.736474542737517,-71.59172457895234,False,228.4545,20.679684008014434,30.385254892763818,207.77481599198558,198.06924510723618,True,False,True,1.9692401170730591,0.5951287036268079,False,,
206-2-000004,맛고을,8830e1c9b7fffff,삼평동,분당구,37.411659,127.131784,37.40624929396947,127.1175913531137,41135655,0.458371381575248,부적합,1390.4110637497733,1392.0506149305954,1879.268330156304,1879.268330156304,8.51024399237513,fallback_speed_model,8.51024399237513,False,REQUEST_ERROR,HTTPError: 500 Server Error: Internal Server Error,,,1.3920506149305951,4.892050614930595,5.094332952083387,35.75901764336282,34.23562045485705,1991.1311352288149,29.86696702843222,3.4159110402917436,40.13881439065996,1.6705315636848523,True,-25.72537646248192,-302.28717866997613,False,271.55427370758593,29.2330629135425,44.96299888185014,242.32121079404342,226.5912748257358,True,False,True,2.1657926303644977,0.5034435949190378,False,,
