h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3,Ra,total_walk_length,robot_walk_length,n_crossings,avg_robot_weight,score_construction,score_protected,composite_6layer,composite_v3
8930e1c9ba7ffff,37.42037470039047,127.11878280473448,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.9125,0.9777168323620158,1.0,0.8,0.0,1,14,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.7164963045208593,27230.1,16183.5,88,0.6045,0.5,0.6,0.0,0.1074744456781289
8930e1536dbffff,37.37150803514979,127.09894758822584,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,0.7703119643469316,1.0,0.8,0.0,0,134,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.5518400300955605,6970.8,4396.9,44,0.5591,0.7,0.6,0.0,0.08277600451433408
8930e15210fffff,37.4335615431505,127.1723641431005,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.3,0.8440178265341103,1.0,0.8,0.0,21,112,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.451678426994995,4194.9,2097.5,20,0.5,0.5,0.6,0.0,0.06775176404924925
8930e1cd657ffff,37.46338052842465,127.151278384041,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,0,1,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.3590172612939077,0.6522715064077967,0.4708221278639154,0.5465293481402,2072.5,1450.8,2,0.7,1.0,0.6,0.0,0.08197940222103
8930e0269afffff,37.39019508064265,127.097898527135,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,0.6863215632499141,1.0,0.8,0.0,0,183,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,0.6322136658512987,12028.9,8304.2,228,0.7465,1.0,0.6,0.0,0.0948320498776948
8930e0249afffff,37.34602873308727,127.13084852555455,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,1.0,0.9828591018169353,1.0,0.8,0.7862872814535482,0,10,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.5422968956961961,1610.3,1127.2,2,0.7,0.3,0.6,0.14153171066163867,0.20164648841682226
8930e026e93ffff,37.378090182687366,127.04714670325626,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.9382927665409668,1.0,0.8,0.7506342132327735,0,36,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.3515108498339708,3883.3,1280.3,16,0.325,0.7,0.6,0.3152663695577648,0.3207030415991957
8930e152007ffff,37.42880604721047,127.15359024190552,41133660,하대원동,중원구,0.089748363864971,0.1148785912461475,0.0998004548174416,0.0,0.825,0.8988687007199176,1.0,0.8,0.0,2,61,,Unknown,0.2174806237743953,0.1097736590937682,0.089748363864971,0.089748363864971,0.1330743656449976,0.1161222087555664,0.2195341877062389,0.1504291304423957,0.3742695243999858,6687.0,2170.9,30,0.3667,0.3,0.6,0.0,0.05614042865999787
8930e152eb3ffff,37.43157879252944,127.18794545062792,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9897154610901612,1.0,0.8,0.0,0,6,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.3525344801590906,5848.5,1754.6,8,0.3,1.0,0.6,0.0,0.05288017202386359
8930e15234bffff,37.40595876364399,127.16476523767784,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,0,1,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.5307592093488579,4325.4,2752.3,6,0.5333,1.0,0.6,0.0,0.07961388140232868
8930e153397ffff,37.37752215159169,127.1413734831292,41135590,서현2동,분당구,0.1369140581590452,0.1499986567730755,0.1421478976046573,0.0,1.0,0.7480287967089474,1.0,0.8,0.0,0,147,,Unknown,0.126902605285274,0.1402180359183766,0.1369140581590452,0.1369140581590452,0.1347366167367467,0.0598684926820067,0.1883585296600414,0.1273795481222104,0.4529435852116412,4333.1,2166.6,66,0.5,1.0,0.6,0.0,0.06794153778174618
8930e1cd06bffff,37.46574072569402,127.17773443184574,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.1317361615153112,0.0,1.0,0.957147754542338,1.0,0.8,0.0,0,25,,Unknown,0.4359884209543375,0.1219760661493637,0.1344689082617625,0.1344689082617625,0.2218015515414353,0.0319928724043835,0.176137671705932,0.1931053253575761,0.5348610831022048,2739.0,1832.1,4,0.65,1.0,0.6,0.0,0.08022916246533073
8930e0268a7ffff,37.38543928349125,127.07916792048148,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,0,1,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0.0,0,0.0,0.7,0.6,0.0,0.0
8930e026d8bffff,37.40087317794007,127.06998562614648,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e15068bffff,37.37944365439078,127.1598876183932,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.5480605911503276,2239.8,1567.8,4,0.7,1.0,0.6,0.0,0.08220908867254913
8930e1c9997ffff,37.44146657412035,127.11007423117071,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e1c9e7bffff,37.40977161950974,127.07858630776984,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.9125,0.9605759341789508,1.0,0.8,0.0,1,24,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.3626898062952023,717.2,286.9,2,0.4,0.5,0.6,0.0,0.054403470944280344
8930e15328fffff,37.365381494408325,127.12462427142592,41135540,수내3동,분당구,0.0702526849612489,0.0896260720985284,0.0780020398161607,0.0,0.825,0.7668837847103187,1.0,0.8,0.0,2,138,,Unknown,0.1250350172751891,0.0845000198186431,0.0702526849612489,0.0702526849612489,0.0902492183697795,0.0217081848621454,0.0963663571483385,0.0810058858194555,0.5962337676445417,11974.9,7523.3,202,0.6594,1.0,0.6,0.0,0.08943506514668126
8930e1c93abffff,37.4134808518626,127.060564985297,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.5666307518751986,4267.7,2987.4,6,0.7,0.5,0.6,0.0,0.08499461278127979
8930e026c83ffff,37.39611218465887,127.05126364600343,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,0.9125,0.9862872814535482,1.0,0.8,0.0,1,9,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0.0,0,0.0,0.7,0.6,0.0,0.0
8930e1c988fffff,37.42931245909797,127.09332426374333,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,0.7375,0.8560164552622557,1.0,0.8,0.0,3,87,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.5342863017178417,6901.0,4149.0,74,0.4514,0.5,0.6,0.0,0.08014294525767626
8930e1c9d73ffff,37.4399550708229,127.09946052760245,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9760027425437092,1.0,0.8,0.0,0,14,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e1522dbffff,37.4064364462602,127.1385790139841,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,0.825,0.7548851559821733,1.0,0.8,0.0,2,145,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.5027883083593356,6038.5,3381.0,86,0.5349,1.0,0.6,0.0,0.07541824625390034
8930e02680fffff,37.37588536098572,127.07575043161056,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.8954405210833047,1.0,0.8,0.0,0,61,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.4799733394685797,9469.1,4402.8,26,0.5154,0.7,0.6,0.0,0.07199600092028695
8930e152ca3ffff,37.44962462714192,127.19211475994564,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.5502473112851092,2478.6,1735.0,6,0.7,0.5,0.6,0.0,0.08253709669276638
8930e1c8a53ffff,37.44711710466082,127.11055035820918,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,0.0,0.0,0.0,0,0.0,1.0,0.6,0.0,0.0
8930e153187ffff,37.39555647571631,127.14552317964208,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.1127216936242304,0.1246450771237817,0.140974677071365,0.5728092805954161,6926.9,4628.3,22,0.6364,1.0,0.6,0.0,0.08592139208931242
8930e15366bffff,37.36387891952466,127.1140195593043,41135545,정자동,분당구,0.143609808465298,0.2071475318499021,0.1690248978191396,0.0,0.7375,0.8097360301679807,1.0,0.8,0.0,3,114,,Unknown,0.2173872443738911,0.2080913249989688,0.143609808465298,0.143609808465298,0.1818634183712936,0.0868897907433371,0.3520834932085028,0.1948775199162689,0.6568344443345286,15429.0,10475.8,324,0.6895,0.3,0.6,0.0,0.0985251666501793
8930e026b7bffff,37.35804800773607,127.09258085888386,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.5986940311950153,7769.3,5438.5,8,0.7,0.7,0.6,0.33599999999999997,0.3754041046792522
8930e15047bffff,37.38834058337411,127.16851183811356,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.5448903389794041,1893.5,1325.5,2,0.7,1.0,0.6,0.0,0.08173355084691061
8930e1c9c6bffff,37.42780094286782,127.08271615998628,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e1521d3ffff,37.43662502211709,127.15950258850664,41133590,상대원3동,중원구,0.0473778171279475,0.022188568592651,0.0373021177138289,0.0,0.9125,0.5006570302233903,1.0,0.8,0.0,1,761,,Unknown,0.2961994583994771,0.0195061318619004,0.0473778171279475,0.0473778171279475,0.1150563881928946,0.0210141687033138,0.1543243035837617,0.1147781336760658,0.5111663370691519,9973.8,5101.4,202,0.5149,0.5,0.6,0.0,0.07667495056037278
8930e1526b7ffff,37.429700606925394,127.13530383852816,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,0.7375,0.5035971223021583,1.0,0.8,0.0,3,417,,Unknown,1.0,0.3908118957979841,0.4585561216747951,0.4585561216747951,0.6040532287031538,0.3013657154585115,1.0,0.6301467465862582,0.46320593847199,8268.2,3761.3,148,0.4635,0.3,0.6,0.0,0.0694808907707985
8930e024837ffff,37.33671801112156,127.1143502798416,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.9125,0.7805965032567705,1.0,0.8,0.5698354473774425,1,129,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.6638367565092943,12792.7,9383.5,98,0.5776,0.3,0.6,0.10257038052793965,0.18676033692514282
8930e024d1bffff,37.35216113644056,127.10517695503184,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,1.0,0.3,0.914295509084676,1.0,0.8,0.2194309221803222,9,59,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.4091331644010885,8304.0,2987.1,56,0.4536,0.7,0.6,0.09216098731573534,0.1397068138785383
8930e152e1bffff,37.42201546464313,127.1845030413215,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,0.9125,0.9897154610901612,1.0,0.8,0.0,1,7,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.3887498556330621,9803.5,2941.0,18,0.3,1.0,0.6,0.0,0.05831247834495931
8930e153563ffff,37.39405237295545,127.1349090884074,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,0.0,0.9125,0.8868700719917723,1.0,0.8,0.0,1,67,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.1127216936242304,0.1246450771237817,0.140974677071365,0.4636864362647288,11041.5,4541.6,36,0.5444,1.0,0.6,0.0,0.06955296543970932
8930e1cd237ffff,37.45834318415986,127.17972904755472,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.1317361615153112,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.4359884209543375,0.1219760661493637,0.1344689082617625,0.1344689082617625,0.2218015515414353,0.0319928724043835,0.176137671705932,0.1931053253575761,0.5750902687786114,5191.6,3634.1,14,0.7,1.0,0.6,0.0,0.0862635403167917
8930e1c9b63ffff,37.406249273621874,127.11759119360045,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.825,0.8337332876242713,1.0,0.8,0.0,2,99,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099,0.5854515807505812,15190.7,8475.1,198,0.6465,0.3,0.6,0.0,0.08781773711258718
8930e152453ffff,37.434926822082495,127.12787797549107,41131580,수진2동,수정구,0.1151188757261671,0.1505235251019628,0.1292807354764854,0.0,0.65,0.5389098388755568,1.0,0.8,0.0,4,273,,Unknown,0.3193575497245308,0.1365929046010378,0.1151188757261671,0.1151188757261671,0.1817589851443938,0.06804456258252,0.1993515463126391,0.1736933879599735,0.5531807436579808,12989.4,6971.1,226,0.5929,1.0,0.6,0.0,0.08297711154869711
8930e1520cbffff,37.42447330687302,127.14272954601884,41133660,하대원동,중원구,0.089748363864971,0.1148785912461475,0.0998004548174416,0.0,1.0,0.9725745629070964,1.0,0.8,0.0,0,16,,Unknown,0.2174806237743953,0.1097736590937682,0.089748363864971,0.089748363864971,0.1330743656449976,0.1161222087555664,0.2195341877062389,0.1504291304423957,0.3976946522202216,9950.3,3117.5,10,0.36,0.3,0.6,0.0,0.05965419783303324
8930e1525afffff,37.45250005720838,127.15822805219244,41131590,단대동,수정구,0.0417256679489965,0.0842084357904579,0.0587187750855811,0.0,0.65,0.7120329105245113,1.0,0.8,0.0,4,172,,Unknown,0.2040339901017835,0.0763800928065665,0.0417256679489965,0.0417256679489965,0.0990817708092251,0.0163568094227152,0.0900353004374184,0.0914063066267142,0.5230687895889153,9445.2,5108.2,112,0.5036,1.0,0.6,0.0,0.0784603184383373
8930e15345bffff,37.384969931742845,127.1053176488909,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,1.0,0.9400068563592732,1.0,0.8,0.0,0,35,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.1987804103333867,0.4757117642544701,0.294606904444346,0.6408996458851539,2786.9,2379.3,30,0.8,1.0,0.6,0.0,0.09613494688277309
8930e1c8bafffff,37.46469610544258,127.14089174585024,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.3,0.9297223174494345,1.0,0.8,0.0,12,53,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.3590172612939077,0.6522715064077967,0.4708221278639154,0.5963063901837393,22934.7,10385.8,180,0.6456,1.0,0.6,0.0,0.08944595852756089
8930e1cd613ffff,37.46903355470963,127.1517585434075,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.825,0.8731573534453204,1.0,0.8,0.0,2,76,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.3590172612939077,0.6522715064077967,0.4708221278639154,0.6725559734860289,11960.2,9114.6,200,0.855,1.0,0.6,0.0,0.10088339602290433
8930e02696bffff,37.37607396639083,127.0967123593937,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,0.7375,0.9880013712718546,1.0,0.8,0.0,3,10,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.5529353503350568,4432.0,2984.5,8,0.55,0.7,0.6,0.0,0.08294030255025851
8930e026e4fffff,37.36157807095021,127.05362092686092,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.9880013712718546,1.0,0.8,0.7904010970174837,0,7,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0.0,0,0.0,0.7,0.6,0.33196846074734315,0.2821731916352417
8930e1c9a5bffff,37.39716026071545,127.0880061252678,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,0.544398171220364,1839.8,1287.9,6,0.7,1.0,0.6,0.0,0.0816597256830546
8930e1524a7ffff,37.44773936760544,127.13945468559696,41131561,태평4동,수정구,0.347841357946566,0.0495665455134682,0.2285314329733269,0.0,0.65,0.5021691973969631,1.0,0.8,0.0,4,922,,Unknown,0.2734148846764404,0.0447730224952305,0.347841357946566,0.347841357946566,0.2497463321026944,0.0078836041671448,0.0560969994628194,0.1568678680103213,0.566972058847635,14227.2,7696.4,306,0.519,1.0,0.6,0.0,0.08504580882714526
8930e1c9a07ffff,37.40605846586183,127.09661160160924,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.65,0.97086047308879,1.0,0.8,0.0,4,21,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099,0.5280551237600559,2064.4,1378.6,10,0.72,0.3,0.6,0.0,0.07920826856400838
8930e153353ffff,37.363396578026574,127.14017733831513,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,1.0,1.0,0.9742886527254028,1.0,0.8,0.7794309221803223,0,15,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.0551713760440734,0.0844908295602793,0.1295562991052563,0.5291726901036449,2223.9,1483.9,10,0.62,1.0,0.6,0.46765855330819334,0.47688567382751107
8930e1c8aa7ffff,37.45993113023208,127.12212215675989,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,0.65,0.9520054850874186,1.0,0.8,0.0,4,32,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.203764487421365,0.2129345407106131,0.228961352716942,0.5210933161688411,5110.8,3101.2,60,0.5733,0.7,0.6,0.0,0.07816399742532616
8930e026863ffff,37.37132070574344,127.07798623224568,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9811450119986288,1.0,0.8,0.0,0,11,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.5394212162066165,3979.6,2614.6,8,0.65,0.7,0.6,0.0,0.08091318243099248
8930e026917ffff,37.38802950128696,127.09247826902904,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,0.9125,0.7617415152553992,1.0,0.8,0.0,1,140,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.1369119542381067,0.5676107006714749,10009.8,6102.7,132,0.6924,1.0,0.6,0.0,0.08514160510072123
8930e026d47ffff,37.39174464943751,127.07445901445912,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,0.7375,0.7548851559821733,1.0,0.8,0.0,3,146,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.4609405703242659,8395.3,3768.5,76,0.4947,0.7,0.6,0.0,0.06914108554863987
8930e1c8b5bffff,37.45188098202839,127.12931149259694,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,0.3,0.9228659581762084,1.0,0.8,0.0,8,53,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.203764487421365,0.2129345407106131,0.228961352716942,0.595563270910257,6235.4,4484.0,128,0.7172,0.7,0.6,0.0,0.08933449063653855
8930e1c9953ffff,37.427340935730975,127.10888428674184,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.825,0.8131642098045937,1.0,0.8,0.0,2,111,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.5083966191453845,4148.6,2489.1,6,0.6,0.5,0.6,0.0,0.07625949287180767
8930e1c9e37ffff,37.42041172631795,127.0847167327335,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e15324bffff,37.35125866004376,127.12343227644024,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.4750000000000001,0.9554336647240316,1.0,0.8,0.363064792595132,6,32,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.6541578092383319,11454.9,8454.1,74,0.5595,0.3,0.6,0.06535166266712376,0.15367258465280498
8930e1c9367ffff,37.40435359229516,127.06503974351588,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.5435781607373134,1750.2,1225.2,2,0.7,0.5,0.6,0.0,0.081536724110597
8930e1c984bffff,37.415189555473965,127.09213847040382,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.9125,0.9914295509084676,1.0,0.8,0.0,1,6,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4844248732991975,1530.7,918.4,6,0.6,0.5,0.6,0.0,0.07266373099487962
8930e1c9d2fffff,37.44320763824231,127.10759900856,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,0.0,0.0,0.0,0,0.0,1.0,0.6,0.0,0.0
