assigned_lot_id,assigned_lot_name,target_h3_index,target_ADM_NM,target_GU_NM,Ds,delivery_zone,moto_time_est_min,drone_time_wx_adj_min,drone_robot_full_wx_expected_eta_min,time_saving_min,time_saving_pct,speedup_ratio,drone_faster,time_saving_robot_full_min,drone_robot_full_faster,co2_saving_g,co2_saving_robot_full_g,straight_dist_m,road_dist_used_m,airspace_approval_required,route_mean_constraint_score,avg_monthly_del_cnt,est_monthly_orders,est_annual_orders,sc_conservative_drone_orders,sc_conservative_time_saved_min,sc_conservative_time_saved_hrs,sc_conservative_co2_saved_g,sc_conservative_co2_saved_kg,sc_conservative_co2_saved_ton,sc_conservative_moto_km_reduced,sc_conservative_drone_km_operated,sc_conservative_time_saved_robot_min,sc_conservative_co2_saved_robot_kg,sc_base_drone_orders,sc_base_time_saved_min,sc_base_time_saved_hrs,sc_base_co2_saved_g,sc_base_co2_saved_kg,sc_base_co2_saved_ton,sc_base_moto_km_reduced,sc_base_drone_km_operated,sc_base_time_saved_robot_min,sc_base_co2_saved_robot_kg,sc_active_drone_orders,sc_active_time_saved_min,sc_active_time_saved_hrs,sc_active_co2_saved_g,sc_active_co2_saved_kg,sc_active_co2_saved_ton,sc_active_moto_km_reduced,sc_active_drone_km_operated,sc_active_time_saved_robot_min,sc_active_co2_saved_robot_kg
206-2-000004,맛고을,8830e15359fffff,야탑2동,분당구,0.3576010326362412,부적합,13.533333333333331,4.802014142758639,21.391864629121383,8.731319190574693,64.5171368761677,2.81826186491795,True,-7.858531295788051,False,227.1427213347293,218.4146628247968,785.0770539578418,1686.0,True,0.5217848142059226,256351.66666666663,256351.66666666663,3076219.9999999995,153810.99999999997,1342972.9360214837,22382.88226702473,34937049.11121604,34937.04911121604,34.93704911121604,259325.34599999993,120753.48674630959,-1208728.5571364558,33594.57770374481,307621.99999999994,2685945.8720429675,44765.76453404946,69874098.22243208,69874.09822243208,69.87409822243208,518650.69199999986,241506.97349261917,-2417457.1142729116,67189.15540748963,615243.9999999999,5371891.744085935,89531.52906809891,139748196.44486415,139748.19644486415,139.74819644486416,1037301.3839999997,483013.94698523835,-4834914.228545823,134378.31081497925
206-2-000004,맛고을,8830e1535bfffff,야탑3동,분당구,0.2899265421066042,부적합,12.483333333333333,4.49862958228665,15.102193712479808,7.984703751046682,63.96291389356489,2.774919140372536,True,-2.618860379146476,False,111.20532753974489,105.8167466881744,526.8278580595355,846.0,True,0.527257272628542,250690.75,62672.6875,752072.25,37603.6125,300253.7057816559,5004.228429694265,4181722.0447401456,4181.722044740146,4.181722044740146,31812.656175,19810.63062867578,-98478.61088902717,3979.0919384727686,75207.225,600507.4115633118,10008.45685938853,8363444.089480291,8363.444089480292,8.363444089480293,63625.31235,39621.26125735156,-196957.22177805434,7958.183876945537,150414.45,1201014.8231266236,20016.91371877706,16726888.178960582,16726.888178960584,16.726888178960586,127250.6247,79242.52251470312,-393914.4435561087,15916.367753891074
206-3-000001,분당구청 부설주차장,8830e15361fffff,정자동,분당구,0.4300143748335851,부적합,13.583333333333334,5.340998261220413,26.74292398736294,8.24233507211292,60.6797674020583,2.543219950464757,True,-13.159590654029603,False,210.158468210093,198.74597116890985,1353.8175823910378,1651.0,True,0.637225113029028,339898.8333333333,169949.41666666666,2039393.0,101969.65000000001,840468.0224860794,14007.800374767989,21429785.44791931,21429.78544791931,21.429785447919308,168351.89215,138048.3050402603,-1341878.8531346698,20266.057119003828,203939.30000000002,1680936.0449721587,28015.600749535977,42859570.89583862,42859.57089583862,42.859570895838615,336703.7843,276096.6100805206,-2683757.7062693397,40532.114238007656,407878.60000000003,3361872.0899443175,56031.201499071954,85719141.79167724,85719.14179167723,85.71914179167723,673407.5686,552193.2201610412,-5367515.412538679,81064.22847601531
206-3-000001,분당구청 부설주차장,8830e15363fffff,수내1동,분당구,0.8298987264166263,부적합,7.331542591848365,4.684977348029967,26.785510635158683,2.646565243818398,36.09834097889581,1.5649045976564389,True,-19.45396804331032,False,178.99329527037162,167.19107675529477,1030.5252070985985,1388.1427466034852,True,0.5633076460649205,1124919.4166666667,562459.7083333334,6749516.5,337475.825,893151.7890739401,14885.863151232335,60405909.99083726,60405.90999083726,60.40590999083726,468464.61862777715,347777.34444889537,-6565243.914939785,56422.94656063143,674951.65,1786303.5781478803,29771.72630246467,120811819.98167452,120811.81998167452,120.81181998167452,936929.2372555543,695554.6888977907,-13130487.82987957,112845.89312126287,1349903.3,3572607.1562957605,59543.45260492934,241623639.96334904,241623.63996334904,241.62363996334904,1873858.4745111086,1391109.3777955815,-26260975.65975914,225691.78624252573
206-3-000004,분당도서관 부설주차장,8830e15365fffff,정자1동,분당구,0.6610120434351695,부적합,14.866666666666667,5.345024640006975,30.21032011571047,9.521642026659691,64.04691946183648,2.781402831221984,True,-15.343653449043805,False,260.0723237232492,246.7277697751348,1281.3887065775614,1986.0,True,0.5482324709626655,1093342.3333333333,546671.1666666666,6560054.0,328002.7,3123124.293177851,52052.07155296418,85304424.3764998,85304.4243764998,85.3044243764998,651413.3622000001,420298.95550694794,-5032759.75915068,80927.3746512226,656005.4,6246248.586355702,104104.14310592836,170608848.7529996,170608.8487529996,170.6088487529996,1302826.7244000002,840597.9110138959,-10065519.51830136,161854.7493024452,1312010.8,12492497.172711404,208208.28621185673,341217697.5059992,341217.6975059992,341.2176975059992,2605653.4488000004,1681195.8220277918,-20131039.03660272,323709.4986048904
206-3-000004,분당도서관 부설주차장,8830e15367fffff,정자동,분당구,0.4300143748335851,부적합,7.162043831697178,4.62611149165872,22.81180275337816,2.5359323400384586,35.40794219682292,1.5481779556353028,True,-15.64975892168098,False,169.88666049465627,160.26835479330526,977.983836659922,1317.5182632071576,True,0.5303068154398521,339898.8333333333,169949.41666666666,2039393.0,101969.65000000001,258588.13313740262,4309.80221895671,17323283.31030893,17323.28331030893,17.32328331030893,134346.87616784175,99724.66952986942,-1595800.4398281872,16342.508044349162,203939.30000000002,517176.26627480524,8619.60443791342,34646566.62061786,34646.56662061786,34.64656662061786,268693.7523356835,199449.33905973885,-3191600.8796563745,32685.016088698325,407878.60000000003,1034352.5325496105,17239.20887582684,69293133.24123572,69293.13324123572,69.29313324123572,537387.504671367,398898.6781194777,-6383201.759312749,65370.03217739665
206-3-000001,분당구청 부설주차장,8830e15369fffff,정자1동,분당구,0.6610120434351695,부적합,14.3,5.333043380118731,32.320479375437884,8.96695661988127,62.70599034882006,2.6813957773734884,True,-18.020479375437883,False,260.9346393046095,246.47068816615055,1299.9181840014062,1995.0,True,0.6386121821018101,1093342.3333333333,546671.1666666666,6560054.0,328002.7,2941185.9821039303,49019.766368398836,85587266.21543804,85587.26621543804,85.58726621543804,654365.3865,426376.67413155804,-5910765.890437939,80843.05118935544,656005.4,5882371.964207861,98039.53273679767,171174532.43087608,171174.53243087608,171.17453243087607,1308730.773,852753.3482631161,-11821531.780875878,161686.10237871087,1312010.8,11764743.928415721,196079.06547359534,342349064.86175215,342349.06486175215,342.34906486175214,2617461.546,1705506.6965262322,-23643063.561751757,323372.20475742174
206-3-000001,분당구청 부설주차장,8830e1536bfffff,수내1동,분당구,0.8298987264166263,부적합,6.062423469095876,4.244220236111785,17.085176506415177,1.8182032329840911,29.991359763181475,1.428395118970024,True,-11.0227530373193,False,110.80752017989646,104.17079972718705,635.9806378529395,859.3431121232815,True,0.6340868432067244,1124919.4166666667,562459.7083333334,6749516.5,337475.825,613599.6360689733,10226.660601149555,37394859.2889147,37394.859288914704,37.3948592889147,290007.52572187193,214628.090443447,-3719912.6750405864,35155.126578842224,674951.65,1227199.2721379467,20453.32120229911,74789718.5778294,74789.71857782941,74.7897185778294,580015.0514437439,429256.180886894,-7439825.350081173,70310.25315768445,1349903.3,2454398.5442758934,40906.64240459822,149579437.1556588,149579.43715565882,149.5794371556588,1160030.1028874877,858512.361773788,-14879650.700162346,140620.5063153689
204-2-000018,태평4동 제1,8830e1c8b3fffff,복정동,수정구,0.2465699214638441,부적합,8.6877133581199,5.155966949788796,47.70668937567034,3.531746408331104,40.65219768134023,1.6849823598027087,True,-39.01897601755044,False,251.8560811156549,234.8114789868441,1450.0917830318294,1953.2138992166256,True,0.4923024649544812,398479.6666666667,199239.83333333334,2390878.0,119543.90000000001,422198.7394628927,7036.645657714878,30107858.175281737,30107.858175281737,30.107858175281738,233494.80704656238,173349.62710157875,-4664480.567144449,28070.279962855395,239087.80000000002,844397.4789257854,14073.291315429757,60215716.350563474,60215.716350563474,60.215716350563476,466989.61409312475,346699.2542031575,-9328961.134288898,56140.55992571079,478175.60000000003,1688794.9578515708,28146.582630859513,120431432.70112695,120431.43270112695,120.43143270112695,933979.2281862495,693398.508406315,-18657922.268577795,112281.11985142158
204-2-000018,태평4동 제1,8830e1c8b5fffff,복정동,수정구,0.2465699214638441,부적합,28.766666666666666,6.085288057206071,46.458255179743205,22.681378609460594,78.8460438335826,4.72724814277309,True,-17.69158851307654,False,444.5513632588872,425.8488272231773,1241.1478872025605,3257.0,True,0.5150058970919125,398479.6666666667,199239.83333333334,2390878.0,119543.90000000001,2711420.4563514967,45190.340939191614,53143403.71428409,53143.40371428409,53.14340371428409,389354.48230000003,148371.65891295418,-2114921.4880483705,50907.62961668479,239087.80000000002,5422840.9127029935,90380.68187838323,106286807.42856818,106286.80742856818,106.28680742856818,778708.9646000001,296743.31782590837,-4229842.976096741,101815.25923336958,478175.60000000003,10845681.825405987,180761.36375676646,212573614.85713637,212573.61485713636,212.57361485713636,1557417.9292000001,593486.6356518167,-8459685.952193482,203630.51846673916
204-2-000018,태평4동 제1,8830e1c8b7fffff,태평4동,수정구,0.6775996391710029,부적합,21.23333333333333,5.231993120674021,29.42736479387574,16.001340212659308,75.3595300439214,4.058364153697111,True,-8.194031460542408,False,240.1589526051412,229.95613641191247,785.5160807361465,1776.0,True,0.4693667926917616,405178.5833333333,405178.5833333333,4862143.0,243107.15000000002,3890040.2152799987,64834.00358799998,58384358.514820956,58384.35851482095,58.38435851482095,431758.2984,190964.57566693448,-1992027.6353828025,55903.980948111275,486214.30000000005,7780080.430559997,129668.00717599996,116768717.02964191,116768.7170296419,116.7687170296419,863516.5968,381929.15133386897,-3984055.270765605,111807.96189622255,972428.6000000001,15560160.861119995,259336.0143519999,233537434.05928382,233537.4340592838,233.5374340592838,1727033.1936,763858.3026677379,-7968110.54153121,223615.9237924451
206-2-000022,운중동공영주차장,8830e1c9a5fffff,판교동,분당구,0.2981632220459188,부적합,13.583333333333334,5.38385045553899,56.389850113410695,8.199482877794344,60.364291124866334,2.5229774573992088,True,-42.80651678007736,False,297.3502823685604,275.9668621313524,1397.57282365474,2261.0,True,0.5964221045437395,271805.3333333333,67951.33333333333,815416.0,40770.8,334299.4765139776,5571.657941899627,12123208.892392103,12123.208892392102,12.123208892392102,92182.77880000001,56980.16207866268,-1745255.934337178,11251.389742584945,81541.6,668598.9530279553,11143.315883799254,24246417.784784205,24246.417784784204,24.246417784784203,184365.55760000003,113960.32415732536,-3490511.868674356,22502.77948516989,163083.2,1337197.9060559105,22286.63176759851,48492835.56956841,48492.83556956841,48.492835569568406,368731.11520000006,227920.64831465072,-6981023.737348712,45005.55897033978
206-2-000004,맛고을,8830e1c9b3fffff,야탑1동,분당구,0.7196853984687459,부적합,13.6,4.994353314960875,23.33647454273752,8.605646685039124,63.2768138605818,2.723075269677139,True,-9.736474542737517,False,207.7748159919856,198.06924510723616,982.9018905421711,1581.0,True,0.5951287036268079,1057018.5833333333,528509.2916666666,6342111.5,317105.575,2728898.5403061756,45481.64233843626,65886552.495657794,65886.5524956578,65.8865524956578,501343.91407500004,311683.6691689622,-3087490.3583476422,62808.86185954606,634211.15,5457797.080612351,90963.28467687251,131773104.99131559,131773.1049913156,131.7731049913156,1002687.8281500001,623367.3383379244,-6174980.7166952845,125617.72371909212,1268422.3,10915594.161224702,181926.56935374503,263546209.98263118,263546.2099826312,263.5462099826312,2005375.6563000001,1246734.676675849,-12349961.433390569,251235.44743818423
206-2-000004,맛고을,8830e1c9b7fffff,삼평동,분당구,0.458371381575248,부적합,8.51024399237513,5.094332952083387,34.23562045485705,3.415911040291744,40.13881439065996,1.6705315636848523,True,-25.72537646248192,False,242.32121079404345,226.5912748257358,1390.4110637497731,1879.268330156304,True,0.5034435949190378,960093.6666666666,960093.6666666666,11521124.0,576056.2000000001,1967756.7334085093,32795.94555680849,139590635.86941567,139590.63586941568,139.59063586941568,1082564.1730501861,800954.9138216522,-14819262.608546779,130529.30872926905,1152112.4000000001,3935513.4668170186,65591.89111361698,279181271.73883134,279181.27173883136,279.18127173883136,2165128.3461003723,1601909.8276433044,-29638525.217093557,261058.6174585381,2304224.8000000003,7871026.933634037,131183.78222723395,558362543.4776627,558362.5434776627,558.3625434776627,4330256.6922007445,3203819.6552866087,-59277050.434187114,522117.2349170762
