tm,stn,wd,ws,ta,rn,source_station,chunk_start,chunk_end,vis,dt
202503081600,119,29.0,4.0,8.7,0.0,수원(119),202503040000,202504032359,,2025-03-08 16:00:00
202503081700,119,27.0,3.5,8.0,0.0,수원(119),202503040000,202504032359,,2025-03-08 17:00:00
202503081800,119,29.0,2.5,6.9,0.0,수원(119),202503040000,202504032359,,2025-03-08 18:00:00
202503081900,119,27.0,1.9,5.6,0.0,수원(119),202503040000,202504032359,,2025-03-08 19:00:00
202503082000,119,27.0,1.7,4.8,0.0,수원(119),202503040000,202504032359,,2025-03-08 20:00:00
202503082100,119,29.0,1.3,3.8,0.0,수원(119),202503040000,202504032359,,2025-03-08 21:00:00
202503082200,119,25.0,1.5,2.8,0.0,수원(119),202503040000,202504032359,,2025-03-08 22:00:00
202503082300,119,23.0,1.3,2.0,0.0,수원(119),202503040000,202504032359,,2025-03-08 23:00:00
202503090000,119,0.0,0.4,1.9,0.0,수원(119),202503040000,202504032359,10.0,2025-03-09 00:00:00
202503090100,119,0.0,0.4,1.2,0.0,수원(119),202503040000,202504032359,,2025-03-09 01:00:00
202503090200,119,25.0,0.8,0.6,0.0,수원(119),202503040000,202504032359,,2025-03-09 02:00:00
202503090300,119,32.0,0.5,0.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-09 03:00:00
202503090400,119,29.0,0.7,0.7,0.0,수원(119),202503040000,202504032359,47.0,2025-03-09 04:00:00
202503090500,119,0.0,0.1,1.0,0.0,수원(119),202503040000,202504032359,45.0,2025-03-09 05:00:00
202503090600,119,9.0,1.5,0.9,0.0,수원(119),202503040000,202504032359,45.0,2025-03-09 06:00:00
202503090700,119,9.0,0.7,0.3,0.0,수원(119),202503040000,202504032359,45.0,2025-03-09 07:00:00
202503090800,119,0.0,0.4,0.8,0.0,수원(119),202503040000,202504032359,43.0,2025-03-09 08:00:00
202503090900,119,11.0,1.0,1.9,0.0,수원(119),202503040000,202504032359,43.0,2025-03-09 09:00:00
202503091000,119,20.0,1.3,4.1,0.0,수원(119),202503040000,202504032359,28.0,2025-03-09 10:00:00
202503091100,119,20.0,1.4,7.2,0.0,수원(119),202503040000,202504032359,,2025-03-09 11:00:00
202503091200,119,16.0,1.0,9.4,0.0,수원(119),202503040000,202504032359,,2025-03-09 12:00:00
202503091300,119,25.0,1.5,10.8,0.0,수원(119),202503040000,202504032359,,2025-03-09 13:00:00
202503091400,119,29.0,2.4,11.7,0.0,수원(119),202503040000,202504032359,,2025-03-09 14:00:00
202503091500,119,27.0,2.6,12.4,0.0,수원(119),202503040000,202504032359,,2025-03-09 15:00:00
202503091600,119,27.0,2.7,12.3,0.0,수원(119),202503040000,202504032359,,2025-03-09 16:00:00
202503091700,119,27.0,2.6,11.2,0.0,수원(119),202503040000,202504032359,,2025-03-09 17:00:00
202503091800,119,25.0,2.2,9.7,0.0,수원(119),202503040000,202504032359,,2025-03-09 18:00:00
202503091900,119,25.0,1.9,6.6,0.0,수원(119),202503040000,202504032359,,2025-03-09 19:00:00
202503092000,119,32.0,1.1,5.4,0.0,수원(119),202503040000,202504032359,,2025-03-09 20:00:00
202503092100,119,25.0,0.9,4.5,0.0,수원(119),202503040000,202504032359,5.0,2025-03-09 21:00:00
202503092200,119,27.0,0.6,3.3,0.0,수원(119),202503040000,202504032359,,2025-03-09 22:00:00
202503092300,119,29.0,1.1,2.7,0.0,수원(119),202503040000,202504032359,,2025-03-09 23:00:00
202503100000,119,0.0,0.0,2.0,0.0,수원(119),202503040000,202504032359,10.0,2025-03-10 00:00:00
202503100100,119,25.0,0.8,1.2,0.0,수원(119),202503040000,202504032359,,2025-03-10 01:00:00
202503100200,119,29.0,1.3,0.6,0.0,수원(119),202503040000,202504032359,,2025-03-10 02:00:00
202503100300,119,27.0,0.8,0.0,0.0,수원(119),202503040000,202504032359,10.0,2025-03-10 03:00:00
202503100400,119,11.0,0.7,0.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-10 04:00:00
202503100500,119,14.0,0.8,0.2,0.0,수원(119),202503040000,202504032359,10.0,2025-03-10 05:00:00
202503100600,119,9.0,1.3,0.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-10 06:00:00
202503100700,119,7.0,0.6,0.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-10 07:00:00
202503100800,119,32.0,0.8,1.1,0.0,수원(119),202503040000,202504032359,10.0,2025-03-10 08:00:00
202503100900,119,32.0,0.5,4.5,0.0,수원(119),202503040000,202504032359,10.0,2025-03-10 09:00:00
202503101000,119,14.0,2.2,8.3,0.0,수원(119),202503040000,202504032359,5.0,2025-03-10 10:00:00
202503101100,119,16.0,2.2,10.3,0.0,수원(119),202503040000,202504032359,5.0,2025-03-10 11:00:00
202503101200,119,20.0,1.8,12.4,0.0,수원(119),202503040000,202504032359,,2025-03-10 12:00:00
202503101300,119,18.0,3.7,13.1,0.0,수원(119),202503040000,202504032359,,2025-03-10 13:00:00
202503101400,119,25.0,3.1,13.8,0.0,수원(119),202503040000,202504032359,,2025-03-10 14:00:00
202503101500,119,25.0,5.1,13.9,0.0,수원(119),202503040000,202504032359,,2025-03-10 15:00:00
202503101600,119,29.0,4.3,12.7,0.0,수원(119),202503040000,202504032359,,2025-03-10 16:00:00
202503101700,119,29.0,3.5,12.0,0.0,수원(119),202503040000,202504032359,,2025-03-10 17:00:00
202503101800,119,27.0,2.6,10.5,0.0,수원(119),202503040000,202504032359,,2025-03-10 18:00:00
202503101900,119,27.0,2.3,8.6,0.0,수원(119),202503040000,202504032359,,2025-03-10 19:00:00
202503102000,119,29.0,1.1,7.2,0.0,수원(119),202503040000,202504032359,,2025-03-10 20:00:00
202503102100,119,0.0,0.1,5.5,0.0,수원(119),202503040000,202504032359,,2025-03-10 21:00:00
202503102200,119,29.0,0.5,4.6,0.0,수원(119),202503040000,202504032359,,2025-03-10 22:00:00
202503102300,119,27.0,0.5,3.7,0.0,수원(119),202503040000,202504032359,,2025-03-10 23:00:00
202503110000,119,0.0,0.4,2.6,0.0,수원(119),202503040000,202504032359,10.0,2025-03-11 00:00:00
202503110100,119,29.0,1.3,1.8,0.0,수원(119),202503040000,202504032359,,2025-03-11 01:00:00
202503110200,119,0.0,0.4,1.3,0.0,수원(119),202503040000,202504032359,,2025-03-11 02:00:00
202503110300,119,0.0,0.3,0.7,0.0,수원(119),202503040000,202504032359,10.0,2025-03-11 03:00:00
202503110400,119,34.0,0.8,0.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-11 04:00:00
202503110500,119,32.0,1.6,0.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-11 05:00:00
202503110600,119,32.0,0.9,0.5,0.0,수원(119),202503040000,202504032359,10.0,2025-03-11 06:00:00
202503110700,119,29.0,0.9,0.8,0.0,수원(119),202503040000,202504032359,10.0,2025-03-11 07:00:00
202503110800,119,0.0,0.1,2.2,0.0,수원(119),202503040000,202504032359,10.0,2025-03-11 08:00:00
202503110900,119,18.0,1.1,6.2,0.0,수원(119),202503040000,202504032359,10.0,2025-03-11 09:00:00
202503111000,119,16.0,1.9,8.6,0.0,수원(119),202503040000,202504032359,5.0,2025-03-11 10:00:00
202503111100,119,25.0,1.6,10.9,0.0,수원(119),202503040000,202504032359,5.0,2025-03-11 11:00:00
202503111200,119,9.0,1.8,12.4,0.0,수원(119),202503040000,202504032359,,2025-03-11 12:00:00
202503111300,119,9.0,2.3,13.8,0.0,수원(119),202503040000,202504032359,,2025-03-11 13:00:00
202503111400,119,20.0,2.3,14.5,0.0,수원(119),202503040000,202504032359,,2025-03-11 14:00:00
202503111500,119,23.0,2.3,15.6,0.0,수원(119),202503040000,202504032359,,2025-03-11 15:00:00
202503111600,119,27.0,3.4,14.7,0.0,수원(119),202503040000,202504032359,,2025-03-11 16:00:00
202503111700,119,27.0,3.2,13.2,0.0,수원(119),202503040000,202504032359,,2025-03-11 17:00:00
202503111800,119,29.0,2.9,11.8,0.0,수원(119),202503040000,202504032359,,2025-03-11 18:00:00
202503111900,119,27.0,2.3,10.2,0.0,수원(119),202503040000,202504032359,,2025-03-11 19:00:00
202503112000,119,29.0,0.9,8.3,0.0,수원(119),202503040000,202504032359,,2025-03-11 20:00:00
202503112100,119,23.0,1.6,7.0,0.0,수원(119),202503040000,202504032359,,2025-03-11 21:00:00
202503112200,119,25.0,0.9,7.0,0.0,수원(119),202503040000,202504032359,,2025-03-11 22:00:00
202503112300,119,23.0,0.7,6.2,0.0,수원(119),202503040000,202504032359,,2025-03-11 23:00:00
202503120000,119,14.0,1.4,5.5,0.0,수원(119),202503040000,202504032359,,2025-03-12 00:00:00
202503120100,119,11.0,1.6,5.1,0.0,수원(119),202503040000,202504032359,,2025-03-12 01:00:00
202503120200,119,29.0,1.3,4.6,0.0,수원(119),202503040000,202504032359,,2025-03-12 02:00:00
202503120300,119,29.0,1.6,4.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-12 03:00:00
202503120400,119,32.0,1.2,4.1,0.0,수원(119),202503040000,202504032359,10.0,2025-03-12 04:00:00
202503120500,119,0.0,0.4,4.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-12 05:00:00
202503120600,119,0.0,0.2,4.0,0.0,수원(119),202503040000,202504032359,10.0,2025-03-12 06:00:00
202503120700,119,16.0,1.6,5.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-12 07:00:00
202503120800,119,16.0,1.7,5.6,0.0,수원(119),202503040000,202504032359,10.0,2025-03-12 08:00:00
202503120900,119,11.0,1.6,6.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-12 09:00:00
202503121000,119,11.0,1.0,7.7,0.0,수원(119),202503040000,202504032359,5.0,2025-03-12 10:00:00
202503121100,119,23.0,1.3,9.1,0.0,수원(119),202503040000,202504032359,,2025-03-12 11:00:00
202503121200,119,29.0,0.5,10.3,0.0,수원(119),202503040000,202504032359,,2025-03-12 12:00:00
202503121300,119,25.0,3.2,12.4,0.0,수원(119),202503040000,202504032359,,2025-03-12 13:00:00
202503121400,119,27.0,3.1,12.2,0.0,수원(119),202503040000,202504032359,,2025-03-12 14:00:00
202503121500,119,27.0,2.5,11.5,0.0,수원(119),202503040000,202504032359,,2025-03-12 15:00:00
202503121600,119,25.0,3.3,9.5,0.0,수원(119),202503040000,202504032359,,2025-03-12 16:00:00
202503121700,119,27.0,3.0,9.0,0.0,수원(119),202503040000,202504032359,50.0,2025-03-12 17:00:00
202503121800,119,27.0,4.3,8.0,0.1,수원(119),202503040000,202504032359,51.0,2025-03-12 18:00:00
202503121900,119,25.0,3.0,7.3,0.0,수원(119),202503040000,202504032359,20.0,2025-03-12 19:00:00
202503122000,119,29.0,2.2,7.0,0.0,수원(119),202503040000,202504032359,,2025-03-12 20:00:00
202503122100,119,29.0,1.9,6.7,0.1,수원(119),202503040000,202504032359,10.0,2025-03-12 21:00:00
202503122200,119,32.0,2.0,6.7,0.0,수원(119),202503040000,202504032359,,2025-03-12 22:00:00
202503122300,119,25.0,2.0,6.6,0.0,수원(119),202503040000,202504032359,,2025-03-12 23:00:00
202503130000,119,25.0,1.9,6.2,0.0,수원(119),202503040000,202504032359,10.0,2025-03-13 00:00:00
202503130100,119,27.0,1.6,5.2,0.0,수원(119),202503040000,202504032359,,2025-03-13 01:00:00
202503130200,119,25.0,1.1,4.8,0.0,수원(119),202503040000,202504032359,,2025-03-13 02:00:00
202503130300,119,25.0,1.9,4.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-13 03:00:00
202503130400,119,20.0,0.9,3.8,0.0,수원(119),202503040000,202504032359,10.0,2025-03-13 04:00:00
202503130500,119,29.0,0.6,3.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-13 05:00:00
202503130600,119,23.0,1.3,3.2,0.0,수원(119),202503040000,202504032359,10.0,2025-03-13 06:00:00
202503130700,119,16.0,1.5,3.1,0.0,수원(119),202503040000,202504032359,47.0,2025-03-13 07:00:00
202503130800,119,18.0,1.6,2.8,0.0,수원(119),202503040000,202504032359,28.0,2025-03-13 08:00:00
202503130900,119,0.0,0.2,4.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-13 09:00:00
202503131000,119,25.0,1.3,6.5,0.0,수원(119),202503040000,202504032359,10.0,2025-03-13 10:00:00
202503131100,119,23.0,2.2,9.3,0.0,수원(119),202503040000,202504032359,,2025-03-13 11:00:00
202503131200,119,27.0,2.9,11.7,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 12:00:00
202503131300,119,27.0,3.0,12.6,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 13:00:00
202503131400,119,32.0,4.1,13.8,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 14:00:00
202503131500,119,29.0,4.4,14.6,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 15:00:00
202503131600,119,32.0,3.0,14.4,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 16:00:00
202503131700,119,29.0,2.5,14.0,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 17:00:00
202503131800,119,29.0,3.5,12.3,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 18:00:00
202503131900,119,29.0,3.6,10.3,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 19:00:00
202503132000,119,23.0,1.9,8.3,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 20:00:00
202503132100,119,27.0,1.4,7.7,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 21:00:00
202503132200,119,29.0,2.1,7.3,0.0,수원(119),202503040000,202504032359,6.0,2025-03-13 22:00:00
202503132300,119,29.0,0.8,6.8,0.0,수원(119),202503040000,202504032359,,2025-03-13 23:00:00
202503140000,119,25.0,0.9,6.0,0.0,수원(119),202503040000,202504032359,,2025-03-14 00:00:00
202503140100,119,0.0,0.4,5.5,0.0,수원(119),202503040000,202504032359,,2025-03-14 01:00:00
202503140200,119,11.0,0.5,5.4,0.0,수원(119),202503040000,202504032359,,2025-03-14 02:00:00
202503140300,119,0.0,0.3,4.4,0.0,수원(119),202503040000,202504032359,,2025-03-14 03:00:00
202503140400,119,0.0,0.2,3.7,0.0,수원(119),202503040000,202504032359,,2025-03-14 04:00:00
202503140500,119,14.0,1.1,3.4,0.0,수원(119),202503040000,202504032359,,2025-03-14 05:00:00
202503140600,119,0.0,0.2,2.5,0.0,수원(119),202503040000,202504032359,,2025-03-14 06:00:00
202503140700,119,0.0,0.1,2.2,0.0,수원(119),202503040000,202504032359,,2025-03-14 07:00:00
202503140800,119,23.0,1.1,3.8,0.0,수원(119),202503040000,202504032359,,2025-03-14 08:00:00
202503140900,119,25.0,1.0,8.4,0.0,수원(119),202503040000,202504032359,,2025-03-14 09:00:00
202503141000,119,18.0,1.0,12.5,0.0,수원(119),202503040000,202504032359,,2025-03-14 10:00:00
202503141100,119,7.0,2.6,14.9,0.0,수원(119),202503040000,202504032359,,2025-03-14 11:00:00
202503141200,119,7.0,2.8,15.8,0.0,수원(119),202503040000,202504032359,,2025-03-14 12:00:00
202503141300,119,5.0,2.3,16.9,0.0,수원(119),202503040000,202504032359,,2025-03-14 13:00:00
202503141400,119,9.0,1.8,17.6,0.0,수원(119),202503040000,202504032359,,2025-03-14 14:00:00
202503141500,119,16.0,1.7,18.8,0.0,수원(119),202503040000,202504032359,,2025-03-14 15:00:00
202503141600,119,23.0,1.5,19.0,0.0,수원(119),202503040000,202504032359,,2025-03-14 16:00:00
202503141700,119,29.0,2.5,18.4,0.0,수원(119),202503040000,202504032359,,2025-03-14 17:00:00
202503141800,119,27.0,1.2,16.4,0.0,수원(119),202503040000,202504032359,,2025-03-14 18:00:00
202503141900,119,25.0,1.0,13.8,0.0,수원(119),202503040000,202504032359,,2025-03-14 19:00:00
202503142000,119,32.0,1.5,13.2,0.0,수원(119),202503040000,202504032359,,2025-03-14 20:00:00
202503142100,119,32.0,1.7,12.3,0.0,수원(119),202503040000,202504032359,,2025-03-14 21:00:00
202503142200,119,29.0,2.0,11.9,0.0,수원(119),202503040000,202504032359,,2025-03-14 22:00:00
202503142300,119,0.0,0.3,11.3,0.0,수원(119),202503040000,202504032359,,2025-03-14 23:00:00
202503150000,119,7.0,1.6,11.8,0.0,수원(119),202503040000,202504032359,,2025-03-15 00:00:00
202503150100,119,11.0,3.5,12.2,0.0,수원(119),202503040000,202504032359,,2025-03-15 01:00:00
202503150200,119,14.0,2.7,11.5,0.0,수원(119),202503040000,202504032359,,2025-03-15 02:00:00
202503150300,119,14.0,2.8,10.4,0.0,수원(119),202503040000,202504032359,,2025-03-15 03:00:00
202503150400,119,9.0,2.7,10.1,0.0,수원(119),202503040000,202504032359,,2025-03-15 04:00:00
202503150500,119,9.0,3.1,9.6,0.0,수원(119),202503040000,202504032359,,2025-03-15 05:00:00
202503150600,119,11.0,4.1,9.3,0.0,수원(119),202503040000,202504032359,,2025-03-15 06:00:00
202503150700,119,11.0,3.6,9.4,0.0,수원(119),202503040000,202504032359,,2025-03-15 07:00:00
202503150800,119,11.0,4.2,9.6,0.0,수원(119),202503040000,202504032359,,2025-03-15 08:00:00
202503150900,119,9.0,4.8,9.9,0.0,수원(119),202503040000,202504032359,,2025-03-15 09:00:00
202503151000,119,9.0,6.8,11.6,0.0,수원(119),202503040000,202504032359,,2025-03-15 10:00:00
202503151100,119,11.0,4.5,13.2,0.0,수원(119),202503040000,202504032359,,2025-03-15 11:00:00
202503151200,119,14.0,3.1,14.0,0.0,수원(119),202503040000,202504032359,,2025-03-15 12:00:00
202503151300,119,16.0,3.5,14.1,0.0,수원(119),202503040000,202504032359,,2025-03-15 13:00:00
202503151400,119,16.0,3.5,14.8,0.0,수원(119),202503040000,202504032359,,2025-03-15 14:00:00
202503151500,119,29.0,2.2,15.3,0.0,수원(119),202503040000,202504032359,,2025-03-15 15:00:00
202503151600,119,23.0,2.6,15.1,0.0,수원(119),202503040000,202504032359,,2025-03-15 16:00:00
202503151700,119,20.0,3.8,14.8,0.0,수원(119),202503040000,202504032359,,2025-03-15 17:00:00
202503151800,119,18.0,2.8,13.4,0.0,수원(119),202503040000,202504032359,,2025-03-15 18:00:00
202503151900,119,23.0,2.5,10.7,0.0,수원(119),202503040000,202504032359,,2025-03-15 19:00:00
202503152000,119,20.0,2.1,10.6,0.0,수원(119),202503040000,202504032359,,2025-03-15 20:00:00
202503152100,119,23.0,1.6,9.7,0.0,수원(119),202503040000,202504032359,,2025-03-15 21:00:00
202503152200,119,18.0,2.8,9.9,0.0,수원(119),202503040000,202504032359,,2025-03-15 22:00:00
202503152300,119,18.0,3.2,9.4,0.0,수원(119),202503040000,202504032359,,2025-03-15 23:00:00
202503160000,119,20.0,3.9,8.9,0.0,수원(119),202503040000,202504032359,,2025-03-16 00:00:00
202503160100,119,18.0,2.1,8.6,0.0,수원(119),202503040000,202504032359,,2025-03-16 01:00:00
202503160200,119,18.0,2.7,8.3,0.0,수원(119),202503040000,202504032359,21.0,2025-03-16 02:00:00
202503160300,119,16.0,2.7,8.0,0.0,수원(119),202503040000,202504032359,,2025-03-16 03:00:00
202503160400,119,20.0,2.7,7.9,0.0,수원(119),202503040000,202504032359,,2025-03-16 04:00:00
202503160500,119,25.0,1.3,6.5,0.0,수원(119),202503040000,202504032359,60.0,2025-03-16 05:00:00
202503160600,119,16.0,2.0,6.4,0.0,수원(119),202503040000,202504032359,21.0,2025-03-16 06:00:00
202503160700,119,25.0,2.3,5.5,0.0,수원(119),202503040000,202504032359,21.0,2025-03-16 07:00:00
202503160800,119,25.0,2.6,5.6,0.0,수원(119),202503040000,202504032359,,2025-03-16 08:00:00
202503160900,119,25.0,3.1,5.5,0.0,수원(119),202503040000,202504032359,60.0,2025-03-16 09:00:00
202503161000,119,29.0,3.2,5.2,0.0,수원(119),202503040000,202504032359,60.0,2025-03-16 10:00:00
202503161100,119,29.0,5.3,4.8,0.0,수원(119),202503040000,202504032359,21.0,2025-03-16 11:00:00
202503161200,119,27.0,4.8,5.4,0.0,수원(119),202503040000,202504032359,,2025-03-16 12:00:00
202503161300,119,29.0,5.1,5.5,0.0,수원(119),202503040000,202504032359,,2025-03-16 13:00:00
202503161400,119,27.0,5.8,5.9,0.0,수원(119),202503040000,202504032359,,2025-03-16 14:00:00
202503161500,119,27.0,5.9,6.1,0.0,수원(119),202503040000,202504032359,,2025-03-16 15:00:00
202503161600,119,27.0,5.8,5.3,0.0,수원(119),202503040000,202504032359,,2025-03-16 16:00:00
202503161700,119,27.0,7.0,4.2,0.0,수원(119),202503040000,202504032359,,2025-03-16 17:00:00
202503161800,119,27.0,6.0,2.9,0.0,수원(119),202503040000,202504032359,,2025-03-16 18:00:00
202503161900,119,27.0,5.4,2.3,0.0,수원(119),202503040000,202504032359,,2025-03-16 19:00:00
202503162000,119,29.0,4.3,2.1,0.0,수원(119),202503040000,202504032359,,2025-03-16 20:00:00
202503162100,119,32.0,5.0,1.9,0.0,수원(119),202503040000,202504032359,,2025-03-16 21:00:00
202503162200,119,29.0,3.8,1.7,0.0,수원(119),202503040000,202504032359,,2025-03-16 22:00:00
202503162300,119,29.0,3.1,1.4,0.0,수원(119),202503040000,202504032359,,2025-03-16 23:00:00
202503170000,119,29.0,3.8,1.3,0.0,수원(119),202503040000,202504032359,,2025-03-17 00:00:00
202503170100,119,29.0,4.4,1.3,0.0,수원(119),202503040000,202504032359,,2025-03-17 01:00:00
202503170200,119,32.0,3.6,0.8,0.0,수원(119),202503040000,202504032359,,2025-03-17 02:00:00
202503170300,119,32.0,3.6,0.6,0.0,수원(119),202503040000,202504032359,,2025-03-17 03:00:00
202503170400,119,32.0,2.6,0.2,0.0,수원(119),202503040000,202504032359,,2025-03-17 04:00:00
202503170500,119,32.0,2.4,-0.5,0.0,수원(119),202503040000,202504032359,,2025-03-17 05:00:00
202503170600,119,29.0,2.7,-0.9,0.0,수원(119),202503040000,202504032359,,2025-03-17 06:00:00
202503170700,119,32.0,1.9,-1.0,0.0,수원(119),202503040000,202504032359,,2025-03-17 07:00:00
202503170800,119,32.0,2.7,0.5,0.0,수원(119),202503040000,202504032359,,2025-03-17 08:00:00
202503170900,119,32.0,3.6,1.7,0.0,수원(119),202503040000,202504032359,,2025-03-17 09:00:00
202503171000,119,32.0,3.8,2.8,0.0,수원(119),202503040000,202504032359,,2025-03-17 10:00:00
202503171100,119,32.0,3.5,3.6,0.0,수원(119),202503040000,202504032359,,2025-03-17 11:00:00
202503171200,119,25.0,4.0,4.7,0.0,수원(119),202503040000,202504032359,,2025-03-17 12:00:00
202503171300,119,29.0,3.5,4.6,0.0,수원(119),202503040000,202504032359,,2025-03-17 13:00:00
202503171400,119,29.0,3.7,5.6,0.0,수원(119),202503040000,202504032359,,2025-03-17 14:00:00
202503171500,119,27.0,3.1,6.1,0.0,수원(119),202503040000,202504032359,,2025-03-17 15:00:00
202503171600,119,23.0,3.9,5.1,0.0,수원(119),202503040000,202504032359,,2025-03-17 16:00:00
202503171700,119,27.0,2.8,5.3,0.0,수원(119),202503040000,202504032359,,2025-03-17 17:00:00
202503171800,119,27.0,2.1,4.1,0.0,수원(119),202503040000,202504032359,,2025-03-17 18:00:00
202503171900,119,29.0,2.5,3.2,0.0,수원(119),202503040000,202504032359,,2025-03-17 19:00:00
202503172000,119,25.0,0.5,2.7,0.0,수원(119),202503040000,202504032359,,2025-03-17 20:00:00
202503172100,119,14.0,2.2,3.1,0.0,수원(119),202503040000,202504032359,,2025-03-17 21:00:00
202503172200,119,16.0,3.8,3.3,0.0,수원(119),202503040000,202504032359,,2025-03-17 22:00:00
202503172300,119,14.0,3.3,3.5,0.0,수원(119),202503040000,202504032359,,2025-03-17 23:00:00
202503180000,119,16.0,4.1,1.1,0.0,수원(119),202503040000,202504032359,70.0,2025-03-18 00:00:00
202503180100,119,14.0,2.3,0.2,0.0,수원(119),202503040000,202504032359,3.0,2025-03-18 01:00:00
202503180200,119,14.0,2.1,0.2,0.0,수원(119),202503040000,202504032359,3.2,2025-03-18 02:00:00
202503180300,119,16.0,2.7,0.3,2.9,수원(119),202503040000,202504032359,3.2,2025-03-18 03:00:00
202503180400,119,20.0,2.2,0.5,0.0,수원(119),202503040000,202504032359,3.5,2025-03-18 04:00:00
202503180500,119,14.0,2.4,0.8,0.0,수원(119),202503040000,202504032359,3.5,2025-03-18 05:00:00
202503180600,119,16.0,2.6,0.4,0.9,수원(119),202503040000,202504032359,3.3,2025-03-18 06:00:00
202503180700,119,11.0,1.5,0.2,0.0,수원(119),202503040000,202504032359,3.1,2025-03-18 07:00:00
202503180800,119,2.0,0.8,0.6,0.0,수원(119),202503040000,202504032359,2.9,2025-03-18 08:00:00
202503180900,119,5.0,2.5,1.4,0.2,수원(119),202503040000,202504032359,2.6,2025-03-18 09:00:00
202503181000,119,34.0,2.1,2.3,0.0,수원(119),202503040000,202504032359,1.5,2025-03-18 10:00:00
202503181100,119,29.0,2.8,2.3,0.0,수원(119),202503040000,202504032359,0.6,2025-03-18 11:00:00
202503181200,119,32.0,3.7,2.1,0.0,수원(119),202503040000,202504032359,0.0,2025-03-18 12:00:00
202503181300,119,32.0,4.9,1.9,0.0,수원(119),202503040000,202504032359,71.0,2025-03-18 13:00:00
202503181400,119,32.0,4.0,3.5,0.0,수원(119),202503040000,202504032359,22.0,2025-03-18 14:00:00
202503181500,119,32.0,4.7,4.3,0.0,수원(119),202503040000,202504032359,70.0,2025-03-18 15:00:00
202503181600,119,29.0,3.8,4.7,0.0,수원(119),202503040000,202504032359,22.0,2025-03-18 16:00:00
202503181700,119,29.0,5.0,4.3,0.0,수원(119),202503040000,202504032359,,2025-03-18 17:00:00
202503181800,119,32.0,4.5,4.5,0.0,수원(119),202503040000,202504032359,70.0,2025-03-18 18:00:00
202503181900,119,32.0,3.7,3.7,0.0,수원(119),202503040000,202504032359,22.0,2025-03-18 19:00:00
202503182000,119,32.0,2.8,2.4,0.0,수원(119),202503040000,202504032359,,2025-03-18 20:00:00
202503182100,119,29.0,3.1,1.9,0.0,수원(119),202503040000,202504032359,,2025-03-18 21:00:00
202503182200,119,32.0,3.1,1.4,0.0,수원(119),202503040000,202504032359,,2025-03-18 22:00:00
202503182300,119,32.0,2.8,1.1,0.0,수원(119),202503040000,202504032359,,2025-03-18 23:00:00
202503190000,119,29.0,2.2,1.2,0.0,수원(119),202503040000,202504032359,,2025-03-19 00:00:00
202503190100,119,32.0,0.9,0.0,0.0,수원(119),202503040000,202504032359,,2025-03-19 01:00:00
202503190200,119,25.0,0.7,-1.2,0.0,수원(119),202503040000,202504032359,,2025-03-19 02:00:00
202503190300,119,0.0,0.4,-2.3,0.0,수원(119),202503040000,202504032359,,2025-03-19 03:00:00
202503190400,119,27.0,0.5,-2.7,0.0,수원(119),202503040000,202504032359,,2025-03-19 04:00:00
202503190500,119,27.0,0.7,-3.3,0.0,수원(119),202503040000,202504032359,,2025-03-19 05:00:00
202503190600,119,0.0,0.3,-3.3,0.0,수원(119),202503040000,202504032359,,2025-03-19 06:00:00
202503190700,119,0.0,0.0,-3.4,0.0,수원(119),202503040000,202504032359,,2025-03-19 07:00:00
202503190800,119,0.0,0.1,-0.3,0.0,수원(119),202503040000,202504032359,,2025-03-19 08:00:00
202503190900,119,32.0,1.6,1.8,0.0,수원(119),202503040000,202504032359,,2025-03-19 09:00:00
202503191000,119,27.0,3.3,3.5,0.0,수원(119),202503040000,202504032359,,2025-03-19 10:00:00
202503191100,119,27.0,3.6,5.1,0.0,수원(119),202503040000,202504032359,,2025-03-19 11:00:00
202503191200,119,25.0,4.1,5.2,0.0,수원(119),202503040000,202504032359,,2025-03-19 12:00:00
202503191300,119,25.0,4.1,5.2,0.0,수원(119),202503040000,202504032359,,2025-03-19 13:00:00
202503191400,119,29.0,3.7,5.7,0.0,수원(119),202503040000,202504032359,,2025-03-19 14:00:00
