scenario_id,lot_id,lot_name,hub_lat,hub_lon,target_h3_index,target_ADM_NM,target_GU_NM,target_lat,target_lon,scenario_h3_score,drone_time_min,time_saving_min,co2_saving_g,airspace_approval_required,drone_direct_feasible_strict,route_constraint_score,hub_rank
S037,206-2-000004,맛고을,37.41166,127.13178,8930e152677ffff,도촌동,중원구,37.41666,127.13682,0.2789,0.71138,24.29,1093.0,True,False,0.59883,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e152663ffff,야탑3동,분당구,37.41383,127.13658,0.2629,0.48823,24.51,1103.0,True,False,0.59542,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e152603ffff,도촌동,중원구,37.42014,127.13187,0.3117,0.94099,24.06,1082.7,True,False,0.62365,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e152667ffff,야탑3동,분당구,37.41491,127.1393,0.2983,0.75654,24.24,1090.8,True,False,0.62484,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15260fffff,도촌동,중원구,37.4184,127.13435,0.2886,0.78131,24.22,1089.9,True,False,0.60987,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15266fffff,야탑3동,분당구,37.41209,127.13906,0.3061,0.64543,24.35,1095.8,True,False,0.62964,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1535a3ffff,야탑3동,분당구,37.4071,127.13339,0.263,0.52579,24.47,1101.1,True,False,0.61298,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1c9b67ffff,야탑2동,분당구,37.40733,127.1203,0.2914,1.12368,23.88,1074.6,True,False,0.68117,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e153587ffff,야탑2동,분당구,37.40776,127.1282,0.292,0.53657,24.46,1100.7,True,False,0.65739,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15264bffff,야탑1동,분당구,37.41058,127.12844,0.5566,0.31899,24.68,1110.6,True,False,0.70466,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15266bffff,야탑3동,분당구,37.411,127.13634,0.2843,0.40999,24.59,1106.5,True,False,0.61419,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e153597ffff,야탑2동,분당구,37.4095,127.12573,0.3196,0.58701,24.41,1098.5,True,False,0.71204,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e153593ffff,야탑2동,분당구,37.40842,127.12302,0.3008,0.85531,24.14,1086.3,True,False,0.70022,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e153517ffff,야탑3동,분당구,37.40319,127.13044,0.2871,0.94728,24.05,1082.2,True,False,0.61975,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15229bffff,야탑3동,분당구,37.41317,127.14177,0.3079,0.89962,24.1,1084.5,True,False,0.64607,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1522dbffff,야탑3동,분당구,37.40644,127.13858,0.3184,0.83506,24.16,1087.2,True,False,0.69116,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15359bffff,야탑2동,분당구,37.40559,127.12278,0.2933,1.04336,23.96,1078.2,True,False,0.66243,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1522d3ffff,야탑3동,분당구,37.40926,127.13882,0.3106,0.67694,24.32,1094.4,True,False,0.65217,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e152293ffff,도촌동,중원구,37.416,127.14201,0.3128,1.02498,23.98,1079.1,True,False,0.63582,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e152657ffff,야탑1동,분당구,37.41623,127.12892,0.5213,0.56712,24.43,1099.3,True,False,0.66046,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1535a7ffff,야탑2동,분당구,37.40818,127.1361,0.3214,0.54336,24.46,1100.7,True,False,0.65736,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1535abffff,야탑3동,분당구,37.40427,127.13315,0.3132,0.82854,24.17,1087.7,True,False,0.62596,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1522d7ffff,야탑3동,분당구,37.41034,127.14153,0.316,0.87492,24.13,1085.8,True,False,0.67754,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e152673ffff,야탑3동,분당구,37.41557,127.13411,0.2609,0.48044,24.52,1103.4,True,False,0.60568,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15263bffff,도촌동,중원구,37.41948,127.13706,0.3384,0.9855,24.01,1080.5,True,False,0.64606,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15261bffff,도촌동,중원구,37.41906,127.12916,0.306,0.85303,24.15,1086.8,True,False,0.65728,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1526c3ffff,도촌동,중원구,37.41972,127.12397,0.3379,1.13008,23.87,1074.2,True,False,0.69716,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15358bffff,이매1동,분당구,37.40385,127.12525,0.2437,1.04171,23.96,1078.2,True,False,0.64957,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e153507ffff,이매1동,분당구,37.40145,127.13291,0.2971,1.13749,23.86,1073.7,True,False,0.65146,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e152647ffff,야탑1동,분당구,37.41449,127.13139,0.512,0.31592,24.68,1110.6,True,False,0.61551,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15260bffff,도촌동,중원구,37.41732,127.13163,0.2658,0.62764,24.37,1096.7,True,False,0.60599,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1522cbffff,야탑3동,분당구,37.40469,127.14105,0.3186,1.12699,23.87,1074.2,True,False,0.66816,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15358fffff,이매1동,분당구,37.40493,127.12796,0.2424,0.81941,24.18,1088.1,True,False,0.62838,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15262bffff,도촌동,중원구,37.41774,127.13954,0.3332,0.96206,24.04,1081.8,True,False,0.63255,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15267bffff,야탑1동,분당구,37.41275,127.13387,0.4859,0.22051,24.78,1115.1,True,False,0.60196,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1526cfffff,도촌동,중원구,37.41797,127.12645,0.2927,0.84501,24.15,1086.8,True,False,0.6691,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e15265bffff,야탑1동,분당구,37.41232,127.12597,0.5544,0.51995,24.48,1101.6,True,False,0.69661,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1522c7ffff,야탑3동,분당구,37.4086,127.14401,0.318,1.13362,23.87,1074.2,True,False,0.69683,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1c9b23ffff,야탑1동,분당구,37.41298,127.12078,0.6395,0.98476,24.02,1080.9,True,False,0.76997,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e153537ffff,야탑3동,분당구,37.40361,127.13834,0.3279,1.06481,23.94,1077.3,True,False,0.68687,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e153513ffff,이매1동,분당구,37.40211,127.12773,0.2519,1.11908,23.88,1074.6,True,False,0.64306,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1c9b37ffff,야탑1동,분당구,37.41581,127.12102,0.6228,1.05799,23.94,1077.3,True,False,0.72714,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1c9b27ffff,야탑1동,분당구,37.41407,127.12349,0.5801,0.78074,24.22,1089.9,True,False,0.70792,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e1535bbffff,야탑2동,분당구,37.40601,127.13068,0.2928,0.63393,24.37,1096.7,True,False,0.61628,5
S037,206-2-000004,맛고을,37.41166,127.13178,8930e152613ffff,도촌동,중원구,37.42188,127.1294,0.3388,1.15374,23.85,1073.2,True,False,0.69542,5
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269d7ffff,판교동,분당구,37.38761,127.08459,0.3204,0.69421,24.31,1094.0,True,False,0.73773,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dc7ffff,시흥동,수정구,37.39805,127.06975,0.2623,1.07425,23.93,1076.8,True,False,0.68933,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02698fffff,판교동,분당구,37.38977,127.09001,0.2845,1.07856,23.92,1076.4,True,False,0.74291,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d0fffff,운중동,분당구,37.39565,127.0774,0.3911,0.53175,24.47,1101.1,True,False,0.73388,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d73ffff,운중동,분당구,37.39283,127.07717,0.3705,0.22613,24.77,1114.7,True,False,0.74388,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d43ffff,운중동,분당구,37.39066,127.07175,0.3227,0.54489,24.46,1100.7,True,False,0.66759,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d47ffff,운중동,분당구,37.39174,127.07446,0.3245,0.31951,24.68,1110.6,True,False,0.70087,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d4fffff,운중동,분당구,37.38892,127.07422,0.3459,0.39109,24.61,1107.5,True,False,0.71674,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268b3ffff,운중동,분당구,37.3861,127.07399,0.332,0.63322,24.37,1096.7,True,False,0.68258,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d2bffff,운중동,분당구,37.39499,127.08259,0.4014,0.61719,24.38,1097.1,True,False,0.76178,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d33ffff,시흥동,수정구,37.39956,127.08035,0.2618,0.98752,24.01,1080.5,True,False,0.75133,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269cbffff,판교동,분당구,37.38196,127.08411,0.3456,1.13196,23.87,1074.2,True,False,0.7163,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d3bffff,운중동,분당구,37.39673,127.08011,0.4057,0.679,24.32,1094.4,True,False,0.74932,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269c3ffff,운중동,분당구,37.38478,127.08435,0.4029,0.8849,24.12,1085.4,True,False,0.72906,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d6fffff,운중동,분당구,37.38935,127.08211,0.3962,0.40974,24.59,1106.5,True,False,0.75007,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e1c9a5bffff,판교동,분당구,37.39716,127.08801,0.3455,1.13423,23.87,1074.2,True,False,0.75475,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d57ffff,운중동,분당구,37.39349,127.07199,0.3549,0.59823,24.4,1098.0,True,False,0.69295,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02699bffff,운중동,분당구,37.39043,127.08482,0.3614,0.61481,24.39,1097.5,True,False,0.75854,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d07ffff,운중동,분당구,37.39848,127.07764,0.4091,0.84354,24.16,1087.2,True,False,0.75027,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026993ffff,운중동,분당구,37.39325,127.08506,0.3798,0.68648,24.31,1094.0,True,False,0.74982,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269dbffff,운중동,분당구,37.3837,127.08164,0.4099,0.86231,24.14,1086.3,True,False,0.72499,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026987ffff,판교동,분당구,37.39259,127.09024,0.3289,1.10907,23.89,1075.0,True,False,0.75498,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268a7ffff,운중동,분당구,37.38544,127.07917,0.4096,0.61341,24.39,1097.5,True,False,0.72499,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d5bffff,운중동,분당구,37.38958,127.06904,0.3622,0.79722,24.2,1089.0,True,False,0.65979,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dcbffff,운중동,분당구,37.39414,127.06681,0.3942,1.04686,23.95,1077.8,True,False,0.67968,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d63ffff,운중동,분당구,37.39109,127.07964,0.3973,0.15588,24.84,1117.8,True,False,0.74388,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d13ffff,시흥동,수정구,37.39913,127.07246,0.2622,1.03504,23.96,1078.2,True,False,0.71992,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268a3ffff,운중동,분당구,37.38436,127.07646,0.3764,0.73435,24.27,1092.2,True,False,0.7087,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026883ffff,운중동,분당구,37.38393,127.06857,0.3902,1.12944,23.87,1074.2,True,False,0.66542,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d4bffff,운중동,분당구,37.38784,127.07151,0.3361,0.65809,24.34,1095.3,True,False,0.69476,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d03ffff,운중동,분당구,37.39739,127.07493,0.4096,0.76931,24.23,1090.3,True,False,0.71283,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d67ffff,운중동,분당구,37.39217,127.08235,0.3977,0.4193,24.58,1106.1,True,False,0.75592,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d17ffff,시흥동,수정구,37.40022,127.07517,0.2623,1.06418,23.94,1077.3,True,False,0.72455,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026983ffff,판교동,분당구,37.39151,127.08753,0.3208,0.85559,24.14,1086.3,True,False,0.75909,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268abffff,운중동,분당구,37.38153,127.07622,0.402,1.04704,23.95,1077.8,True,False,0.71331,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d1bffff,운중동,분당구,37.39631,127.07222,0.3912,0.78486,24.22,1089.9,True,False,0.68178,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269c7ffff,판교동,분당구,37.38586,127.08706,0.3119,0.98307,24.02,1080.9,True,False,0.71897,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d2fffff,판교동,분당구,37.39608,127.0853,0.3448,0.87276,24.13,1085.8,True,False,0.76189,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d53ffff,운중동,분당구,37.3924,127.06928,0.362,0.78181,24.22,1089.9,True,False,0.67319,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268b7ffff,운중동,분당구,37.38718,127.0767,0.3794,0.42356,24.58,1106.1,True,False,0.7223,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d77ffff,운중동,분당구,37.39391,127.07988,0.4029,0.37957,24.62,1107.9,True,False,0.75985,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026997ffff,판교동,분당구,37.39434,127.08777,0.3323,0.95428,24.05,1082.2,True,False,0.75286,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269d3ffff,운중동,분당구,37.38652,127.08188,0.4038,0.59762,24.4,1098.0,True,False,0.73797,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d6bffff,운중동,분당구,37.38826,127.0794,0.4,0.3189,24.68,1110.6,True,False,0.74063,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02698bffff,판교동,분당구,37.38869,127.0873,0.2844,0.86639,24.13,1085.8,True,False,0.72925,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02688fffff,운중동,분당구,37.38219,127.07104,0.378,1.13878,23.86,1073.7,True,False,0.66054,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268bbffff,운중동,분당구,37.38327,127.07375,0.364,0.91986,24.08,1083.6,True,False,0.67214,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dcfffff,운중동,분당구,37.39523,127.06951,0.3863,0.88546,24.11,1085.0,True,False,0.67682,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d27ffff,판교동,분당구,37.3989,127.08553,0.3459,1.11776,23.88,1074.6,True,False,0.75896,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d7bffff,운중동,분당구,37.39,127.07693,0.3756,0.12917,24.87,1119.2,True,False,0.74388,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dabffff,시흥동,수정구,37.4013,127.07788,0.2612,1.15653,23.84,1072.8,True,False,0.75096,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268afffff,운중동,분당구,37.38262,127.07893,0.4097,0.92087,24.08,1083.6,True,False,0.71616,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026913ffff,판교동,분당구,37.38695,127.08977,0.294,1.13743,23.86,1073.7,True,False,0.71435,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d0bffff,운중동,분당구,37.39457,127.0747,0.3494,0.49837,24.5,1102.5,True,False,0.67701,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d23ffff,시흥동,수정구,37.39782,127.08282,0.2619,0.88501,24.11,1085.0,True,False,0.75648,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026837ffff,운중동,분당구,37.38087,127.0814,0.4096,1.15203,23.85,1073.2,True,False,0.7356,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026c2fffff,운중동,분당구,37.3885,127.06633,0.4022,1.05738,23.94,1077.3,True,False,0.6672,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026c27ffff,운중동,분당구,37.39132,127.06657,0.3948,1.0042,24.0,1080.0,True,False,0.68608,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026897ffff,운중동,분당구,37.38675,127.06881,0.3723,0.92576,24.07,1083.2,True,False,0.68797,6
S037,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026887ffff,운중동,분당구,37.38501,127.07128,0.3451,0.87544,24.12,1085.4,True,False,0.65953,6
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153687ffff,정자1동,분당구,37.3804,127.10755,0.613,0.68435,24.32,1094.4,True,False,0.78013,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15342fffff,이매2동,분당구,37.39147,127.12159,0.1842,1.07979,23.92,1076.4,True,False,0.74754,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15340fffff,백현동,분당구,37.39104,127.11369,0.3736,0.63799,24.36,1096.2,True,False,0.72286,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153443ffff,백현동,분당구,37.38605,127.10803,0.4484,0.35721,24.64,1108.8,True,False,0.77229,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1534c3ffff,백현동,분당구,37.39236,127.10332,0.4783,1.08479,23.92,1076.4,True,False,0.77355,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530c3ffff,수내2동,분당구,37.38017,127.12063,0.1167,0.96385,24.04,1081.8,True,False,0.82978,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153413ffff,백현동,분당구,37.39453,127.10874,0.4716,1.04694,23.95,1077.8,True,False,0.76075,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15368fffff,정자1동,분당구,37.37758,127.10732,0.6197,0.96674,24.03,1081.4,True,False,0.81554,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15342bffff,백현동,분당구,37.39038,127.11887,0.4153,0.81859,24.18,1088.1,True,False,0.75678,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15347bffff,백현동,분당구,37.38539,127.11321,0.4589,0.10817,24.89,1120.0,True,False,0.76952,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153447ffff,백현동,분당구,37.38714,127.11074,0.4118,0.21711,24.78,1115.1,True,False,0.76952,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153403ffff,백현동,분당구,37.39278,127.11122,0.386,0.81626,24.18,1088.1,True,False,0.72069,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153683ffff,정자1동,분당구,37.37932,127.10484,0.6178,0.92926,24.07,1083.2,True,False,0.78732,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530d3ffff,수내1동,분당구,37.38191,127.11816,0.7341,0.67276,24.33,1094.8,True,False,0.83498,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153083ffff,서현1동,분당구,37.3869,127.12382,0.4398,1.05923,23.94,1077.3,True,False,0.82542,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153463ffff,백현동,분당구,37.38648,127.11592,0.4657,0.366,24.63,1108.3,True,False,0.78919,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153697ffff,정자1동,분당구,37.38215,127.10508,0.6088,0.71357,24.29,1093.0,True,False,0.76602,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1536a3ffff,수내1동,분당구,37.37974,127.11274,0.7507,0.63681,24.36,1096.2,True,False,0.83747,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15341bffff,백현동,분당구,37.3917,127.1085,0.4197,0.75892,24.24,1090.8,True,False,0.71819,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1534cbffff,백현동,분당구,37.38954,127.10308,0.466,0.90964,24.09,1084.0,True,False,0.74996,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15346bffff,수내1동,분당구,37.38365,127.11569,0.7471,0.38321,24.62,1107.9,True,False,0.79447,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153467ffff,서현1동,분당구,37.38756,127.11864,0.465,0.63268,24.37,1096.7,True,False,0.79871,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15343bffff,백현동,분당구,37.39212,127.1164,0.3738,0.83671,24.16,1087.2,True,False,0.70461,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153423ffff,백현동,분당구,37.39321,127.11911,0.3765,1.06641,23.93,1076.8,True,False,0.70801,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530d7ffff,서현1동,분당구,37.38299,127.12087,0.4573,0.83202,24.17,1087.7,True,False,0.83259,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153633ffff,수내1동,분당구,37.37518,127.11497,0.5933,1.17016,23.83,1072.3,True,False,0.81293,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530cbffff,수내2동,분당구,37.37734,127.12039,0.1057,1.16749,23.83,1072.3,True,False,0.81949,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15344fffff,백현동,분당구,37.38431,127.1105,0.4534,0.18303,24.82,1116.9,True,False,0.76952,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15345bffff,백현동,분당구,37.38497,127.10532,0.4688,0.59337,24.41,1098.5,True,False,0.76814,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15340bffff,백현동,분당구,37.38996,127.11098,0.3765,0.508,24.49,1102.0,True,False,0.72444,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1536b3ffff,정자1동,분당구,37.38149,127.11026,0.605,0.46599,24.53,1103.9,True,False,0.81702,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e02692fffff,판교동,분당구,37.38389,127.10261,0.3423,0.84886,24.15,1086.8,True,False,0.77451,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1536abffff,수내1동,분당구,37.37692,127.1125,0.6795,0.94782,24.05,1082.2,True,False,0.83567,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e02692bffff,판교동,분당구,37.3828,127.0999,0.3406,1.11042,23.89,1075.0,True,False,0.77706,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e026927ffff,백현동,분당구,37.38671,127.10284,0.4786,0.82181,24.18,1088.1,True,False,0.78672,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15346fffff,수내1동,분당구,37.38473,127.1184,0.7572,0.57253,24.43,1099.3,True,False,0.81882,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e026937ffff,판교동,분당구,37.38845,127.10037,0.3376,1.08129,23.92,1076.4,True,False,0.80235,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1534c7ffff,백현동,분당구,37.39344,127.10603,0.4824,1.0317,23.97,1078.6,True,False,0.75506,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530dbffff,수내1동,분당구,37.37908,127.11792,0.6515,0.88019,24.12,1085.4,True,False,0.83483,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1536afffff,수내1동,분당구,37.378,127.11521,0.6272,0.87437,24.13,1085.8,True,False,0.83257,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153433ffff,백현동,분당구,37.39495,127.11664,0.3744,1.13098,23.87,1074.2,True,False,0.69476,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e026923ffff,판교동,분당구,37.38563,127.10013,0.34,1.04999,23.95,1077.8,True,False,0.79751,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153617ffff,정자1동,분당구,37.37584,127.10979,0.5957,1.08454,23.92,1076.4,True,False,0.8555,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153407ffff,백현동,분당구,37.39387,127.11393,0.3757,0.94903,24.05,1082.2,True,False,0.70949,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1536a7ffff,수내1동,분당구,37.38083,127.11545,0.7287,0.59753,24.4,1098.0,True,False,0.83611,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153473ffff,백현동,분당구,37.38822,127.11345,0.3828,0.33274,24.67,1110.2,True,False,0.73628,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15309bffff,서현1동,분당구,37.38582,127.12111,0.4815,0.80798,24.19,1088.5,True,False,0.83265,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153417ffff,백현동,분당구,37.39561,127.11145,0.4155,1.12774,23.87,1074.2,True,False,0.7213,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e153477ffff,백현동,분당구,37.3893,127.11616,0.3973,0.56424,24.44,1099.8,True,False,0.74459,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1534cfffff,백현동,분당구,37.39062,127.10579,0.4644,0.79353,24.21,1089.5,True,False,0.75043,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1530c7ffff,서현1동,분당구,37.38125,127.12334,0.407,1.10786,23.89,1075.0,True,False,0.81846,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e15308bffff,서현1동,분당구,37.38407,127.12358,0.4148,1.03731,23.96,1078.2,True,False,0.82599,1
S038,206-2-000020,백현동카페거리공영주차장,37.38545,127.11199,8930e1536b7ffff,수내1동,분당구,37.38257,127.11297,0.7483,0.33163,24.67,1110.2,True,False,0.81079,1
