h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,terrain_zone,avg_slope,tall_bldg_count,total_bldg_count,urgency_level,composite_level
8930e15208bffff,37.431208346982075,127.1459237207509,41133660,하대원동,중원구,0.08974836386497108,0.11487859124614751,0.09980045481744165,0.0,0.7375,0.8731573534453204,1.0,0.8,0.0,Unknown,,3,77,매우 낮음,부적합
8930e15256fffff,37.43945139547507,127.1597429472958,41133580,상대원2동,중원구,0.012834758766049552,0.06446188184608873,0.03348560799806522,0.0,0.9125,0.5008992805755396,1.0,0.8,0.0,Unknown,,1,556,매우 낮음,부적합
8930e15341bffff,37.391701580478745,127.10850392923754,41135657,백현동,분당구,0.27968532863751905,0.335035490602693,0.3018253934235886,0.0,0.38750000000000007,0.9502913952691121,1.0,0.8,0.0,Unknown,,7,36,매우 높음,부적합
8930e1534bbffff,37.39843369590574,127.11169104333676,41135655,삼평동,분당구,0.44659343017765385,1.0,0.6679560581065923,0.0,0.30000000000000004,0.9297223174494343,1.0,0.8,0.0,Unknown,,9,50,매우 높음,부적합
8930e1c8b6fffff,37.45164937111522,127.14240984644299,41131520,신흥2동,수정구,0.07397798739828224,0.23065990762908317,0.13665075549060263,0.0,0.7375,0.7685978745286252,1.0,0.8,0.0,Unknown,,3,138,낮음,부적합
8930e02692bffff,37.382804843209826,127.09989683433402,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.15117221192509905,0.0,0.825,0.9588618443606445,1.0,0.8,0.0,Unknown,,2,26,낮음,부적합
8930e026e0fffff,37.368306661616955,127.05679780688354,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,1.0,1.0,0.9914295509084676,1.0,0.8,0.7931436407267741,Unknown,,0,5,높음,높음
8930e1c9a1bffff,37.40389194199185,127.0911902179159,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.15117221192509905,0.0,1.0,0.8851559821734658,1.0,0.8,0.0,Unknown,,0,67,낮음,부적합
8930e152467ffff,37.43469334361903,127.14097264066254,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,0.4750000000000001,0.5064516129032258,1.0,0.8,0.0,Unknown,,6,465,매우 높음,부적합
8930e15260fffff,37.41839815661579,127.13434726810993,41133670,도촌동,중원구,0.12583608054537798,0.20066141141253263,0.15576621289223985,0.0,0.9125,0.7668837847103187,1.0,0.8,0.0,Unknown,,1,137,낮음,부적합
8930e153313ffff,37.370128315180516,127.14336816575485,41135510,분당동,분당구,0.035225135897809526,0.15126408462979404,0.08164071539060333,0.0,0.65,0.818306479259513,1.0,0.8,0.0,Unknown,,4,110,매우 낮음,부적합
8930e15212bffff,37.43290091509046,127.17755752002894,41133570,상대원1동,중원구,0.14648822460350558,0.31782397855254707,0.21502252618312218,0.0,0.30000000000000004,0.8148782996229001,1.0,0.8,0.0,Unknown,,23,131,보통,부적합
8930e1c8a67ffff,37.4468870338221,127.12364331561548,41131540,태평1동,수정구,0.09157691085728663,0.1623178069514097,0.11987326929493586,0.0,1.0,0.9554336647240315,1.0,0.8,0.0,Unknown,,0,26,낮음,부적합
8930e026823ffff,37.378050671585285,127.08116748029293,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.15117221192509905,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,Unknown,,0,1,낮음,부적합
8930e026d07ffff,37.39847556788142,127.07764067725677,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,0.0,1.0,0.9931436407267741,1.0,0.8,0.0,Unknown,,0,4,높음,부적합
8930e1c9913ffff,37.434074938710616,127.11207317477749,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,매우 낮음,부적합
8930e0249c3ffff,37.340623219188814,127.11729766007528,41135670,구미동,분당구,0.46252374948763986,0.3638099021031401,0.42303821053383994,1.0,0.9125,0.9005827905382241,1.0,0.8,0.6574254370929036,Unknown,,1,59,매우 높음,높음
8930e15320bffff,37.35798916809158,127.12661983902984,41135570,정자3동,분당구,0.29754708875553876,0.20136654122567688,0.259074869743594,1.0,1.0,0.7514569763455603,1.0,0.8,0.6011655810764482,Unknown,,0,145,높음,높음
8930e1cd3c3ffff,37.46225406096494,127.18268924511221,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.13173616151531126,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,낮음,부적합
8930e1c9bc3ffff,37.41213295828124,127.10498304410821,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,0.996571820363387,1.0,0.8,0.0,Unknown,,0,2,보통,부적합
8930e1c9327ffff,37.41108484262294,127.06822050247082,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,0.9931436407267741,1.0,0.8,0.0,Unknown,,0,4,보통,부적합
8930e1c980bffff,37.42192233098939,127.09532409092111,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,보통,부적합
8930e152257ffff,37.4040332410844,127.14624190363757,41135640,야탑3동,분당구,0.09529641364199123,0.2491020055222445,0.15681865039409254,0.0,1.0,0.9674322934521769,1.0,0.8,0.0,Unknown,,0,19,보통,부적합
8930e0248bbffff,37.339122640600884,127.10669849866204,41135670,구미동,분당구,0.46252374948763986,0.3638099021031401,0.42303821053383994,1.0,0.38750000000000007,0.9297223174494343,1.0,0.8,0.2882139184093247,Unknown,,7,48,매우 높음,낮음
8930e153103ffff,37.388162157097035,127.14751809435231,41135580,서현1동,분당구,0.9968130393916227,0.6447023797590359,0.855968775538588,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,매우 높음,부적합
8930e02612fffff,37.380913158182565,127.04738157595091,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,0.0,1.0,0.8817278025368529,1.0,0.8,0.0,Unknown,,0,69,높음,부적합
8930e1cd2bbffff,37.4607459101159,127.17205637356282,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.13173616151531126,0.0,0.9125,0.8628728145354816,1.0,0.8,0.0,Unknown,,1,81,낮음,부적합
8930e02610bffff,37.37940316602266,127.03679123418502,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,1.0,1.0,1.0,1.0,0.8,0.8,Unknown,,0,0,높음,최적
8930e1cd297ffff,37.46423184123266,127.16710208189488,41131610,양지동,수정구,0.04136737715282969,0.04977987144235754,0.04473237486864083,0.0,1.0,0.8114501199862871,1.0,0.8,0.0,Unknown,,0,110,매우 낮음,부적합
8930e15214fffff,37.42682545415268,127.16916561721952,41133570,상대원1동,중원구,0.14648822460350558,0.31782397855254707,0.21502252618312218,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,보통,부적합
8930e152633ffff,37.422306912955946,127.13730054352187,41133670,도촌동,중원구,0.12583608054537798,0.20066141141253263,0.15576621289223985,0.0,1.0,0.9691463832704833,1.0,0.8,0.0,Unknown,,0,18,낮음,부적합
8930e024c97ffff,37.35480220060066,127.08445580161539,41135665,구미1동,분당구,0.31513740047098093,0.22356132941446688,0.2785069720483753,1.0,1.0,0.9211518683579019,1.0,0.8,0.7369214946863215,Unknown,,0,46,높음,높음
8930e026027ffff,37.37615337460943,127.02867465545152,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,1.0,1.0,1.0,1.0,0.8,0.8,Unknown,,0,0,높음,최적
8930e1535c3ffff,37.399940002885685,127.12230077159475,41135610,이매2동,분당구,0.04501259299675504,0.03775611875441739,0.04211000329981998,0.0,0.9125,0.8868700719917723,1.0,0.8,0.0,Unknown,,1,67,매우 낮음,부적합
8930e026ed3ffff,37.37136141657101,127.04397089961049,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,1.0,1.0,1.0,1.0,0.8,0.8,Unknown,,0,0,높음,최적
8930e024d7bffff,37.34585191822412,127.1098827995327,41135665,구미1동,분당구,0.31513740047098093,0.22356132941446688,0.2785069720483753,1.0,0.9125,0.6177579705176548,1.0,0.8,0.45096331847788806,Unknown,,1,224,높음,보통
8930e152047ffff,37.42207086463704,127.15039495416532,41133670,도촌동,중원구,0.12583608054537798,0.20066141141253263,0.15576621289223985,0.0,1.0,0.9691463832704833,1.0,0.8,0.0,Unknown,,0,18,낮음,부적합
8930e15252bffff,37.445104260141136,127.16022372950496,41133540,금광2동,중원구,0.12274221253603787,0.2060537323706173,0.15606682046986964,0.0,0.9125,0.5012254901960784,1.0,0.8,0.0,Unknown,,1,408,보통,부적합
8930e1533d7ffff,37.37079009469374,127.13818261978435,41135590,서현2동,분당구,0.1369140581590452,0.1499986567730755,0.14214789760465732,0.0,0.4750000000000001,0.8337332876242713,1.0,0.8,0.0,Unknown,,6,103,낮음,부적합
8930e1c8b2bffff,37.457301694499776,127.14288908680342,41131620,복정동,수정구,0.11696957475334412,0.1752065572430349,0.14026436774922044,0.0,1.0,0.9948577305450805,1.0,0.8,0.0,Unknown,,0,3,낮음,부적합
8930e1c900fffff,37.42000949817626,127.04278243185034,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,매우 낮음,부적합
8930e152233ffff,37.41010680821081,127.1546252903266,41135640,야탑3동,분당구,0.09529641364199123,0.2491020055222445,0.15681865039409254,0.0,0.9125,0.9691463832704833,1.0,0.8,0.0,Unknown,,1,19,보통,부적합
8930e026dcbffff,37.394142403195666,127.06680507423175,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,0.0,0.9125,0.7943092218032224,1.0,0.8,0.0,Unknown,,1,121,높음,부적합
8930e1506cbffff,37.372710846700315,127.15669369736618,41135510,분당동,분당구,0.035225135897809526,0.15126408462979404,0.08164071539060333,0.0,1.0,0.9605759341789509,1.0,0.8,0.0,Unknown,,0,23,매우 낮음,부적합
8930e1c99d7ffff,37.43473225331043,127.10688530806543,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,매우 낮음,부적합
8930e1c9ebbffff,37.422808582659734,127.07705840609472,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,0.9880013712718546,1.0,0.8,0.0,Unknown,,0,7,보통,부적합
8930e152423ffff,37.440345195570174,127.14145162339558,41131510,신흥1동,수정구,0.07453635366462041,0.046977201461889426,0.06351269278352802,0.0,0.9125,0.5003971405877681,1.0,0.8,0.0,Unknown,,1,1259,매우 낮음,부적합
8930e1532cfffff,37.35865066635494,127.12143667342748,41135570,정자3동,분당구,0.29754708875553876,0.20136654122567688,0.259074869743594,1.0,0.9125,0.8388755570791908,1.0,0.8,0.6123791566678093,Unknown,,1,95,높음,높음
8930e1c8a23ffff,37.4525383442691,127.12412075707591,41131620,복정동,수정구,0.11696957475334412,0.1752065572430349,0.14026436774922044,0.0,1.0,0.871443263627014,1.0,0.8,0.0,Unknown,,0,75,낮음,부적합
8930e026cc3ffff,37.38938232199684,127.0480863201327,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,Unknown,,0,1,높음,부적합
8930e1c98cfffff,37.422579365489874,127.09013860865277,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,0.9794309221803222,1.0,0.8,0.0,Unknown,,0,12,매우 낮음,부적합
8930e1c9db3ffff,37.45299574109318,127.0979354489566,41131630,신촌동,수정구,0.0012456656074338796,0.029247241770852642,0.012446296072801386,0.0,1.0,0.9691463832704833,1.0,0.8,0.0,Unknown,,0,18,매우 낮음,부적합
8930e15231bffff,37.41443728536765,127.16548678758497,41133670,도촌동,중원구,0.12583608054537798,0.20066141141253263,0.15576621289223985,0.0,1.0,0.9880013712718546,1.0,0.8,0.0,Unknown,,0,7,낮음,부적합
8930e026bdbffff,37.36393229712539,127.07998545461228,41135665,구미1동,분당구,0.31513740047098093,0.22356132941446688,0.2785069720483753,1.0,1.0,1.0,1.0,0.8,0.8,Unknown,,0,0,높음,최적
8930e1c9303ffff,37.40957331103282,127.05762079218772,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,보통,부적합
8930e1504dbffff,37.39423414916833,127.15589978982602,41135580,서현1동,분당구,0.9968130393916227,0.6447023797590359,0.855968775538588,0.0,0.9125,0.9794309221803222,1.0,0.8,0.0,Unknown,,1,13,매우 높음,부적합
8930e1531c7ffff,37.38882332339616,127.1423307845638,41135580,서현1동,분당구,0.9968130393916227,0.6447023797590359,0.855968775538588,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,Unknown,,0,1,매우 높음,부적합
8930e1536abffff,37.376919166477265,127.11249868124816,41135520,수내1동,분당구,0.820864304458659,0.2723208210090141,0.601446911078801,0.0,0.30000000000000004,0.9331504970860472,1.0,0.8,0.0,Unknown,,13,52,매우 높음,부적합
8930e026bbbffff,37.37108522032362,127.09105650403134,41135662,금곡동,분당구,0.27166777345719545,0.30579140292930385,0.2853172252460388,0.0,0.825,0.9297223174494343,1.0,0.8,0.0,Unknown,,2,43,높음,부적합
8930e1504bbffff,37.40138883255602,127.16699958913883,41135640,야탑3동,분당구,0.09529641364199123,0.2491020055222445,0.15681865039409254,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,Unknown,,0,1,보통,부적합
8930e1c9cabffff,37.4408390126109,127.08118853865767,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,매우 낮음,부적합
8930e152213ffff,37.40968461542953,127.14672116026638,41135640,야탑3동,분당구,0.09529641364199123,0.2491020055222445,0.15681865039409254,0.0,0.9125,0.8902982516283853,1.0,0.8,0.0,Unknown,,1,65,보통,부적합
8930e024d5bffff,37.345431691170006,127.1019931048286,41135665,구미1동,분당구,0.31513740047098093,0.22356132941446688,0.2785069720483753,1.0,0.65,0.8097360301679807,1.0,0.8,0.42106273568735,Unknown,,4,115,높음,보통
8930e1536cbffff,37.36976608770987,127.10141996980906,41135662,금곡동,분당구,0.27166777345719545,0.30579140292930385,0.2853172252460388,0.0,1.0,0.7103188207062048,1.0,0.8,0.0,Unknown,,0,169,높음,부적합
8930e1535a3ffff,37.40709633690558,127.13339104037873,41135640,야탑3동,분당구,0.09529641364199123,0.2491020055222445,0.15681865039409254,0.0,0.9125,0.861158724717175,1.0,0.8,0.0,Unknown,,1,82,보통,부적합
8930e1cd277ffff,37.45160553943729,127.17652814599295,41133540,금광2동,중원구,0.12274221253603787,0.2060537323706173,0.15606682046986964,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,보통,부적합
8930e026ab3ffff,37.36633226013745,127.0723341421966,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,1.0,1.0,0.9245800479945149,1.0,0.8,0.7396640383956119,Unknown,,0,44,높음,높음
8930e1c91dbffff,37.42782528723489,127.0486688907927,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,Unknown,,0,1,매우 낮음,부적합
8930e1c9ba3ffff,37.419291314393526,127.11606994610486,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,0.8303051079876584,1.0,0.8,0.0,Unknown,,0,99,보통,부적합
8930e15210bffff,37.43247847026912,127.16964719405145,41133570,상대원1동,중원구,0.14648822460350558,0.31782397855254707,0.21502252618312218,0.0,0.30000000000000004,0.8697291738087075,1.0,0.8,0.0,Unknown,,21,97,보통,부적합
8930e15349bffff,37.398009680067304,127.10379482100983,41135655,삼평동,분당구,0.44659343017765385,1.0,0.6679560581065923,0.0,0.65,0.9554336647240315,1.0,0.8,0.0,Unknown,,4,30,매우 높음,부적합
8930e15233bffff,37.414858653693955,127.17339433188715,41133670,도촌동,중원구,0.12583608054537798,0.20066141141253263,0.15576621289223985,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,낮음,부적합
8930e1cd653ffff,37.46229632799416,127.14856161126252,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,1.0,0.9468632156324991,1.0,0.8,0.0,Unknown,,0,31,매우 높음,부적합
8930e0269abffff,37.38911229280986,127.09518828615869,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.15117221192509905,0.0,1.0,0.7668837847103187,1.0,0.8,0.0,Unknown,,0,136,낮음,부적합
8930e026e8fffff,37.37461020779486,127.05208993424772,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,1.0,1.0,1.0,1.0,0.8,0.8,Unknown,,0,0,높음,최적
8930e1c9a9bffff,37.41019808577362,127.08648010075191,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,0.9828591018169351,1.0,0.8,0.0,Unknown,,0,10,보통,부적합
8930e152003ffff,37.427722868096666,127.15087473153328,41133660,하대원동,중원구,0.08974836386497108,0.11487859124614751,0.09980045481744165,0.0,0.825,0.6777511141583816,1.0,0.8,0.0,Unknown,,2,190,매우 낮음,부적합
8930e152eafffff,37.42809022633822,127.19289810584584,41133670,도촌동,중원구,0.12583608054537798,0.20066141141253263,0.15576621289223985,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,낮음,부적합
8930e153393ffff,37.37644028690017,127.1386608793896,41135590,서현2동,분당구,0.1369140581590452,0.1499986567730755,0.14214789760465732,0.0,0.825,0.7274597188892696,1.0,0.8,0.0,Unknown,,2,161,낮음,부적합
8930e1cd067ffff,37.46965188006128,127.18069473347832,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.13173616151531126,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,Unknown,,0,1,낮음,부적합
8930e0268a3ffff,37.384356391971956,127.07645911513848,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,0.0,0.9125,0.9828591018169351,1.0,0.8,0.0,Unknown,,1,11,높음,부적합
8930e026d87ffff,37.404780503593706,127.07293083309408,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,0.9845731916352417,1.0,0.8,0.0,Unknown,,0,9,보통,부적합
8930e150687ffff,37.38335111037344,127.16284205226742,41135580,서현1동,분당구,0.9968130393916227,0.6447023797590359,0.855968775538588,0.0,1.0,0.9897154610901611,1.0,0.8,0.0,Unknown,,0,6,매우 높음,부적합
8930e1c9993ffff,37.44038247062392,127.10736108708197,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,매우 낮음,부적합
8930e1c9e77ffff,37.41367940368312,127.08153288399748,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,0.9931436407267741,1.0,0.8,0.0,Unknown,,0,4,보통,부적합
8930e15328bffff,37.36429976295568,127.12191327314612,41135560,정자2동,분당구,0.013478815052171429,0.11700082399530573,0.05488761862942515,0.0,1.0,0.8371614672608844,1.0,0.8,0.0,Unknown,,0,95,매우 낮음,부적합
8930e1c93a7ffff,37.41738858476506,127.06350968537522,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,매우 낮음,부적합
8930e1c8a43ffff,37.445375997413386,127.11302578375606,41131630,신촌동,수정구,0.0012456656074338796,0.029247241770852642,0.012446296072801386,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,매우 낮음,부적합
8930e1c988bffff,37.42822848897207,127.09061272727872,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,0.9125,0.9931436407267741,1.0,0.8,0.0,Unknown,,1,5,매우 낮음,부적합
8930e1c9d6fffff,37.43647331301033,127.1044103984035,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,Unknown,,0,1,매우 낮음,부적합
8930e1522d7ffff,37.41034476359147,127.14153223623978,41135640,야탑3동,분당구,0.09529641364199123,0.2491020055222445,0.15681865039409254,0.0,0.30000000000000004,0.8577305450805621,1.0,0.8,0.0,Unknown,,8,91,보통,부적합
8930e02493bffff,37.34037964706613,127.13037121831391,41135670,구미동,분당구,0.46252374948763986,0.3638099021031401,0.42303821053383994,1.0,1.0,0.9914295509084676,1.0,0.8,0.7931436407267741,Unknown,,0,5,매우 높음,높음
8930e153183ffff,37.39447414666196,127.14280956387198,41135600,이매1동,분당구,0.10326873693074859,0.22963004835958162,0.1538132615022818,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,낮음,부적합
8930e153667ffff,37.36778523159715,127.11696810834695,41135560,정자2동,분당구,0.013478815052171429,0.11700082399530573,0.05488761862942515,0.0,0.825,0.8337332876242713,1.0,0.8,0.0,Unknown,,2,99,매우 낮음,부적합
8930e0261afffff,37.387215512576,127.0426727319816,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,높음,부적합
8930e026b77ffff,37.36195384211651,127.09552672231251,41135662,금곡동,분당구,0.27166777345719545,0.30579140292930385,0.2853172252460388,1.0,1.0,0.910867329448063,1.0,0.8,0.7286938635584504,Unknown,,0,52,높음,높음
8930e1c9c67ffff,37.431709506225886,127.08566400534734,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,Unknown,,0,1,매우 낮음,부적합
8930e152e0bffff,37.4202712083292,127.18697895474945,41133670,도촌동,중원구,0.12583608054537798,0.20066141141253263,0.15576621289223985,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,낮음,부적합
8930e1521cfffff,37.43313872350482,127.16445452648071,41133570,상대원1동,중원구,0.14648822460350558,0.31782397855254707,0.21502252618312218,0.0,0.825,0.5440521083304762,1.0,0.8,0.0,Unknown,,2,268,보통,부적합
8930e1526b3ffff,37.428617166171506,127.1325895034233,41133660,하대원동,중원구,0.08974836386497108,0.11487859124614751,0.09980045481744165,0.0,0.65,0.5166266712375726,1.0,0.8,0.0,Unknown,,4,286,매우 낮음,부적합
8930e024833ffff,37.33563697160618,127.11164113212847,41135670,구미동,분당구,0.46252374948763986,0.3638099021031401,0.42303821053383994,1.0,0.7375,0.9657182036338704,1.0,0.8,0.5697737401439836,Unknown,,3,23,매우 높음,보통
8930e152443ffff,37.43318487091199,127.13035328043796,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,0.65,0.5068259385665529,1.0,0.8,0.0,Unknown,,4,293,매우 높음,부적합
8930e15307bffff,37.37319466973039,127.13052441147222,41135510,분당동,분당구,0.035225135897809526,0.15126408462979404,0.08164071539060333,0.0,0.9125,0.7925951319849158,1.0,0.8,0.0,Unknown,,1,122,매우 낮음,부적합
8930e024d17ffff,37.35606687189117,127.108123982762,41135662,금곡동,분당구,0.27166777345719545,0.30579140292930385,0.2853172252460388,1.0,0.65,0.7943092218032224,1.0,0.8,0.4130407953376756,Unknown,,4,124,높음,보통
8930e1cd233ffff,37.457259496225504,127.17701059544157,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.13173616151531126,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,낮음,부적합
8930e026a6fffff,37.34981491393878,127.07880395757465,41135665,구미1동,분당구,0.31513740047098093,0.22356132941446688,0.2785069720483753,1.0,1.0,0.9691463832704833,1.0,0.8,0.7753171066163866,Unknown,,0,18,높음,높음
8930e1520c7ffff,37.428382402763845,127.14568404144124,41133660,하대원동,중원구,0.08974836386497108,0.11487859124614751,0.09980045481744165,0.0,0.30000000000000004,0.5989029825162836,1.0,0.8,0.0,Unknown,,8,242,매우 낮음,부적합
8930e1525abffff,37.45141625853838,127.15551126441306,41131590,단대동,수정구,0.041725667948996556,0.0842084357904579,0.0587187750855811,0.0,0.825,0.8748714432636269,1.0,0.8,0.0,Unknown,,2,75,매우 낮음,부적합
8930e153457ffff,37.38887700568045,127.1082661499443,41135657,백현동,분당구,0.27968532863751905,0.335035490602693,0.3018253934235886,0.0,0.7375,0.910867329448063,1.0,0.8,0.0,Unknown,,3,55,매우 높음,부적합
8930e1c9edbffff,37.41564871289064,127.06598309173427,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,1.0,1.0,0.8,0.0,Unknown,,0,0,보통,부적합
8930e1cd60fffff,37.46554891713458,127.15671260317335,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,1.0,0.9845731916352417,1.0,0.8,0.0,Unknown,,0,9,매우 높음,부적합
8930e1c8babffff,37.46361173308483,127.13817560774295,41131620,복정동,수정구,0.11696957475334412,0.1752065572430349,0.14026436774922044,0.0,0.30000000000000004,0.9794309221803222,1.0,0.8,0.0,Unknown,,8,20,낮음,부적합
8930e026967ffff,37.37998058180911,127.0996594909472,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.15117221192509905,0.0,0.825,0.910867329448063,1.0,0.8,0.0,Unknown,,2,54,낮음,부적합
8930e1c9a57ffff,37.4010676372602,127.09095320785127,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.15117221192509905,0.0,1.0,0.9160095989029825,1.0,0.8,0.0,Unknown,,0,49,낮음,부적합
8930e1524a3ffff,37.44665546293386,127.13673933709563,41131550,태평2동,수정구,0.05704763019489684,0.08226628790357898,0.0671350932783697,0.0,0.9125,0.5006195786864932,1.0,0.8,0.0,Unknown,,1,807,매우 낮음,부적합
8930e1c902fffff,37.420438963354115,127.05067200147278,41131640,고등동,수정구,0.0919400957440941,0.12428549676613931,0.10487825615291219,0.0,1.0,0.9982859101816935,1.0,0.8,0.0,Unknown,,0,1,매우 낮음,부적합
8930e026907ffff,37.38628806894223,127.09495114123186,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.15117221192509905,0.0,1.0,0.9022968803565307,1.0,0.8,0.0,Unknown,,0,57,낮음,부적합
8930e1c8b4bffff,37.45013926293721,127.13178745804562,41131620,복정동,수정구,0.11696957475334412,0.1752065572430349,0.14026436774922044,0.0,0.65,0.6126157010627354,1.0,0.8,0.0,Unknown,,4,230,낮음,부적합
8930e15334fffff,37.35990925104816,127.14512307154223,41135510,분당동,분당구,0.035225135897809526,0.15126408462979404,0.08164071539060333,1.0,1.0,0.9948577305450805,1.0,0.8,0.7958861844360645,Unknown,,0,3,매우 낮음,높음
8930e1c8aa3ffff,37.45884665225878,127.11940745818931,41131620,복정동,수정구,0.11696957475334412,0.1752065572430349,0.14026436774922044,0.0,1.0,0.9725745629070963,1.0,0.8,0.0,Unknown,,0,16,낮음,부적합
8930e026d43ffff,37.39066151631421,127.0717502637624,41135680,운중동,분당구,0.2059581325868684,0.30366032484646144,0.24503900949070562,0.0,0.825,0.8320191978059649,1.0,0.8,0.0,Unknown,,2,100,높음,부적합
8930e1c994fffff,37.42385805905614,127.11383358012513,41131650,시흥동,수정구,0.12875713197584718,0.26836940611095705,0.18460204162989113,0.0,1.0,0.9674322934521769,1.0,0.8,0.0,Unknown,,0,19,보통,부적합
